Page ID,Page name,Disclaimer,Amount spent (THB),Number of ads in Library
208371683037269,NBCU Catalyst,These ads ran without a disclaimer,≤100,8
209306309096,W Koh Samui,These ads ran without a disclaimer,≤100,1
104365434653177,สินค้าแฟชั่น ราคาถูก ส่ง-ปลีก,These ads ran without a disclaimer,≤100,1
110945151879204,SMILE LUNLA,These ads ran without a disclaimer,≤100,1
100162738241949,Xu Zeyu,These ads ran without a disclaimer,≤100,1
268222890634600,ก้าวไกลสุโขทัย,These ads ran without a disclaimer,≤100,3
92678848391,Able Wanamakok,These ads ran without a disclaimer,≤100,1
118034911190148,Maxine LaQueene,These ads ran without a disclaimer,≤100,1
100640281734811,วู ธนกร,These ads ran without a disclaimer,≤100,1
695064483920958,看見泰國 Vision Thai,These ads ran without a disclaimer,≤100,1
127309174576088,Super Aged Magazine,These ads ran without a disclaimer,≤100,1
104137412033431,Six Boutique,These ads ran without a disclaimer,≤100,1
124219557271300,นพพร ขาวขำ,These ads ran without a disclaimer,≤100,1
113454537240048,พีร์ โรจนดารา บางแค ภาษีเจริญ,These ads ran without a disclaimer,≤100,1
104399959315491,ข่วงสิงห์บาร์ + KSB,These ads ran without a disclaimer,≤100,1
103469518566712,พันตำรวจเอกสมเด็จ สุขการ,These ads ran without a disclaimer,≤100,1
198286580505473,R-na Collection,These ads ran without a disclaimer,≤100,1
101981918812659,Sindjus,These ads ran without a disclaimer,≤100,1
184872541641123,ครูนครบาล,These ads ran without a disclaimer,≤100,2
340577086006224,CRI German,These ads ran without a disclaimer,≤100,2
128050063917913,ISF (International School Sport Federation),These ads ran without a disclaimer,≤100,1
101724446024137,Play comme des garcons นำเข้าจากต่างประเทศ,These ads ran without a disclaimer,≤100,1
773611122670052,SkillLane,These ads ran without a disclaimer,≤100,1
101778379583184,ตีแผ่ แฉแหลก,These ads ran without a disclaimer,≤100,3
100717682561759,DD Tree Garden,These ads ran without a disclaimer,≤100,1
109014815183627,DAOL LIFE,These ads ran without a disclaimer,≤100,2
471425083274464,รีวิว For You,These ads ran without a disclaimer,≤100,1
115178604809909,เรือเอกพัฒน์พงษ์ คงผลาญ,These ads ran without a disclaimer,≤100,1
105068972221936,beddingnice,These ads ran without a disclaimer,≤100,1
111753895574582,IC University of Applied Sciences- Amsterdam,These ads ran without a disclaimer,≤100,1
101338259574803,สนธยา สุกุมล คุณปลื้ม FC,These ads ran without a disclaimer,≤100,2
100486988544567,ไกด์ - วุฒิรักษ์ เเพงตาแก้ว - Wuttirak Pangthakaew,These ads ran without a disclaimer,≤100,1
109973918746897,The LinQ Foundation,These ads ran without a disclaimer,≤100,1
100771725640770,พุทธกัลยา,These ads ran without a disclaimer,≤100,1
1901166059994093,The Wisdom Plus Academy,These ads ran without a disclaimer,≤100,1
153084098378802,สพลคลินิกฝังเข็ม,These ads ran without a disclaimer,≤100,1
101526729554471,Mayuree Armatmontree,These ads ran without a disclaimer,≤100,1
103011017878839,sabuy_bclothes,These ads ran without a disclaimer,≤100,1
105903627669372,เจียว เที่ยว ต่างประเทศ เพจหลัก,These ads ran without a disclaimer,≤100,1
21474437688,Deloitte,These ads ran without a disclaimer,≤100,1
102847872799961,Vintage shop,These ads ran without a disclaimer,≤100,1
110144991464196,กรอบลอยไวนิล แคนวาส บอร์ดไดคัท 99 บาท มีเก็บปลายทาง,Sakawtip Utha,≤100,1
108251797444793,ติวสอบอังกฤษ by Namo,These ads ran without a disclaimer,≤100,1
107243329013255,Choleric,These ads ran without a disclaimer,≤100,1
110735728660861,Beam Analytix,These ads ran without a disclaimer,≤100,1
114186743283123,Australia Express,These ads ran without a disclaimer,≤100,1
105371992094855,Hatyai Connext,These ads ran without a disclaimer,≤100,3
112520823498772,Alinna Clinic : เอลินน่าคลินิก by หมอหลิน ศัลยกรรมความงาม ปรับรูปหน้า อุบล,These ads ran without a disclaimer,≤100,1
102488766015112,สุพิศ คิดรอบ,These ads ran without a disclaimer,≤100,2
118004407952874,พรรคก้าวหน้าพระปทุม,These ads ran without a disclaimer,≤100,1
732122453851959,NU-Movement,Chaiwat Namrat,≤100,1
102683856178712,အောင်သူရ,These ads ran without a disclaimer,≤100,1
104644508365454,jazxjelly.art,These ads ran without a disclaimer,≤100,1
111508795019248,แบงค์ อาวุธ หนูเชต,These ads ran without a disclaimer,≤100,1
106304422331718,ChotChom ผลิตกระเป๋าผ้า ออกแบบพร้อมสกรีนโคราช,These ads ran without a disclaimer,≤100,1
106229402249315,สื่อรัฐเจาะข่าวเด็ดปทุมธานี,These ads ran without a disclaimer,≤100,1
111270371545562,Songkran เสื้อยืดมือสอง USA ปลีก-ส่ง V.2,These ads ran without a disclaimer,≤100,1
221117781668758,Lenista Clinic เลอนิสต้า เสริมจมูกตา2ชั้น โดยแพทย์เฉพาะทางศัลย์ตกแต่งใบหน้า,These ads ran without a disclaimer,≤100,3
105646508716112,100 Acre Book House,These ads ran without a disclaimer,≤100,1
113372638390879,รองเท้ามือสอง by sada,These ads ran without a disclaimer,≤100,1
116308369063243,Kambria,These ads ran without a disclaimer,≤100,1
118461507889714,พิชิตข้อสอบตม.- เพจใหม่,These ads ran without a disclaimer,≤100,1
183567778359858,รับผลิตกล่องกระดาษ by P.A. Packing,These ads ran without a disclaimer,≤100,1
116425564723127,MJ FEED อาหารสัตว์,These ads ran without a disclaimer,≤100,1
513741371997112,Amarin TV,These ads ran without a disclaimer,≤100,1
1972612156353524,ปวริศฐ์ ปิยศรีขจรศิริ,These ads ran without a disclaimer,≤100,1
104588188417744,รับซื้อกระดาษลังเก่า - Paper Boxes Buy&Sell,These ads ran without a disclaimer,≤100,1
479285342097950,AeroTime,These ads ran without a disclaimer,≤100,1
302851150241961,Hardman,These ads ran without a disclaimer,≤100,1
1175105592616122,CAR Butler,These ads ran without a disclaimer,≤100,1
112340338494436,Oo,These ads ran without a disclaimer,≤100,1
114625628222142,สกุณา สาระนันท์ แฟนคลับ,These ads ran without a disclaimer,≤100,1
117670747998595,PAWA 666,These ads ran without a disclaimer,≤100,1
103904998482909,ประโยชน์ โสรัจจกิจ,These ads ran without a disclaimer,≤100,1
101379699115840,異軍Game Show,These ads ran without a disclaimer,≤100,3
111132794348779,That Happened,These ads ran without a disclaimer,≤100,2
909562325803081,โหราศาสตร์ธุรกิจ โหราศาสตร์จักรพรรดิ,These ads ran without a disclaimer,≤100,1
108382775053412,ลือชัย เกตุจำรูญ ภูมิใจไทยเขต7 ชลบุรี,These ads ran without a disclaimer,≤100,1
314259468955437,ITEX Malaysia,These ads ran without a disclaimer,≤100,2
104354125188439,ประเสริฐผลยูสด์คาร์ สาขาลาดหลุมแก้ว,These ads ran without a disclaimer,≤100,3
1506827479630328,สำนักงาน ป.ป.ช.,These ads ran without a disclaimer,≤100,1
315273495862618,นัยศาลิน ถนอมมิตรวัฒนา,These ads ran without a disclaimer,≤100,1
104337024591832,พรเทพ วิสุทธิ์วัฒนศักดิ์ พรรคเพื่อไทย,These ads ran without a disclaimer,≤100,1
139359281350,ILAC,These ads ran without a disclaimer,≤100,1
369544679790844,Korat : เมืองที่คุณสร้างได้,These ads ran without a disclaimer,≤100,1
1452232881531908,UNICEF East Asia & Pacific,These ads ran without a disclaimer,≤100,2
100639189353996,ณัฏฐ์พัฒน์ รัฐผไท - Nattphat Rathpatai,These ads ran without a disclaimer,≤100,1
131189377574,MDPI,These ads ran without a disclaimer,≤100,4
111726170297355,เอ๋ พระใหม่บางเขน,These ads ran without a disclaimer,≤100,2
1736307976637390,Pluseducenter,These ads ran without a disclaimer,≤100,1
109349285272354,อดุลย์ นิลเปรม,These ads ran without a disclaimer,≤100,1
129305190071790,จอร์จราชสีห์อีสานฟาร์ม,These ads ran without a disclaimer,≤100,1
101142832722657,สบู่กายา รายใหญ่ปทุมธานี พักตร์อิแม่พารวย2,These ads ran without a disclaimer,≤100,1
102341691829296,Jong Klom,These ads ran without a disclaimer,≤100,1
105819548873110,The FinVerse,These ads ran without a disclaimer,≤100,1
130136833750497,IELTS Official,These ads ran without a disclaimer,≤100,1
107446238830508,ထိုင်းရောက်မြန်မာတယောက်,These ads ran without a disclaimer,≤100,1
113621691608172,Mafia Café : คาเฟ่แมวขอนแก่น,These ads ran without a disclaimer,≤100,1
107215878744321,ของใช้ในบ้าน,These ads ran without a disclaimer,≤100,1
139577716095155,Newcastle University,These ads ran without a disclaimer,≤100,1
1733041533672667,"Громадське об'єднання ""Українці В'єтнаму""",These ads ran without a disclaimer,≤100,2
106991768326883,Futbolete - Magazine,These ads ran without a disclaimer,≤100,4
100172476278127,Easy Study,These ads ran without a disclaimer,≤100,1
112315401792165,Yutthaya Saengsakun,These ads ran without a disclaimer,≤100,1
195799657105195,SEGi University & Colleges,These ads ran without a disclaimer,≤100,1
106256777922958,SEA Today News,These ads ran without a disclaimer,≤100,4
245408482319676,Lifestyle Asia Thailand - En,These ads ran without a disclaimer,≤100,1
565225540184937,CGTN,These ads ran without a disclaimer,≤100,6
110697875316729,r2s_signature.weddings,These ads ran without a disclaimer,≤100,1
100912541413695,Más Impulso,These ads ran without a disclaimer,≤100,2
100432812945779,algoresearch,These ads ran without a disclaimer,≤100,1
104065704766619,Marigold Arts,These ads ran without a disclaimer,≤100,1
104243558069698,Uncle meaw house แมวบ้านลุง,These ads ran without a disclaimer,≤100,1
101655275698,Amazing Thailand,These ads ran without a disclaimer,≤100,1
430258463820053,International School of Ministry with Pastor Chris,These ads ran without a disclaimer,≤100,1
156514538161195,Tierra Hair World,These ads ran without a disclaimer,≤100,1
1718677031753316,Living ASEAN,These ads ran without a disclaimer,≤100,1
104356069147271,SCG International Corporation,These ads ran without a disclaimer,≤100,1
2480533842232920,POWERCHINA,These ads ran without a disclaimer,≤100,1
107816645208695,Flagship Store Closing Clearance,These ads ran without a disclaimer,≤100,1
101567895290702,Me Time - Today,These ads ran without a disclaimer,≤100,1
237692023818,Belfast Telegraph,These ads ran without a disclaimer,≤100,1
475778355919914,BB - Best Bios,These ads ran without a disclaimer,≤100,1
1397405843841104,Ines de la Fressange Paris,These ads ran without a disclaimer,≤100,1
110818941452003,Morehackz Stories,These ads ran without a disclaimer,≤100,5
800194943688625,Mindful Gazette,These ads ran without a disclaimer,≤100,1
138756620064262,Fanack.com of the Middle East and North Africa,These ads ran without a disclaimer,≤100,1
110333931764735,Smile Papers,These ads ran without a disclaimer,≤100,2
111727494842051,Maria Silva,These ads ran without a disclaimer,≤100,1
231077503937746,Kueez,These ads ran without a disclaimer,≤100,1
104690824908337,Chocolate.com - Sweet Eats,These ads ran without a disclaimer,≤100,1
146202745432454,UNFPA Asia and the Pacific,These ads ran without a disclaimer,≤100,1
112071155023896,Harper's Bazaar France,These ads ran without a disclaimer,≤100,1
101949155245965,Graduatez - Campus Life,These ads ran without a disclaimer,≤100,1
876329889228502,มนัสชนก วังมะนาว พระเครื่อง ยอดนิยม,These ads ran without a disclaimer,≤100,1
105241441562595,Bob's Hideout - Stories,These ads ran without a disclaimer,≤100,5
100308912853619,Travelling Brad,These ads ran without a disclaimer,≤100,1
106716292413968,Mark Justice,These ads ran without a disclaimer,≤100,1
1608388002747239,Huawei FusionSolar,These ads ran without a disclaimer,≤100,1
102821692318383,House of Travel,These ads ran without a disclaimer,≤100,1
110706815111019,Phillips Shonta,These ads ran without a disclaimer,≤100,2
105033488803280,Zita Tv,These ads ran without a disclaimer,≤100,1
100960082205245,More Hackz - the 1000 page,These ads ran without a disclaimer,≤100,3
176312779081792,Hitachi Asia,These ads ran without a disclaimer,≤100,1
1883003128429295,Queer Majority,These ads ran without a disclaimer,≤100,1
114491254887383,Hilarious Hub,These ads ran without a disclaimer,≤100,2
122125810793113,Gam Speeder,These ads ran without a disclaimer,≤100,1
155438574470276,DW українською,These ads ran without a disclaimer,≤100,1
109335605140131,Invest SEA,These ads ran without a disclaimer,≤100,1
126205140373896,Valentine Dei,These ads ran without a disclaimer,≤100,1
105094985679501,On the Books,These ads ran without a disclaimer,≤100,1
115591005188475,Global Times,These ads ran without a disclaimer,≤100,1
120710477664248,Fpl mopthefloor,These ads ran without a disclaimer,≤100,1
107647258831836,Weregreenly- Magazine Page 3,These ads ran without a disclaimer,≤100,3
113864178277471,Eco Mindset,These ads ran without a disclaimer,≤100,2
102643732395510,"Tongxiang, China",These ads ran without a disclaimer,≤100,1
102211979093712,EdHeroes,These ads ran without a disclaimer,≤100,1
108148958352704,Travelers Spot,These ads ran without a disclaimer,≤100,7
118592938221174,ZTE Corporation,These ads ran without a disclaimer,≤100,2
105844774778737,Lux & Lush - Sports,These ads ran without a disclaimer,≤100,1
155460521146066,RFI Tiếng Việt,These ads ran without a disclaimer,≤100,1
9012050691,Scribol,These ads ran without a disclaimer,≤100,2
111881424653695,Swank Guide,These ads ran without a disclaimer,≤100,1
101849728551147,Fun Break Central,These ads ran without a disclaimer,≤100,12
108507828879804,Brooke Buckman,These ads ran without a disclaimer,≤100,1
31292782350,Deutschland.de,These ads ran without a disclaimer,≤100,2
108558068531422,Smart doc magazin,These ads ran without a disclaimer,≤100,2
123027101047606,Pancreatic Cancer UK,These ads ran without a disclaimer,≤100,2
218798922334223,COFCO,These ads ran without a disclaimer,≤100,2
108367678367599,Mok Reading,These ads ran without a disclaimer,≤100,1
117039841320523,Big Pink Youth Dialogue,These ads ran without a disclaimer,≤100,1
426799224176976,ActionAid,These ads ran without a disclaimer,≤100,1
208338536239798,This Is Beijing,These ads ran without a disclaimer,≤100,1
101466184613456,Fuzzy Times,These ads ran without a disclaimer,≤100,2
450131485341745,Future Energy Asia,These ads ran without a disclaimer,≤100,1
102999018969338,Everything Times,These ads ran without a disclaimer,≤100,1
110172741668867,Ceforp,These ads ran without a disclaimer,≤100,1
102268156167550,ဗိုလ်သူရိန်-NPDF-Yinmarbin,These ads ran without a disclaimer,≤100,1
106802041266795,Trip Thunder,These ads ran without a disclaimer,≤100,2
103374201768435,Graduatez - Lifestyle,These ads ran without a disclaimer,≤100,2
116934494636757,Nifty News,These ads ran without a disclaimer,≤100,3
104099512361482,Funnies Now - Magazine,These ads ran without a disclaimer,≤100,9
120223804387904,dailypositivityboost,These ads ran without a disclaimer,≤100,3
114434291631957,The Style Gala,These ads ran without a disclaimer,≤100,1
111515355263738,CVX-yzx16-5.10,These ads ran without a disclaimer,≤100,1
113820631686523,Leap Proxy-2,These ads ran without a disclaimer,≤100,1
104246958951081,Corny Traveler,These ads ran without a disclaimer,≤100,1
405199520209766,The Belt and Road News Network,These ads ran without a disclaimer,≤100,1
113827451693474,Ravovpn-secure&fast Proxy,These ads ran without a disclaimer,≤100,1
102023009327901,Global Compassion Coalition,These ads ran without a disclaimer,≤100,3
102723762108199,Tsikdem Communication,These ads ran without a disclaimer,≤100,1
110428748083535,Fleming College Toronto,These ads ran without a disclaimer,≤100,1
111671597196416,kohsangwoo,These ads ran without a disclaimer,≤100,1
103659765532260,華夏focus,These ads ran without a disclaimer,≤100,2
872194049600781,Joorala,These ads ran without a disclaimer,≤100,1
101715608808670,Judgment Day: Angel of God,These ads ran without a disclaimer,≤100,1
1449261928703911,Lux & Lush,These ads ran without a disclaimer,≤100,1
109036555449915,Slenergy,These ads ran without a disclaimer,≤100,1
101149662460553,Avo Magazine,These ads ran without a disclaimer,≤100,2
107280087594348,Huanqiu.com,These ads ran without a disclaimer,≤100,1
101347832928398,Varlamov,These ads ran without a disclaimer,≤100,1
108258998739587,I Did not know,These ads ran without a disclaimer,≤100,1
224597158386607,Rosa Luxemburg Foundation,These ads ran without a disclaimer,≤100,2
918318338180165,CHINT GROUP,These ads ran without a disclaimer,≤100,1
111531561935095,Cyber Proxy-0505new,These ads ran without a disclaimer,≤100,1
368119983327926,العربي الجديد,These ads ran without a disclaimer,≤100,1
1592983857598216,China Eastern Airlines,These ads ran without a disclaimer,≤100,2
100374392742057,Weregreenly- Magazine,These ads ran without a disclaimer,≤100,27
102800215034719,Lux & Lush - Culture,These ads ran without a disclaimer,≤100,1
142329112477770,البنك الدولي,These ads ran without a disclaimer,≤100,1
231388256876432,ISQua - The International Society for Quality in Health Care,These ads ran without a disclaimer,≤100,1
157586528019668,Nigel Ng,These ads ran without a disclaimer,≤100,1
116355337718182,Moli lulu,These ads ran without a disclaimer,≤100,8
105023088680055,Friendly Treveler,These ads ran without a disclaimer,≤100,1
1990880717882519,The China Current,These ads ran without a disclaimer,≤100,1
117367944668919,Foundation for Active Civic Education-FACE,These ads ran without a disclaimer,≤100,1
111693495149855,Future Mobility Asia,These ads ran without a disclaimer,≤100,1
105003001590066,russy_p_papaphone,These ads ran without a disclaimer,≤100,1
111096401719569,Colors of Life 色彩．人生,These ads ran without a disclaimer,≤100,1
100413328754140,We Will Rank You podcast,These ads ran without a disclaimer,≤100,1
104324771785512,横河計測株式会社,These ads ran without a disclaimer,≤100,1
368194657215717,Times Higher Education Connect,These ads ran without a disclaimer,≤100,1
111029555106166,Bruno Capanema Internacional,These ads ran without a disclaimer,≤100,2
188872144758,CCTV,These ads ran without a disclaimer,≤100,1
435272526866135,North American Kurdish Alliance - NAKA,These ads ran without a disclaimer,≤100,1
116276158090585,Business & Finances,These ads ran without a disclaimer,≤100,1
105336055090792,Luisa Chimá,These ads ran without a disclaimer,≤100,3
596616004194330,zoniezonedmuzik,These ads ran without a disclaimer,≤100,1
114589821232581,Clean Energist,These ads ran without a disclaimer,≤100,1
106823705573565,Park Jia,These ads ran without a disclaimer,≤100,1
45413563867,The Free and Equal Elections Foundation,These ads ran without a disclaimer,≤100,2
64982236830,Alumni Association of the University of Michigan,These ads ran without a disclaimer,≤100,1
105035672362276,ASEAN-Japan Eco-School,These ads ran without a disclaimer,≤100,1
150830641743673,Tomplay,These ads ran without a disclaimer,≤100,3
105396005720390,Sahabat palestin,These ads ran without a disclaimer,≤100,1
1065631633538453,Physicians Across Continents,These ads ran without a disclaimer,≤100,3
110099331940978,More Hackz - MediaSmarter,These ads ran without a disclaimer,≤100,1
217065798665069,Bob's Hideout,These ads ran without a disclaimer,≤100,1
109926928389181,Gabriel Nunes,These ads ran without a disclaimer,≤100,1
101554905297679,Biogénesis Bagó Asia,These ads ran without a disclaimer,≤100,1
525102824185497,Indo-Pacific Defense Forum,These ads ran without a disclaimer,≤100,1
556475357727793,World Organisation for Animal Health,These ads ran without a disclaimer,≤100,1
116679401363112,Kelce Jam,These ads ran without a disclaimer,≤100,1
316496640057,7iber,These ads ran without a disclaimer,≤100,1
17043549797,MIT Technology Review,These ads ran without a disclaimer,≤100,1
160368511216287,FrieslandCampina Careers,These ads ran without a disclaimer,≤100,1
102300279228311,MadeinChina,These ads ran without a disclaimer,≤100,1
245359058938449,Brunel Global,These ads ran without a disclaimer,≤100,1
105981818870595,Myanmar Defense Force - Shwebo,These ads ran without a disclaimer,≤100,1
343786409509707,The East Gate,These ads ran without a disclaimer,≤100,1
378036902617379,ATFX,These ads ran without a disclaimer,≤100,1
287683225711,UN Environment Programme,These ads ran without a disclaimer,≤100,1
142423195795018,AccessMBA,These ads ran without a disclaimer,≤100,1
100539877985698,Spotlight Beijing,These ads ran without a disclaimer,≤100,1
113498135073155,Woof Vpn-0509-1,These ads ran without a disclaimer,≤100,1
115575820139019,Af Fhyf,These ads ran without a disclaimer,≤100,2
112864228133921,Funnies Now - Stories,These ads ran without a disclaimer,≤100,1
112311408470387,Youth Fun Magazine,These ads ran without a disclaimer,≤100,1
1548871702035547,Університет імені Альфреда Нобеля,These ads ran without a disclaimer,≤100,1
102245370126806,Luis Felipe Tilleria,These ads ran without a disclaimer,≤100,2
1684724295099974,Trending Taiwan潮台灣,These ads ran without a disclaimer,≤100,1
187766727949541,Deportivo Alavés,These ads ran without a disclaimer,≤100,2
100850053037182,Chatgpt Openai,These ads ran without a disclaimer,≤100,1
108350544421634,How&Why,These ads ran without a disclaimer,≤100,1
502256973569145,Discover Lifestyle,These ads ran without a disclaimer,≤100,1
102510362488894,Futbolete - Page 3,These ads ran without a disclaimer,≤100,1
108091988358295,Travels All Abroad,These ads ran without a disclaimer,≤100,5
103331996074143,employher.jenesys,These ads ran without a disclaimer,≤100,1
104544839254744,ข่าวรายวันยอดนิยมทั่วไป,These ads ran without a disclaimer,≤100,4
165476513965,Royal Society Publishing,These ads ran without a disclaimer,≤100,1
124109327256894,Dra. Ângela Pistão,These ads ran without a disclaimer,≤100,1
2272627156357949,Newest Crowdfunding Inventions,These ads ran without a disclaimer,≤100,1
106170661628518,香港V,These ads ran without a disclaimer,≤100,1
200990963441531,Boredom Therapy,These ads ran without a disclaimer,≤100,1
621083371323466,인민망,These ads ran without a disclaimer,≤100,1
1473321922884514,Chińskie Radio Międzynarodowe,These ads ran without a disclaimer,≤100,1
1390745591150821,NRC - Norwegian Refugee Council,These ads ran without a disclaimer,≤100,1
1983382651989182,Afrancesados,These ads ran without a disclaimer,≤100,1
146627512070062,International Air Transport Association (IATA),These ads ran without a disclaimer,≤100,1
116373134780373,Emprende con Reparaciones y Mantenimiento,These ads ran without a disclaimer,≤100,1
1486199311596755,عقارات باغی شقلاوە,These ads ran without a disclaimer,≤100,1
103092238774307,Sobe Ad Agency,These ads ran without a disclaimer,≤100,1
107169648214472,Every Day Koala Living,These ads ran without a disclaimer,≤100,1
172348652806226,DEKRA,These ads ran without a disclaimer,≤100,1
47815171686,Banyan Tree Hotels & Resorts,These ads ran without a disclaimer,≤100,1
13477887709,New Tactics in Human Rights,These ads ran without a disclaimer,≤100,1
111283271603417,Taicang Entdecken,These ads ran without a disclaimer,≤100,1
