Page ID,Page name,Disclaimer,Amount spent (GBP),Number of ads in Library
101399991321605,Edmonton & Bush Hill Park Conservatives,Mr James Andrew Hockney,355,8
54605029793,British Medical Association,British Medical Association,352,7
169752493036356,Forestry England,Forestry England,350,3
586473334790884,West Berkshire Green Party,David Ralph Marsh,350,3
419801531436092,Cherwell District Council,Cherwell District Council,350,3
107474785648623,Sanjay Modhwadia,Qubic Marketing Limited,350,4
1104950682971888,Community Lighthouse Foundation,Community Lighthouse Foundation,348,14
684041455034290,Rochester and Strood Conservatives,Rochester and Strood Conservatives,348,9
868639796596609,Taunton Deane Liberal Democrats,Taunton Deane Liberal Democrats,348,29
201241879912904,Congleton Constituency Labour Party,Congleton Labour Party,346,51
190480751473165,Hertford and Stortford Constituency Labour Party,Hertford and Stortford Constituency Labour Party,345,11
107582715996851,SPUC (Society for the Protection of Unborn Children),SPUC (Society for the Protection of Unborn Children),345,9
102098162796418,Hannah McKerchar,The Labour Party,345,18
671824039687999,Cllr Mark Whittington,Mark Whittington,342,10
625123580920707,Portsmouth Labour,Portsmouth Labour,342,19
621195561247099,Guildford Conservative Association,Guildford Conservative Association,340,3
1701849696765542,Prysmian UK,Prysmian UK,340,2
119302914439242,Local Conservatives for Test Valley,Nicholas Percy Robert Adams King,338,15
162285930483712,Hinckley and Bosworth Liberal Democrats,Hinckley and Bosworth Liberal Democrats,338,9
2233684683555753,Hertford Conservatives,Hertford Conservatives,337,14
23958741368,Southbank Centre,Southbank Centre,335,10
103132065651601,Oltco Ltd,Oltco Ltd,335,3
104857788730575,Oltco Ltd,Oltco Ltd,333,2
106838537836466,Oltco Ltd,Oltco Ltd,333,2
116788431389471,Maz Cotterill for Unison NEC,Mary Joselyn Cotterill,333,3
97283538614,Cool Earth,Cool Earth,332,8
175596232544607,Woking Conservatives,Woking Conservative Association,330,12
1432056197087507,Hertsmere Conservatives,Hertsmere Conservatives,330,15
418571758959545,South Holland Independents,South Holland Independents,329,18
107446635637035,Vote Ann Oxley,Pierre Oxley,328,62
176113059107255,Northern Stage,Northern Stage,328,6
660899050767643,London Conservatives,London Conservatives,326,10
98673036962,ROLDA,These ads ran without a disclaimer,324,14
108238670527130,Robbie Moore MP,Robert Peter Moore,322,9
106632089079168,Medway Lib Dems,Medway Liberal Democrats,322,8
168304173200432,Kent Wildlife Trust,Kent Wildlife Trust,322,21
173152023518465,Tendring District Council,Tendring District Council,319,6
112143105162171,JBM Fraddon Solar Farm,JBM Solar Projects 5 Limited,318,46
412066572623536,Frome Valley Conservatives,South Gloucestershire Conservatives,314,7
723513288103024,Abram Ward Councillors,Martyn Smethurst,314,25
77680316823,Finisterre,Finisterre,314,1
107034431979369,United24,These ads ran without a disclaimer,312,10
349597952561990,Cllr Roberto ROCCA for East Cliff & Springbourne ward,Roberto Rocca,311,7
422057808529068,Putting Haverhill First,Putting Haverhill First,311,4
230932560266298,Cumbria Action for Sustainability (CAfS),Cumbria Action for Sustainability,310,8
771462172882741,OnePath Network,These ads ran without a disclaimer,310,3
121066197998654,Big Give,These ads ran without a disclaimer,309,3
317593751666535,Runnymede and Weybridge Labour,Runnymede & Weybridge Labour Party,308,7
268801635305,Breast Cancer Now,Breast Cancer Now,308,13
134106130027796,Oxfordshire County Council,Oxfordshire County Council,308,2
1731766737063825,Greenspark,Greenspark,307,21
104292289322125,South Derbyshire Conservatives,South Derbyshire Conservatives,307,8
106047871132787,Oltco Ltd,Oltco Ltd,305,2
100756152797363,Oltco Ltd,Oltco Ltd,305,2
248023198548788,Ipswich Borough Council,Ipswich Borough Council,305,1
114267173635820,Oltco Ltd,Oltco Ltd,304,3
259435234412498,Watford Labour,Laura Jayne Griffiths,302,11
109115441532763,The Eastern Cyber Resilience Centre,Eastern Cyber Resilience Center,300,7
187961674572467,Kirklees,Kirklees,300,1
101232925799539,Men's Alliance England,Mens Alliance (NI),300,2
121956537496618,Chris Mountain - Boston Independent candidate - Wyberton,Christopher Kenneth Mountain,300,3
397367290369272,Project Solar UK,Project Solar UK,299,10
116071636438144,Belper & Duffield Labour Councillors,Belper & Duffield Labour Councillors,299,29
111746800963231,Oltco Ltd,Oltco Ltd,299,3
105000255307553,Ecosy Energy,These ads ran without a disclaimer,299,8
100460115820499,Recork,Recork,299,38
174701239354403,Cirio UK,Cirio UK,298,1
1638760386212220,The Women's Equality Party Basingstoke,The Women's Equality Party,297,19
2596018927105284,Re-elect Unison Community NEC Reps John Gray & Denise Thomas 2023,Re-elect Unison Community NEC Reps John Gray & Denise Thomas 2023,296,3
104468635949274,Disabled Members' united NEC Team,Angela Hamilton,294,3
281470843253,Dying Matters,Hospice UK,294,2
1503185916668051,Left Book Club,Left Book Club,292,2
139891296058182,Solihull and Meriden Labour,Solihull and Meriden Labour,292,12
557187761053528,Saffron Walden Constituency Conservative Association,Saffron Walden Constituency Conservative Association,290,4
36546586549,Raleigh International,These ads ran without a disclaimer,287,1
100668816335734,Sorry Not Sorry Sheffield,William Newall,284,18
529164447212796,STABILO,These ads ran without a disclaimer,283,5
102013688308743,Ben Brown - Solicitor and Candidate for District Council Election 2023,Ben Brown,282,34
122567681155057,Renault Truck Commercials,Renault Truck Commercials Ltd,281,10
1783449231898975,Hereford & South Herefordshire Conservatives,Hereford & South Herefordshire Conservatives,281,7
398703000654,Cambridge City Council,Cambridge City Council,280,1
146497578733314,Learning Curve Group,These ads ran without a disclaimer,279,1
313148069499374,Douglas Labour Councillors,Matthew Thomas Dawber,277,16
1689013614665814,HEINEKEN UK,HEINEKEN UK,277,1
1809959715954022,Cambridge Middle East and North Africa Forum - MENAF,Cambridge Middle East and North Africa Forum - MENAF,277,5
101164225916218,DragonBet,DragonBet,275,23
234972835547,DJS Research,These ads ran without a disclaimer,274,2
282915761783958,Food Revolution Network,These ads ran without a disclaimer,273,4
1334772533267078,Poole Labour Party,Poole Labour,271,22
1576649362579474,Chichester Conservatives,Chichester Conservatives,268,4
20186429434,Hope and Homes for Children,Hope and Homes for Children,268,2
175067939218623,Mercy Corps - Europe,Mercy Corps Europe,268,5
111465087445255,Cllr Gareth Dowling,Gareth Dowling,267,12
34994060032,Students' Union UCL,Students' Union UCL,267,1
283622958364868,Liberal Democrats for Romsey & Southampton North,Test Valley Liberal Democrats,265,5
234260143399528,Woking Liberal Democrats,Woking Liberal Democrats,264,38
19110072263,FOUR PAWS,FOUR PAWS GB,263,3
108571731889600,Oltco Ltd,Oltco Ltd,263,2
100226310084172,University of Reading,These ads ran without a disclaimer,260,1
1696790153960551,Southport Conservative Association,Southport Conservative Association,258,6
110572548681085,Manjula Kumari  Unison Nec2023,Manjula Kumari,257,3
103043471736019,Health One Team for NEC,Health One Team for NEC,257,3
1400595053511810,Basingstoke Conservatives,Basingstoke Conservatives,255,12
107590852271791,Oltco Ltd,Oltco Ltd,254,2
115113641567802,Save Southview Terrace,Save Southview Terrace,254,2
334441960730,Salford City Council,Salford City Council,253,4
1628174237450303,Rutland Liberal Democrats,Rutland and Melton Lib Dems,252,69
112441964562737,Democracy 3.0,Democracy 3.0,252,2
779021915533732,Bexhill and Battle Labour Party,Bexhill and Battle Labour Party,250,8
73621126187,Rosa,Rosa UK,250,2
106431345747232,Keep Your Vote,KesselsKramer London Limited,250,4
107485499287,Reprieve,Reprieve,250,41
102007794962125,Oltco Ltd,Oltco Ltd,249,3
100776356309854,Matthew Freckelton for Mayor,Matthew Freckelton for Mayor,248,4
104117508042217,Spitting Image,Spitting Image,247,8
103729021772400,Oltco Ltd,Oltco Ltd,246,2
156817331072965,Medway Labour & Co-op Group,Medway Labour Party,245,5
1779925302259559,NILC Training,NILC Ltd.,245,5
2050772185002102,Julie Grocutt,Mrs Janet Hilary Ridler,245,7
101620936193101,Karl Greaney - Independent Councillor,Karl Greaney,244,8
16160212611,The Royal Air Force Museum London,The Royal Air Force Museum London,244,2
390810964305378,World Travel & Tourism Council,World Travel & Tourism Council,243,3
285284304860553,Derby Local Conservatives,Mid Derbyshire and Derby Conservative Association,243,2
107711231942792,Safe Cycling in Stockport,Safe Cycling in Stockport,242,2
115914045206445,Tunbridge Wells Labour Party,Tunbridge Wells Labour Party,241,23
101596562042497,Greens for Greenham 2023 - Michael Wakelyn-Green,Greens for Greenham 2023 - Michael Wakelyn-Green,240,10
113838004839935,Ibby Ullah for Nether Edge & Sharrow,Ibby Ullah for Nether Edge & Sharrow,239,5
1442985082585337,Three Acres And A Cow,Three Acres And A Cow,238,7
101002586324260,Heathlands Lib Dems,Woking Liberal Democrats,238,21
101490506213283,Sam Coleman & Fazlul Chowdhury for Sidley,Bexhill and Battle Labour Party,238,8
584574371631157,Derby News,Derby News,237,5
103850442678925,Adam Parkes - Town and District  Council Candidate for Biddulph North,Adam Parkes,237,11
35671512696,World Animal Protection UK,These ads ran without a disclaimer,237,5
345952316574013,Pyrford Lib Dems,Woking Liberal Democrats,236,8
403141987086169,Romney Marsh Conservatives,Laurie Glover,236,3
105151908498895,Centre For Sustainable Energy,Centre for Sustainable Energy,235,1
28312410177,World Food Programme,These ads ran without a disclaimer,235,6
107476934426641,Mosborough Ward Labour Councillors,Wayne Michael Rhodes,235,8
755981037856291,Conor Burns MP for Bournemouth West,Conor Burns MP,234,6
112216660174459,Find Others,Glow Labs Limited (t/a Find Others),234,2
289690716457,Christian Concern,Christian Concern,233,2
1068379353174209,Bosworth Conservatives,Bosworth Conservative Association,232,3
178151678649,Simply Business,Simply Business,231,1
101289218907718,Web News,These ads ran without a disclaimer,231,4
603389616739829,Bite Back 2030,Bite Back 2030,230,3
100579429217583,Bridget Kelly - East Ecclesfield Campaigner,Bridget Kelly - East Ecclesfield Campaigner,229,4
848938305316075,The National College,National Education Group Ltd,226,14
535994073219774,North Somerset Labour Party,North Somerset Labour Party,225,4
107695880909332,Carbon Copy,Carbon Copy Network,223,2
880164842016819,Rugby Conservatives,Rugby Conservatives,222,13
567707073376348,GRIT,Vote Ramsgate Independent,221,6
115306885171541,London Cycling Campaign,London Cycling Campaign,221,3
141193355899365,Alabaré,Alabaré Christian Care & Support,220,4
112901470513901,"Lee Siddall, Working for Winnington & Castle",Weaver Vale Liberal Democrats,220,9
100261442719945,Waterlooville Liberal Democrats,Havant Liberal Democrats,218,6
108384955117755,Oltco Ltd,Oltco Ltd,216,4
314545075249245,Glasgow City Council,Spiritmedia Ltd.,215,1
217481901605163,Halton Borough Council,Halton Borough Council,211,2
108701518116359,Cllr David Burgess-Joyce,David Robert Burgess Joyce,211,11
606534429367223,SW Surrey Constituency Labour Party,George Adam Davies,210,9
102068642613335,Andrew Jones MP,Andrew Jones MP,210,1
102862202211965,"Robert Hargreaves, Independent Queensbury Ward candidate 2023",Mr Robert Paul Hargreaves,210,5
148660802175079,Armley Labour Party,Armley Labour Party,209,15
100259852987727,Steve Greentree for Knaphill,Woking Liberal Democrats,208,12
102374516132932,Indus Health UK Chapter,These ads ran without a disclaimer,208,5
1906339949624267,Barnsley Liberal Democrats,Rotherham Barnsley Liberal Democrats,207,8
102391669490683,votepierreoxley,Pierre Oxley,206,44
278532835534255,Solihull and Meriden Liberal Democrats,Solihull and Meriden Liberal Democrats,206,3
105016885359360,Up to Us powered by Veolia,These ads ran without a disclaimer,205,7
105285442471510,George for Derringham Ward Hull,Shane Mcmurray,205,8
157492274367801,Cruelty Free International,Cruelty Free International,202,11
108138078519819,Cllr Joe Dunne,Joseph Anthony Dunne,201,3
1152206168168055,Thetford Labour Party,Thetford Labour Party,200,5
1553038308358776,Slough Liberal Democrats,Slough Liberal Democrats,200,5
120583741007601,Tim Moorsom & the Green Party team for Rothwell ward,Keith Edward Hale,200,2
148550155201117,East Suffolk Council,East Suffolk Council,200,1
6808928485,Now Then,Opus Independents Ltd.,200,2
105414346223667,The Scottish Parliament,The Scottish Parliament,200,3
515539241943463,My Medway,Medway Liberal Democrats,199,2
106552981733110,Project Better Energy,Simplicity Digital Marketing,199,1
110049467109325,Brendan Clarke-Smith MP,Brendan Clarke-Smith MP,199,2
101199039299424,FFT Education,These ads ran without a disclaimer,199,2
489269304794278,Leeds International Festival of Ideas,Leeds International Festival,198,2
1425766427449975,Eastleigh Borough Council,Eastleigh Borough Council,198,1
1414985198733772,Jim Allister,Traditional Unionist Voice,198,1
100674016297282,Christine Bayliss & Ruairi McCourt for Bexhill Central,Bexhill and Battle Labour Party,197,5
104487412566017,Green_Energy_Assist,Green_Energy_Assist,197,1
115401968151552,Better for Bakewell,Benjamin Carter,196,8
618841891501669,Welsh Youth Parliament,Welsh Parliament,196,2
1699213180110510,Coulby Newham Councillor - Stefan Walker,Stefan Terence Walker,195,3
48243507113,Darlington Borough Council,Darlington Borough Council,194,3
1094385534033164,Surrey Hills Enterprises,Surrey Hills Enterprises,193,3
67862815664,BRACE Alzheimer's Research,BRACE Dementia Research,193,3
103873728709469,Highlands & Islands Climate Hub,North Highlands & Islands Climate Hub CIC,192,1
39195572726,Republic,Republic,192,25
126878947381288,Angling Trust,Angling Trust,192,5
111589515205904,Katrina Al-Hassan for Emersons Green,Katrina and Sadik Al-Hassan and Ron Hardie,191,8
199676720083396,"National Union of Rail, Maritime and Transport Workers (RMT)","National Union of Rail, Maritime & Transport Workers (RMT)",190,3
1220981994590364,FT Partner Content,These ads ran without a disclaimer,190,13
454703418019132,Leicester Liberal Democrats,Leicester Liberal Democrats,190,3
108483351572575,Anu Prashar - Unison NEC London,Anu Prashar - Unison NEC London,190,3
102613206080378,Joe Bambridge Lib Dem,Joseph Anthony Bambridge,189,4
2267825760207087,Energy Grants UK,These ads ran without a disclaimer,189,2
106453634744812,Ehthesham Haque - Labour Party Candidate Barnes Ward,Abul Bakkar Haque,188,21
108708622079016,Chelmsford Independents,Chelmsford Independents,188,5
106785868360598,Oltco Ltd,Oltco Ltd,187,2
1653198921461338,Mackworth & Morley Conservative Team,Mid Derbyshire and Derby Conservative Association,186,4
445366889137182,Middlesbrough South Labour Party,Middlesbrough South Labour Party,186,13
103446615991186,Craig Stanley for Hasland,Craig Lloyd Stanley,185,24
102030638270755,Mike Tapp - Labour,Michael Adrian Tapp,184,1
101831966176166,South Norfolk Labour Party,South Norfolk Labour Party,182,16
103931545974824,Lytham West: Independent,Fylde Independent,182,3
379933908865015,Miele,These ads ran without a disclaimer,181,1
340765843103289,Witney and West Oxfordshire Liberal Democrats,Witney and West Oxfordshire Liberal Democrats,180,17
104896531733412,Marbury Councillors,Tatton Conservatives,180,15
103703015985421,In Touch with Cowplain & Hart Plain,Meon Valley Conservative Association,179,12
117275247937359,Wombourne Conservatives,Martin John Perry,178,17
