Page ID,Page name,Disclaimer,Amount spent (XAF),Number of ads in Library
102209802680420,Anna Carolina,These ads ran without a disclaimer,≤100,1
105186412515147,Wsp46,These ads ran without a disclaimer,≤100,1
815563748564959,Yolla - International Calling,These ads ran without a disclaimer,≤100,2
102351118321066,The Old Gazette,These ads ran without a disclaimer,≤100,1
102441702923519,https://www.youtube.com/,These ads ran without a disclaimer,≤100,1
100103129591205,Sahee Ram Bishnoi Siddha,These ads ran without a disclaimer,≤100,1
113183621637490,Manuela Yehe,These ads ran without a disclaimer,≤100,1
106111170729078,Digiens Academy,These ads ran without a disclaimer,≤100,5
205687592632487,Mega Millions - Suggested Sequence,These ads ran without a disclaimer,≤100,1
333141140132864,China.org.cn,These ads ran without a disclaimer,≤100,2
0,Instagram User 511453387,These ads ran without a disclaimer,≤100,1
108682495672482,Zimder,These ads ran without a disclaimer,≤100,1
1422200614528116,King Arthur: Legend of the Sword Sequel Petition,These ads ran without a disclaimer,≤100,2
115138161487991,Surf Proxy,These ads ran without a disclaimer,≤100,1
108338745334784,Full Disclosure,These ads ran without a disclaimer,≤100,1
153457427851178,Monsieur Lo-père De Gens,These ads ran without a disclaimer,≤100,1
104620294840607,Global Orthodox,These ads ran without a disclaimer,≤100,6
2030427870568712,UkraineWorld,These ads ran without a disclaimer,≤100,1
632873143499825,UNIQA osiguranje Hrvatska,These ads ran without a disclaimer,≤100,2
101379737912311,AgroBusiness A-Z,These ads ran without a disclaimer,≤100,1
431841887327995,廣告達人,These ads ran without a disclaimer,≤100,3
114140724904111,Realvesting,These ads ran without a disclaimer,≤100,2
185343588755360,متصدقش,These ads ran without a disclaimer,≤100,1
101158816191470,T1215-6,These ads ran without a disclaimer,≤100,1
554913575271655,Ali Jahuur,These ads ran without a disclaimer,≤100,1
106707058130017,IFFAT WANG,These ads ran without a disclaimer,≤100,1
104926611720853,Nelly Gicho,These ads ran without a disclaimer,≤100,2
1617753965111540,Oil and Gas World/Oil Sands Strong,These ads ran without a disclaimer,≤100,1
1955356898052410,Carpinteando,These ads ran without a disclaimer,≤100,1
228205083927220,Copenhagen Business School MBA,These ads ran without a disclaimer,≤100,3
232306606626052,Black Elites Magazine,These ads ran without a disclaimer,≤100,2
176585044433,FRANCE 24 English,These ads ran without a disclaimer,≤100,2
100542182579250,Mena Reading,These ads ran without a disclaimer,≤100,1
103932872318823,Amo Meu Brasil,These ads ran without a disclaimer,≤100,2
176031462779495,海峽導報,These ads ran without a disclaimer,≤100,1
2170080313248715,TITONI,These ads ran without a disclaimer,≤100,2
758349691019660,"Zhangjiagang, Suzhou",These ads ran without a disclaimer,≤100,1
100566902060431,Me Time - Home,These ads ran without a disclaimer,≤100,1
118271861357765,Story time,These ads ran without a disclaimer,≤100,1
395997657147730,صحيفة الشعب اليومية أونلاين بالعربية,These ads ran without a disclaimer,≤100,3
198764893496594,Taylor & Francis,These ads ran without a disclaimer,≤100,2
101352349135054,Vernon Bateman,These ads ran without a disclaimer,≤100,2
423609701387941,Peachbruh,These ads ran without a disclaimer,≤100,2
109267975517064,Panel y Capacitación de Ingenierías,These ads ran without a disclaimer,≤100,5
101393309483289,aljaliaonline_,These ads ran without a disclaimer,≤100,1
101172741706127,ZPMC,These ads ran without a disclaimer,≤100,1
447178272144612,Udit Goenka,These ads ran without a disclaimer,≤100,1
110979294923104,Secretos de la Música,These ads ran without a disclaimer,≤100,1
378796415568701,Skyeng: онлайн-школа английского языка,These ads ran without a disclaimer,≤100,1
101103628988991,China Says,These ads ran without a disclaimer,≤100,2
114950684872253,C301-27,These ads ran without a disclaimer,≤100,2
101100089254736,EvaSure - Breast Enhancement Milk,These ads ran without a disclaimer,≤100,1
174532709290967,FBS Markets Inc.,These ads ran without a disclaimer,≤100,1
103034422593979,Programme d'accès pour le Canada,These ads ran without a disclaimer,≤100,1
103659765532260,華夏focus,These ads ran without a disclaimer,≤100,12
165374843326967,Nationaliste Conscient,These ads ran without a disclaimer,≤100,1
117919318056245,Art Therapy and Healing,These ads ran without a disclaimer,≤100,1
104837924574115,Andreina Mera,These ads ran without a disclaimer,≤100,1
167457977395696,Forex investment,These ads ran without a disclaimer,≤100,1
1801328446843268,Steve Moretti,These ads ran without a disclaimer,≤100,1
100823192690476,Jennifer Davis,These ads ran without a disclaimer,≤100,1
105101614820276,Rencontre Jésus,These ads ran without a disclaimer,≤100,1
1570967143115767,Faith In His Blood . Org,These ads ran without a disclaimer,≤100,1
101391819245849,Baidu Inc,These ads ran without a disclaimer,≤100,1
108655461411377,Valter Studio,These ads ran without a disclaimer,≤100,3
106347774982499,Giving Hope For Them,These ads ran without a disclaimer,≤100,1
105953807950158,Tiệm Nail Z,These ads ran without a disclaimer,≤100,1
100236551780271,Jeune Femme d'Afrique,These ads ran without a disclaimer,≤100,3
101138932638074,AVIC INTL,These ads ran without a disclaimer,≤100,1
827791167412721,Ekran System,These ads ran without a disclaimer,≤100,1
108869007963624,Learnfly Skills,These ads ran without a disclaimer,≤100,1
229311415689625,Arithmetically,These ads ran without a disclaimer,≤100,1
722256984867966,Raytheon Technologies,These ads ran without a disclaimer,≤100,1
127259893980659,Adams & Adams,These ads ran without a disclaimer,≤100,1
791943710959735,EPOP,These ads ran without a disclaimer,≤100,5
110014871862485,Light03,These ads ran without a disclaimer,≤100,2
104799865791321,Clearlove002,These ads ran without a disclaimer,≤100,1
103741594467315,Mission Irie,These ads ran without a disclaimer,≤100,1
122100919724011838,Ezp-8/15-17,These ads ran without a disclaimer,≤100,1
475778355919914,BB - Best Bios,These ads ran without a disclaimer,≤100,1
101885509497035,Jc-35,These ads ran without a disclaimer,≤100,1
56777943052,One Young World,These ads ran without a disclaimer,≤100,12
313666162129235,Djoson Philosophe,These ads ran without a disclaimer,≤100,1
102839468523186,APEX อันดับหนึ่งเลเซอร์ขน,These ads ran without a disclaimer,≤100,1
100417379468020,Agronomy MDPI,These ads ran without a disclaimer,≤100,6
633800993706679,RNDT - Le Réveil,These ads ran without a disclaimer,≤100,1
415270942200578,Adam Smith Works,These ads ran without a disclaimer,≤100,2
745249792219635,"Toni Menges - Travel, Gourmet & Lifestyle",These ads ran without a disclaimer,≤100,1
103554674477173,World Engineering Day,These ads ran without a disclaimer,≤100,1
100730135713515,Theownersjob,These ads ran without a disclaimer,≤100,1
109344198273154,Fest Reading,These ads ran without a disclaimer,≤100,1
109178858589489,Pro-Photo-Editor,These ads ran without a disclaimer,≤100,2
111552548514294,Mc01-18,These ads ran without a disclaimer,≤100,2
101757262504930,FxGrow Mena,These ads ran without a disclaimer,≤100,1
102089678252706,Rotary Club for Global Action,These ads ran without a disclaimer,≤100,1
111080237841874,Being Armored,These ads ran without a disclaimer,≤100,1
155772124463402,Travel + Leisure Southeast Asia,These ads ran without a disclaimer,≤100,1
107424440982021,Eekad - إيكاد,These ads ran without a disclaimer,≤100,1
112858587224498,Presenters Analyzer Tv,These ads ran without a disclaimer,≤100,3
253530491853397,CAMP Africa,These ads ran without a disclaimer,≤100,1
524386044429354,The Lesson,These ads ran without a disclaimer,≤100,2
109040303829774,Nawa4u Tv,These ads ran without a disclaimer,≤100,1
104869335469977,Bling Wallpeper-0221-1,These ads ran without a disclaimer,≤100,1
1067027910007714,Sauths,These ads ran without a disclaimer,≤100,1
102694049539010,Don't Starve: Pocket Edition,These ads ran without a disclaimer,≤100,4
108905128522055,Wakala mkuu freemason,These ads ran without a disclaimer,≤100,1
349843052298284,Coaching UP - International University of Coaching Development,These ads ran without a disclaimer,≤100,1
8002590959,Rainforest Action Network - RAN,These ads ran without a disclaimer,≤100,6
315543515306,Jing Daily,These ads ran without a disclaimer,≤100,2
100130132039878,greenlynatalia,These ads ran without a disclaimer,≤100,1
102538795925802,Solo_tech_VPN,These ads ran without a disclaimer,≤100,1
105403745483745,Ettlementief-A,These ads ran without a disclaimer,≤100,1
177656058917763,Big Boys Toys Global,These ads ran without a disclaimer,≤100,2
114847685013047,Alliance For Women and Girls,These ads ran without a disclaimer,≤100,1
1876706275875274,News Moves Markets Forex,These ads ran without a disclaimer,≤100,1
1592983857598216,China Eastern Airlines,These ads ran without a disclaimer,≤100,5
102608732666540,ecolekatiopa,These ads ran without a disclaimer,≤100,1
2572166726130246,Miracles in America with David E. Taylor,These ads ran without a disclaimer,≤100,2
355486727639985,4e de couverture,These ads ran without a disclaimer,≤100,1
238830586551883,Omar Ibn Abdillah,These ads ran without a disclaimer,≤100,1
30911162508,Forbes,These ads ran without a disclaimer,≤100,2
1271508179659553,Talent partagé,These ads ran without a disclaimer,≤100,1
106569706154975,Modern Expo,These ads ran without a disclaimer,≤100,2
154163327962392,World Health Organization (WHO),These ads ran without a disclaimer,≤100,1
103298398316966,New Afrique,These ads ran without a disclaimer,≤100,1
800018250057491,Direct Expose,These ads ran without a disclaimer,≤100,1
146022625258254,Our Future Agenda,These ads ran without a disclaimer,≤100,1
422898847759660,CGTN Africa,These ads ran without a disclaimer,≤100,2
101838952989864,Karlilson Costa,These ads ran without a disclaimer,≤100,1
100697685391654,CGTV LIVE_English,These ads ran without a disclaimer,≤100,2
100274846184043,Fabian Tony,These ads ran without a disclaimer,≤100,3
1825921937430191,Entoneyo's Way School,These ads ran without a disclaimer,≤100,1
102254258701883,congo_blac,These ads ran without a disclaimer,≤100,1
151409322217001,Berlin School of Business & Innovation - BSBI,These ads ran without a disclaimer,≤100,2
111361091313,NICABM,These ads ran without a disclaimer,≤100,4
103203742445632,Amos Healthcare,These ads ran without a disclaimer,≤100,3
209904836516823,Chancelle Bilampassi Moutsatsi,These ads ran without a disclaimer,≤100,1
273289456666905,CCECC,These ads ran without a disclaimer,≤100,1
100920733110650,Global Glimpses,These ads ran without a disclaimer,≤100,1
108457230808693,Hitachi Cooling & Heating MEA,These ads ran without a disclaimer,≤100,2
108517825236374,Flyingdove Empowerment,These ads ran without a disclaimer,≤100,1
110380628559949,Trendy Opportunities Hub,These ads ran without a disclaimer,≤100,1
101953989622578,Money Wise Today En,These ads ran without a disclaimer,≤100,1
113355438422304,Kemron Lindon Bacchus,These ads ran without a disclaimer,≤100,1
101363632600073,Trashy Sisters,These ads ran without a disclaimer,≤100,1
105686442303512,CTGI,These ads ran without a disclaimer,≤100,7
104238192067446,Fox'oclock,These ads ran without a disclaimer,≤100,2
119405895873,Huawei,These ads ran without a disclaimer,≤100,6
1356700661152204,Coach Simon Ouedraogo,These ads ran without a disclaimer,≤100,1
46370758585,Food and Agriculture Organization of the United Nations (FAO),These ads ran without a disclaimer,≤100,1
23155560578,CGFNS International,These ads ran without a disclaimer,≤100,1
102984361463961,Igrow Academy,These ads ran without a disclaimer,≤100,2
574321549915551,Black Entrepreneurs Day,These ads ran without a disclaimer,≤100,2
122897021090366,Gomesforvp,These ads ran without a disclaimer,≤100,1
1155881051227404,AVIC INTL,These ads ran without a disclaimer,≤100,2
117172484667876,African Diamond Incorporated - ADI,These ads ran without a disclaimer,≤100,1
107545965556357,Jo-12,These ads ran without a disclaimer,≤100,1
104980095850481,Magic1508-03,These ads ran without a disclaimer,≤100,1
107973187548321,Pak China,These ads ran without a disclaimer,≤100,1
418775708189870,Social Movement Technologies,These ads ran without a disclaimer,≤100,3
101801896033176,Light1297_02,These ads ran without a disclaimer,≤100,1
100382632439605,Chill Bill,These ads ran without a disclaimer,≤100,1
105064845275272,Share_M113_x11,These ads ran without a disclaimer,≤100,1
102378709341708,Boubacar Diallo,These ads ran without a disclaimer,≤100,2
105091835839636,Magic1508-05,These ads ran without a disclaimer,≤100,1
101455325840199,Alex Hudițan,These ads ran without a disclaimer,≤100,13
114413588200270,Selous Advisory,These ads ran without a disclaimer,≤100,1
106717032159965,Maque05,These ads ran without a disclaimer,≤100,1
862652697154623,Nanah Takaza,These ads ran without a disclaimer,≤100,1
1888616591451330,Magical Mommy Blog,These ads ran without a disclaimer,≤100,2
206982849458229,Miko cosplay,These ads ran without a disclaimer,≤100,2
305583263561764,Tosungana asbl,These ads ran without a disclaimer,≤100,1
500259383489171,Guidable,These ads ran without a disclaimer,≤100,3
1635427156711346,Projet Lisungi Système de Filets Sociaux,These ads ran without a disclaimer,≤100,1
