Page ID,Page name,Disclaimer,Amount spent (TRY),Number of ads in Library
250855594773916,Aytaç Kurt,These ads ran without a disclaimer,≤100,1
111342220612236,sifabakani,These ads ran without a disclaimer,≤100,1
965038640186870,Av. Haluk Pekşen,These ads ran without a disclaimer,≤100,4
181923698521145,Demokrat Kocaeli Gazetesi,These ads ran without a disclaimer,≤100,2
118881217794638,Serkan Gündüz,These ads ran without a disclaimer,≤100,2
2142247305841946,أكاديمية إسطنبول للخدمات الجامعية,These ads ran without a disclaimer,≤100,1
288935024294486,fatihakdogan1923,These ads ran without a disclaimer,≤100,1
107814545646068,Bayram Bozkurt,These ads ran without a disclaimer,≤100,2
121994804202984,Unknown Minor,These ads ran without a disclaimer,≤100,3
100746369380808,mehmetaksoy.1453,These ads ran without a disclaimer,≤100,1
226056547810916,Zehra Öney Official,These ads ran without a disclaimer,≤100,1
100857238280287,Filpedia,These ads ran without a disclaimer,≤100,1
109510841398384,Noon Video نون فيديو,These ads ran without a disclaimer,≤100,5
1239952466122244,Adtalem Global Education,These ads ran without a disclaimer,≤100,9
104545425780891,Собака Кузя,These ads ran without a disclaimer,≤100,3
220059965150,Association of Energy Engineers,These ads ran without a disclaimer,≤100,2
102523611180596,Time TV,These ads ran without a disclaimer,≤100,2
226662333858508,Bugünkü Etkinlikler,These ads ran without a disclaimer,≤100,1
107520861843730,Deva Partisi Nilüfer İlçe Başkanlığı,These ads ran without a disclaimer,≤100,1
111723468133913,Kazançlı Kampanyalar,Ersin Temel,≤100,5
103972741993960,Arkadaşlık Sayfası,These ads ran without a disclaimer,≤100,1
177515892891362,José Iván  Herrera Villagómez,These ads ran without a disclaimer,≤100,5
0,Instagram User 6699508558,These ads ran without a disclaimer,≤100,1
101244055377693,BTP Yozgat İl Başkanlıgı,Mehmet Erkul,≤100,1
260391753821141,okkessenkaya,These ads ran without a disclaimer,≤100,2
226764800523761,Muhtar Şaban Alcı,These ads ran without a disclaimer,≤100,1
113830056655758,"China National Tourist Office, London",These ads ran without a disclaimer,≤100,2
1421284411469962,Derspektif,These ads ran without a disclaimer,≤100,1
101373684957194,Uşak İYİ Parti Merkez İlçe Başkanlığı,Selim Can,≤100,2
102602229468756,Fatih Koca,These ads ran without a disclaimer,≤100,1
2008564592510593,Yıldız UZAN BAŞ,These ads ran without a disclaimer,≤100,1
105516264917865,tacoscorum,These ads ran without a disclaimer,≤100,1
116568278130175,Adil Emektar,Adil Emektar,≤100,4
109386247358226,Tarihimizde Bugün,These ads ran without a disclaimer,≤100,1
105392552168474,Av. Cihat Şekeroğlu,These ads ran without a disclaimer,≤100,2
102849614872817,sibelerginses,These ads ran without a disclaimer,≤100,1
1676921425862266,Ekol Lojistik Kariyer,These ads ran without a disclaimer,≤100,3
101370995946768,rotamizorman,These ads ran without a disclaimer,≤100,1
527856037574392,Konya'nın Sesi Gazetesi,These ads ran without a disclaimer,≤100,2
144776752025,Голос Америки,These ads ran without a disclaimer,≤100,28
1566279140339939,Beyzade Haber,These ads ran without a disclaimer,≤100,1
108451728677017,Live22 #W012,These ads ran without a disclaimer,≤100,5
163100670227229,Fırat Bırkan,These ads ran without a disclaimer,≤100,1
0,Instagram User 681423314,These ads ran without a disclaimer,≤100,1
100511035797390,vejdinensarioglu,These ads ran without a disclaimer,≤100,2
106358615254405,Кръстопът на изкуствата - Сдружение ЕЛИТА,These ads ran without a disclaimer,≤100,1
556347121239510,Los Plebes Del Fortnite,These ads ran without a disclaimer,≤100,1
421705155293212,Chukwuebuka Academy,These ads ran without a disclaimer,≤100,2
187805791373369,Ali Mahir Başarır,These ads ran without a disclaimer,≤100,1
106172782333440,remaxcity_ilknurtanriverdi,These ads ran without a disclaimer,≤100,1
1070113469835647,Mahmut Sami Şahin,Mahmut Sami Şahin,≤100,3
106156507553458,Mehmet ÇAKIR,Mehmet Cakir,≤100,1
947141812042694,Egypt Energy Show - Egypes,These ads ran without a disclaimer,≤100,16
104676935368204,yetimehli,These ads ran without a disclaimer,≤100,2
101203429485426,Panstar Cruise,These ads ran without a disclaimer,≤100,1
110161017416015,مكتبة خواطر للطباعة والنشر,These ads ran without a disclaimer,≤100,2
212546132830659,Türkiye Gençlik STK'ları Platformu - TGSP,These ads ran without a disclaimer,≤100,1
1625082430871663,Apostlegca,These ads ran without a disclaimer,≤100,1
110644400832025,Hilalaymoda,These ads ran without a disclaimer,≤100,1
347251921806405,Son Haberler,These ads ran without a disclaimer,≤100,1
115113151604442,beydayitur,These ads ran without a disclaimer,≤100,1
101413902560620,av.yucel.baris,These ads ran without a disclaimer,≤100,1
253616597982980,Demokrat Makina Mühendisleri,These ads ran without a disclaimer,≤100,1
101890146205525,Bünyamin Memi,These ads ran without a disclaimer,≤100,1
106773207722374,MiT Gaming,Erkan Didin,≤100,1
112578397904455,Salam News,These ads ran without a disclaimer,≤100,1
463298557101498,AK Parti Manisa Yunusemre İlçe Başkanlığı,These ads ran without a disclaimer,≤100,1
106213828502802,Plentiful Moose House,These ads ran without a disclaimer,≤100,4
664980180279453,Central Asia-Caucasus Institute and Silk Road Studies Program,These ads ran without a disclaimer,≤100,1
493346780708124,Shree Agrasen Academy,These ads ran without a disclaimer,≤100,2
295446797213542,China.org.cn,These ads ran without a disclaimer,≤100,1
0,Instagram User 3172392961,These ads ran without a disclaimer,≤100,2
110065571934031,Erdal Aydemir,These ads ran without a disclaimer,≤100,3
523138894444379,Dr. Veysel Tiryaki,These ads ran without a disclaimer,≤100,5
853365264766607,Belediye Postası,These ads ran without a disclaimer,≤100,3
696039257092916,ARISE Church,These ads ran without a disclaimer,≤100,5
105172674914836,omergeriter,These ads ran without a disclaimer,≤100,1
210949555444215,anecipb,These ads ran without a disclaimer,≤100,2
411412978716985,Hisse senetleri-Bilgeliğin,These ads ran without a disclaimer,≤100,1
132745017302662,Çadır Dünyası,These ads ran without a disclaimer,≤100,1
329489830417296,Felsefik Sosyolojik İdeolojik,These ads ran without a disclaimer,≤100,1
242318202289912,sami_kirik,These ads ran without a disclaimer,≤100,1
109559798237807,Dy_K18_1,These ads ran without a disclaimer,≤100,1
101876495820578,instabhaddie_slimazz,These ads ran without a disclaimer,≤100,7
1598373943801358,تطبيق نبأ / Nabaa app,These ads ran without a disclaimer,≤100,7
0,Instagram User 2183070313,These ads ran without a disclaimer,≤100,1
100363206016607,Gerb Of Ukraine,These ads ran without a disclaimer,≤100,1
0,Instagram User 7504015303,These ads ran without a disclaimer,≤100,1
109680544503036,Mehmet Yıldız Hatay Yöreselleri,These ads ran without a disclaimer,≤100,1
249419712646803,Ertuğrul Karagöl,These ads ran without a disclaimer,≤100,1
101409244984347,DEVA Partisi Balıkesir İl Başkanlığı,Mehmet Soner Avci,≤100,1
378849512583169,Tuz Gölü Gazetesi,These ads ran without a disclaimer,≤100,1
103900785236519,Avanza Libertad Chilecito,These ads ran without a disclaimer,≤100,1
105400064920967,İşrak gazetesi- صحيفة إشراق,These ads ran without a disclaimer,≤100,1
1439400619611005,Sensei Coaching,These ads ran without a disclaimer,≤100,1
104222112141628,ichen2193,These ads ran without a disclaimer,≤100,1
779463498736978,Vueyi,These ads ran without a disclaimer,≤100,1
103427304420279,Cemal Sataloğlu,These ads ran without a disclaimer,≤100,3
119011593392865,KPSS 2021,These ads ran without a disclaimer,≤100,1
108223384432561,onurcan_yzc,These ads ran without a disclaimer,≤100,1
0,Instagram User 7499988599,These ads ran without a disclaimer,≤100,1
103188608573705,Brava,These ads ran without a disclaimer,≤100,1
377138512681164,Şanlıurfa Düğün Fotoğrafçısı/Ercan Yol,Ercan Yol,≤100,4
103932459643311,ار.اف.ای / RFI فارسی,These ads ran without a disclaimer,≤100,2
109886574062357,Gelecekpartisimuratpaşaa,These ads ran without a disclaimer,≤100,4
241590159026917,Emre İzzet Akbulut,These ads ran without a disclaimer,≤100,1
107693625270750,Farzad Ghods Immigration and Legal Bureau,These ads ran without a disclaimer,≤100,3
1532924846927634,59Haber,These ads ran without a disclaimer,≤100,1
1591669097788413,Express Business,These ads ran without a disclaimer,≤100,1
106893178578794,edevletkapisigovtr,These ads ran without a disclaimer,≤100,1
371862532868033,Anomali,These ads ran without a disclaimer,≤100,1
0,Instagram User 6053572558,These ads ran without a disclaimer,≤100,2
0,Instagram User 1104147158,These ads ran without a disclaimer,≤100,2
106446798110553,ROOF GARDENS,These ads ran without a disclaimer,≤100,1
100659902364306,Alish Tylas,These ads ran without a disclaimer,≤100,1
1675360659149686,University of Aberdeen School of Geosciences,These ads ran without a disclaimer,≤100,3
2297926640486522,YouGov Chat,These ads ran without a disclaimer,≤100,1
100926042245157,gercektivi,These ads ran without a disclaimer,≤100,1
102264872338396,ahmetkararesmi,These ads ran without a disclaimer,≤100,1
101994826155488,Mustafa Zavlak,Mustafa Zavlak,≤100,2
276144233235622,Maraş Bugün,These ads ran without a disclaimer,≤100,2
582451408466624,راديو فرش Radio Fresh,These ads ran without a disclaimer,≤100,2
109730601595398,Türkiye Gündemi,Türkiye Gündemi,≤100,2
234949106371112,Av. Hatice Esra DOĞAN,These ads ran without a disclaimer,≤100,1
1765950156966645,Cumhuriyet Halk Partisi Tekirdağ il Gençlik Kolları,Ali Sarpin,≤100,1
121731957686804,Aktüel TV Gazete,Aktüel TV Gazete,≤100,1
108991824210071,Manşet 23,These ads ran without a disclaimer,≤100,1
242299342565838,Seçil Bayrak,These ads ran without a disclaimer,≤100,1
2167833233278865,Şefkatli Kalpler HayvanCan ve İnsancan Aşevi Besleme Barınma Rehabilitasyon,These ads ran without a disclaimer,≤100,1
647622902030325,Kazım Bilgen,Kazım Bilgen,≤100,1
667188867060714,CHP Sancaktepe Belediye Meclis Grubu,Abdullah Emre Yilmaz,≤100,1
382986918469651,1+1 Express,These ads ran without a disclaimer,≤100,3
282183212566658,Erzin Belediye Başkanı,These ads ran without a disclaimer,≤100,1
106743641198625,CANBA Danışmanlık,Can Bayram,≤100,1
2028274240749386,Celal Köse,These ads ran without a disclaimer,≤100,1
102918461420036,Deva Partisi Darıca Gönüllüleri,These ads ran without a disclaimer,≤100,1
105469208106520,Gayrimenkul Uzmanım,These ads ran without a disclaimer,≤100,1
2203382029930264,Erkan Düzenli,These ads ran without a disclaimer,≤100,1
102223735659756,murat_oraz06,These ads ran without a disclaimer,≤100,1
159723301313628,Nihat Yeşil,These ads ran without a disclaimer,≤100,1
1664317753795280,Manisa Ülkü Ocakları,These ads ran without a disclaimer,≤100,1
450858261931277,Yeni Haberler,These ads ran without a disclaimer,≤100,1
360074460745612,Yalçın Moda,AHMET FERİT YALÇİN,≤100,1
1636923259918853,Silifke Ticaret ve Sanayi Odası,These ads ran without a disclaimer,≤100,1
105645301440109,Bilal Demir,These ads ran without a disclaimer,≤100,1
258809347872726,إعلان مرسين,These ads ran without a disclaimer,≤100,1
276159806373398,19 MAYIS Mahallesi ilkadım/samsun,These ads ran without a disclaimer,≤100,1
494618300690909,Müsiad Karadeniz Ereğli,These ads ran without a disclaimer,≤100,1
238883811946,Marksist.org,Anil Yuksel,≤100,1
537684793434457,Mesut Özen,These ads ran without a disclaimer,≤100,1
106812334781857,evrendekipencereler,These ads ran without a disclaimer,≤100,1
102527305521748,أصلان للخدمات و الاستشارات القانونية,These ads ran without a disclaimer,≤100,1
179275075913114,RS Tesbih Evi,These ads ran without a disclaimer,≤100,3
721796651282162,Bilecik Söğüt Esnaf ve Sanatkarlar Kredi ve Kefalet Kooperatifi,These ads ran without a disclaimer,≤100,1
103234274533169,Hatay Bakkalı,Garb,≤100,1
372775329485216,Habercim19,Safa Turbay,≤100,1
369128280167507,Avon Yeni Kayıt Sayfası,These ads ran without a disclaimer,≤100,1
744410609586542,Wysyol,Veysi Yol,≤100,1
0,Instagram User 5492582655,These ads ran without a disclaimer,≤100,2
177993585624914,İTÜ ARI Teknokent,These ads ran without a disclaimer,≤100,1
112206207894934,Av.Uğur İBİLİ,These ads ran without a disclaimer,≤100,1
103893345414360,Livera Yayınevi,These ads ran without a disclaimer,≤100,1
101842665240393,Kubilay HAN,KUBİLAY HAN,≤100,1
268078266555083,Yazar Filiz Gökdemir Köşker Romanları,These ads ran without a disclaimer,≤100,1
102199367823056,Realty Hes Gayrimenkul,These ads ran without a disclaimer,≤100,1
351654695567124,Düziçi Siyaset,These ads ran without a disclaimer,≤100,1
101520441812965,SES Zonguldak Şubesi,Aytekin Aygün,≤100,1
109730208764506,Şükrü Yılmaz,These ads ran without a disclaimer,≤100,1
279716635770157,Doğrula Org,These ads ran without a disclaimer,≤100,1
106254232474150,burakziyafetvebalo,These ads ran without a disclaimer,≤100,1
371238119753164,Kırşehir Haber Türk,Omer Duran,≤100,5
104485917838701,tuncberkman_business,These ads ran without a disclaimer,≤100,3
103874493016682,amiea micropigmentation,These ads ran without a disclaimer,≤100,1
117607665097258,Odun Herif,These ads ran without a disclaimer,≤100,1
110308440843212,DEVA Partisi Mardin İl Başkanlığı,Nurullah Esen,≤100,1
111904764277987,TÜGVA Lüleburgaz,Omer Aydin,≤100,6
125363203985990,12Punto,These ads ran without a disclaimer,≤100,1
111914598043726,"Инна Тлиашинова - Академия ""Мастер Разборов""",These ads ran without a disclaimer,≤100,2
100162738241949,Xu Zeyu,These ads ran without a disclaimer,≤100,5
100563358563407,Malkara Demokrasi Ve Atılım partisi İlçe Başkanlığı,Oktay Engin,≤100,1
940736815967977,Cumhuriyet Yaşam,These ads ran without a disclaimer,≤100,1
102194105228122,Soru Yorum,Cihat Komut,≤100,1
0,Instagram User 2888256152,These ads ran without a disclaimer,≤100,1
106113171519262,Arzularkabaköy,These ads ran without a disclaimer,≤100,1
114678663595015,Raporlar,These ads ran without a disclaimer,≤100,2
106212318425162,EA TÜRK HABER,These ads ran without a disclaimer,≤100,2
0,Instagram User 9289684305,These ads ran without a disclaimer,≤100,2
2271704643083739,Kios TV,Osman Sezgic,≤100,1
107306081572370,Hüseyin Akdemir,These ads ran without a disclaimer,≤100,1
1192784484077486,Akçaabat Belediyesi,These ads ran without a disclaimer,≤100,1
121921509722963,الشرق الأوسط الآن,These ads ran without a disclaimer,≤100,4
0,Instagram User 3143434874,These ads ran without a disclaimer,≤100,1
104351068666780,yedikulebahce,These ads ran without a disclaimer,≤100,1
