Page ID,Page name,Disclaimer,Amount spent (BAM),Number of ads in Library
1580121415539445,Terre Spezzate,These ads ran without a disclaimer,≤100,1
116961251762152,Hair of the Dog Academy with Nicole Begley,These ads ran without a disclaimer,≤100,1
984265034985540,A Sea of Words,These ads ran without a disclaimer,≤100,1
150498365045300,Gruppo Colle S.r.l.,These ads ran without a disclaimer,≤100,1
100432322646591,Magnom Properties,These ads ran without a disclaimer,≤100,2
108783691045902,Rant World,These ads ran without a disclaimer,≤100,2
348409719303587,Ukraine NOW,These ads ran without a disclaimer,≤100,4
780400712024466,Oštra Nula,These ads ran without a disclaimer,≤100,1
258495640860286,Uklon,These ads ran without a disclaimer,≤100,2
108202585222420,Foodie Hunks,These ads ran without a disclaimer,≤100,1
260107092232,Independent,These ads ran without a disclaimer,≤100,1
100299019516207,ILoveNovel-Fantastic Books,These ads ran without a disclaimer,≤100,2
102769508276166,Kinhouse Studio,These ads ran without a disclaimer,≤100,1
100866089521417,Berichterstattung Grundgesetz Art.5,These ads ran without a disclaimer,≤100,1
147054831936,AC Milan,These ads ran without a disclaimer,≤100,1
106231002413436,Awe14,These ads ran without a disclaimer,≤100,1
342445689258739,MultiBank Group,These ads ran without a disclaimer,≤100,1
101054609442763,Legal assistance,These ads ran without a disclaimer,≤100,1
100783459405207,Carlos Lima,These ads ran without a disclaimer,≤100,1
108401761986142,Authorised reseller Hrvatska,These ads ran without a disclaimer,≤100,1
143853365777355,"Rick Hanson, Ph.D.",These ads ran without a disclaimer,≤100,1
111622410196045,State of Youth,These ads ran without a disclaimer,≤100,7
1798170937130273,Gradačački glas,These ads ran without a disclaimer,≤100,1
322255474988452,Skytale Digital - Restaurant Marketing,These ads ran without a disclaimer,≤100,1
119257941437791,Allianz Care,These ads ran without a disclaimer,≤100,1
101075861374947,Camara Latinoamericana Europa,These ads ran without a disclaimer,≤100,1
104862132453152,Mississippi003,These ads ran without a disclaimer,≤100,1
105793774807202,ONErpm,These ads ran without a disclaimer,≤100,1
573832179382789,Nezavisne Kultura,These ads ran without a disclaimer,≤100,1
102538795925802,Solo_tech_VPN,These ads ran without a disclaimer,≤100,1
125540182400469,The Daily Resource,These ads ran without a disclaimer,≤100,1
1570886583203959,Poslovni portal Capital.ba,These ads ran without a disclaimer,≤100,1
476074759088667,Appeal of Conscience Foundation,These ads ran without a disclaimer,≤100,2
249003758603129,WAWWA Softwear Co.,These ads ran without a disclaimer,≤100,1
207514629334623,قراءات إفريقية,These ads ran without a disclaimer,≤100,2
120498394320803,C301-40,These ads ran without a disclaimer,≤100,3
100181386277305,Mazha06,These ads ran without a disclaimer,≤100,1
702494983203542,Covenant Couple & Covenant Child Ministry,These ads ran without a disclaimer,≤100,1
107724901865170,atticanaflags,These ads ran without a disclaimer,≤100,1
109229611552935,RockSec Groups,These ads ran without a disclaimer,≤100,1
108341105409731,Golf Guys 2,These ads ran without a disclaimer,≤100,1
101166972706113,Docjournals - The R Page,These ads ran without a disclaimer,≤100,1
163724720379445,Al Jazeera Balkans,These ads ran without a disclaimer,≤100,1
227393274851550,الإعلام الحر - Free Media,These ads ran without a disclaimer,≤100,1
369939980227371,UnderOurFlag,These ads ran without a disclaimer,≤100,1
1203540939688050,æternity,These ads ran without a disclaimer,≤100,1
498591806915798,SIMA Paris,These ads ran without a disclaimer,≤100,1
694445473903619,Kimberly Ann Johnson,These ads ran without a disclaimer,≤100,1
182974459306802,Bijoux Boutiques,These ads ran without a disclaimer,≤100,1
100103929605231,Texas004,These ads ran without a disclaimer,≤100,1
1491649581136748,Salko Japalak,These ads ran without a disclaimer,≤100,1
423765531046123,Luxury Lifestyle Awards,These ads ran without a disclaimer,≤100,1
103366362565052,Lite Company,These ads ran without a disclaimer,≤100,1
205201112865297,BeatStars,These ads ran without a disclaimer,≤100,1
112609173464674,Haze.Gallery,These ads ran without a disclaimer,≤100,1
101388725855296,The Hope & Restoration Mission,These ads ran without a disclaimer,≤100,2
109366202094307,Youwei-028,These ads ran without a disclaimer,≤100,2
109452985104987,Officialjombo1,These ads ran without a disclaimer,≤100,1
318711818130,Boot Camp Digital,These ads ran without a disclaimer,≤100,2
103763599243675,Aiko,These ads ran without a disclaimer,≤100,4
100382632439605,Chill Bill,These ads ran without a disclaimer,≤100,1
477302965704657,Senad Ahmetovic,These ads ran without a disclaimer,≤100,2
105474945042875,Mission:JOY,These ads ran without a disclaimer,≤100,1
108843652138662,hazrathariz,These ads ran without a disclaimer,≤100,1
107865155194550,The Mojo,These ads ran without a disclaimer,≤100,1
191917300870412,Barre Center For Buddhist Studies,These ads ran without a disclaimer,≤100,1
325416797579907,The Study Abroad Portal,These ads ran without a disclaimer,≤100,1
110099321973042,Trois-02,These ads ran without a disclaimer,≤100,1
117039841320523,Big Pink Youth Dialogue,These ads ran without a disclaimer,≤100,2
2195283823824936,Sage & Sandstone,These ads ran without a disclaimer,≤100,2
100286568452095,Free Belarus Campaign,These ads ran without a disclaimer,≤100,1
816582735098905,CMG Media - 씨엠지미디어,These ads ran without a disclaimer,≤100,2
208371683037269,NBCU Catalyst,These ads ran without a disclaimer,≤100,2
102300279228311,MadeinChina,These ads ran without a disclaimer,≤100,1
110784175284201,Sweet001,These ads ran without a disclaimer,≤100,2
105686442303512,CTGI,These ads ran without a disclaimer,≤100,4
110897150451948,Удалённая работа и Фриланс,These ads ran without a disclaimer,≤100,1
173452976040049,Lee Yi Shyan,These ads ran without a disclaimer,≤100,1
556266534498748,DS Smith,These ads ran without a disclaimer,≤100,1
112736661782449,Z-64-pro,These ads ran without a disclaimer,≤100,1
102088069159266,Elizabeth Marshall Digital,These ads ran without a disclaimer,≤100,1
314547291979828,Humane Society International - End Animal Testing Campaign,These ads ran without a disclaimer,≤100,1
1103820369820238,Siemens Digital Industries Software,These ads ran without a disclaimer,≤100,3
70877580782,IFC - International Finance Corporation,These ads ran without a disclaimer,≤100,4
25035867040,Eastern Washington University,These ads ran without a disclaimer,≤100,1
100805886030534,Sportzspace - Magazine,These ads ran without a disclaimer,≤100,1
101202352602558,Syncbox,These ads ran without a disclaimer,≤100,1
110631577212558,Fashion Lifestyle,These ads ran without a disclaimer,≤100,1
161665000537800,Global Water Partnership,These ads ran without a disclaimer,≤100,1
129224207219445,Merima Arnautović,These ads ran without a disclaimer,≤100,1
106183325519163,Household Advice,These ads ran without a disclaimer,≤100,1
104831325728448,Diario del Pueblo,These ads ran without a disclaimer,≤100,1
103175548153206,China Huaneng in Cambodia,These ads ran without a disclaimer,≤100,1
1888596997878932,Yoga-Go by Welltech,These ads ran without a disclaimer,≤100,1
112668928379774,Bonjour-31,These ads ran without a disclaimer,≤100,1
237650313048963,China Admissions,These ads ran without a disclaimer,≤100,2
109066328770664,Magic1420-01,These ads ran without a disclaimer,≤100,3
242351902481164,The Radical Tea Towel Company,These ads ran without a disclaimer,≤100,2
115761128122902,C301-03,These ads ran without a disclaimer,≤100,1
519913211416574,Life Thru My Hazel Eyes,These ads ran without a disclaimer,≤100,2
100946331929105,Schola Palatina,These ads ran without a disclaimer,≤100,2
108091988358295,Travels All Abroad,These ads ran without a disclaimer,≤100,1
113640768294556,akopovteam_,These ads ran without a disclaimer,≤100,1
104891081917406,Jeff The Storyteller,These ads ran without a disclaimer,≤100,1
101971649108245,SOFARSOLAR,These ads ran without a disclaimer,≤100,1
102498564631055,Asharq News الشرق للأخبار,These ads ran without a disclaimer,≤100,1
41486668846,University of Iowa,These ads ran without a disclaimer,≤100,1
100250911876042,Live Long Nature Travel,These ads ran without a disclaimer,≤100,1
1095073500644366,Tibor Kovačević,These ads ran without a disclaimer,≤100,1
108942604027326,The Majestic Quran,These ads ran without a disclaimer,≤100,1
101940222827835,Magic1419-03,These ads ran without a disclaimer,≤100,4
144858089034875,Kudos: Science needs Stories,These ads ran without a disclaimer,≤100,1
107627395144123,الحكومة المغربية,These ads ran without a disclaimer,≤100,1
106312952355406,Bonjour-23,These ads ran without a disclaimer,≤100,1
106489601997086,St. Michael's Army,These ads ran without a disclaimer,≤100,1
109623918171373,Yellow Hulk,These ads ran without a disclaimer,≤100,1
110979294923104,Secretos de la Música,These ads ran without a disclaimer,≤100,1
112054148241209,Resomorph's target,These ads ran without a disclaimer,≤100,1
116355337718182,Moli lulu,These ads ran without a disclaimer,≤100,2
211454462257570,International Hockey Federation (FIH),These ads ran without a disclaimer,≤100,1
103908345999910,gradvrgorac,These ads ran without a disclaimer,≤100,1
104474748446313,Crodex.net,These ads ran without a disclaimer,≤100,1
1899205393647099,TAP Air Portugal,These ads ran without a disclaimer,≤100,1
114656384878946,Tockazarez.hr,These ads ran without a disclaimer,≤100,1
7272781185,IMVU,These ads ran without a disclaimer,≤100,1
101100812657831,Invest and Trade Africa,These ads ran without a disclaimer,≤100,1
194953000528458,Global Campus of Human Rights,These ads ran without a disclaimer,≤100,3
265595383465941,dobro.ua,These ads ran without a disclaimer,≤100,2
291607314813533,Community Pure Water,These ads ran without a disclaimer,≤100,1
103992786357969,The Shift Network,These ads ran without a disclaimer,≤100,3
33575580843,Microsoft Research,These ads ran without a disclaimer,≤100,2
127844267330383,Gastech Exhibition & Conference,These ads ran without a disclaimer,≤100,1
103992288141312,WingFoil Racing,These ads ran without a disclaimer,≤100,1
378796415568701,Skyeng: онлайн-школа английского языка,These ads ran without a disclaimer,≤100,1
310943025606302,World Cancer Day,These ads ran without a disclaimer,≤100,4
258498994200834,Materialise,These ads ran without a disclaimer,≤100,2
114055877178694,Terapia por el mundo,These ads ran without a disclaimer,≤100,1
842484635804171,International Expert,These ads ran without a disclaimer,≤100,1
101805888827053,Photography Weekly,These ads ran without a disclaimer,≤100,2
100277559413886,Music Legend Fan,These ads ran without a disclaimer,≤100,1
142522189151259,European Association for the Education of Adults - EAEA,These ads ran without a disclaimer,≤100,2
163593447726948,Jerry Pettit Music,These ads ran without a disclaimer,≤100,1
1881543645439590,Tech It Out with Yang Zhao,These ads ran without a disclaimer,≤100,7
1794209274212470,TOLI - The Olga Lengyel Institute for Holocaust Studies and Human Rights,These ads ran without a disclaimer,≤100,1
100427526341454,Active active,These ads ran without a disclaimer,≤100,2
108966741644172,Koray Beserler 1,These ads ran without a disclaimer,≤100,1
104364265674669,FOLKUA,These ads ran without a disclaimer,≤100,1
106316085606854,Source of_4,These ads ran without a disclaimer,≤100,2
352144688790283,ila Bank Bahrain,These ads ran without a disclaimer,≤100,8
1542919985972196,Feria de Cantón,These ads ran without a disclaimer,≤100,3
354779144955261,Miracle Temple Church of Deliverance,These ads ran without a disclaimer,≤100,2
151609045347,Made-in-China.com,These ads ran without a disclaimer,≤100,1
107237888124833,Vy Oanh Authentic - Túi xách cao cấp uy tín,These ads ran without a disclaimer,≤100,3
107647258831836,Weregreenly- Magazine Page 3,These ads ran without a disclaimer,≤100,1
108860970891762,Anis Krivić,These ads ran without a disclaimer,≤100,3
620942074993965,realme Global,These ads ran without a disclaimer,≤100,1
102669295870673,Tera Monada,These ads ran without a disclaimer,≤100,1
193159954041877,New Narratives,These ads ran without a disclaimer,≤100,1
117052698001766,First Wala,These ads ran without a disclaimer,≤100,1
2064451320451155,GHIS,These ads ran without a disclaimer,≤100,3
1501692810145450,Laboratorio Nazionale D'arte Floreale Federfiori,These ads ran without a disclaimer,≤100,7
1050435901671957,PM Saari,These ads ran without a disclaimer,≤100,1
113181338355658,Magic1674-05,These ads ran without a disclaimer,≤100,1
102896729338425,Baga1402_03,These ads ran without a disclaimer,≤100,1
1561593340563395,Entropy Gone Seriously Mad,These ads ran without a disclaimer,≤100,1
109731405291008,Texas002,These ads ran without a disclaimer,≤100,1
