Page ID,Page name,Disclaimer,Amount spent (IDR),Number of ads in Library
189935794441782,TB Indonesia,Gusti Fajar Alamsyah,14069418,5
104052735675516,Sulut Dukung Ganjar,Ganjar Nusantara Indonesia,14066503,81
240481056312834,DPD PSI Kota Surabaya,Partai Solidaritas Indonesia,14000000,5
285293831544327,Lazada,These ads ran without a disclaimer,13998943,1
107330817806105,Seputar Karo,These ads ran without a disclaimer,13994952,77
101975326162624,Gaspol A1 GAaosip POLitik A1,Aditia Ramdani,13969182,16
799735876782018,ICAEW Indonesia,These ads ran without a disclaimer,13928212,2
45819871980,LilinKecil.com,LilinKecil.com,13894279,172
850674984985630,Aice,These ads ran without a disclaimer,13824559,4
103411659195911,JIMAT,Arik Luviani Putri Yasa,13778641,375
106022734522047,Bontang Baik,Roysepta Abimanyu,13660451,108
104596278076146,Suara Ahmad Muzani,"Asroni Paslah, S.Pd",13529940,44
111430804501667,Kampus Merdeka RI,These ads ran without a disclaimer,13504615,1
60969396063,KH. Abdurrahman Wahid,These ads ran without a disclaimer,13419296,7
246846672128949,Dusdusan.com,These ads ran without a disclaimer,13358591,5
101648362613609,GP Sulawesi Tengah,Ganjar Nusantara Indonesia,13331548,82
103652231760555,Paulina Purnomowati,These ads ran without a disclaimer,13314325,5
583028481872371,U-Dictionary,These ads ran without a disclaimer,13235898,1
103610389181419,G24 Golkar Jambi,Yayasan Golkar Institut SPKP,13205392,19
397612604060624,ilham mendrofa,ilham mendrofa,13167849,22
104844282389488,Kelas Digital Marketing,Kelas Digital Marketing,13158492,43
173996829810061,Ryan F. Kono,"Ryan Fahrichsan Kono, B.Com",13129397,149
318752422341103,Peduli Yatim Dhuafa Penghafal Al Quran,These ads ran without a disclaimer,13124083,1
116705041036588,Francine Widjojo,Francine Widjojo,13058533,6
202555993805088,Caption,Ganjar Nusantara Indonesia,13017985,117
101853075052975,Rahmad-Thohari #ItuSudah,Bayu Mursito,12992109,138
100288525151094,Info Selatan Papua,Onisius Buang Wakem,12587133,14
101146955733230,Anis Matta Quotes,Arrazi Nugraha,12565160,16
104708079203574,Airlangga Hartarto 2024,Yayasan Infobox,12512265,15
104769328970097,Joedea Aris Theofilus,Partai Solidaritas Indonesia,12500000,4
105195635486519,Klise Nusantara,Ganjar Nusantara Indonesia,12462062,122
104048738144832,Sleman Mulia,Ratih Setia,12456845,81
550341305079911,Indonesia Emas 2045,Farid Muttaqin,12409359,16
107352804352996,Komunikadotco,Dinni Anggraeni,12310501,300
113058461386521,Mercusuar Indonesia,Ganjar Nusantara Indonesia,12280662,93
129072070462574,Kementerian Luar Negeri RI,Infomed Kemlu RI,12232495,80
101629779030791,Ahmad Abdy Baramuli,Efendi Syafruddin,12187618,15
104477841404528,Bangkit Sidoarjo,Ayu Mandarasari,12144139,69
106681168697547,Rumah kita sulsel,Ganjar Nusantara Indonesia,12134499,73
108033718631640,GP Kalimantan Barat,Ganjar Nusantara Indonesia,12115951,79
217572655327613,Axiata,These ads ran without a disclaimer,12071064,12
103290336009963,Akbar Faizal Uncensored,Yayasan Infobox,11985865,46
100676262667808,Story Nusantara,Ganjar Nusantara Indonesia,11947119,116
153022218082084,Kementerian PPN/Bappenas,Ra Vania Balqis,11915150,62
1924315711129121,kumparan,These ads ran without a disclaimer,11913790,63
613440188684450,Ono Surono,Ono Surono,11762815,13
100602101365501,Lazis Darul Hikam,Yadi Mulyadi,11730174,308
100382756075812,GP Kalimantan Timur,Ganjar Nusantara Indonesia,11690280,85
107825174464476,OPOP JATIM,Ayu Fitria Mandarasari,11683043,258
1679643262341047,Anak Muda Makassar,Dhimas Tri Buana Rusyanuarto,11681612,41
867923353322662,Poliklitik,Poliklitik,11675882,22
111824761141316,Shakes n Bakes,These ads ran without a disclaimer,11662441,1
107937228170920,International Program Insan Cendekia Boarding School Riau,These ads ran without a disclaimer,11592004,8
105293040885428,Komisi Pemilihan Umum Kabupaten Gorontalo,Gamma Advertisa,11568017,8
114780578173621,Lubang Politik,Aditia Ramdani,11545066,27
312450982606885,KhunyingPatama Leeswadtrakul,These ads ran without a disclaimer,11539109,12
101053572540830,Sahabat Inspirasi,Ganjar Nusantara Indonesia,11537108,70
1536184333289998,ROPAS TAVERN,These ads ran without a disclaimer,11533830,1
101552865962561,GP Oku Raya,Ganjar Nusantara Indonesia,11530085,69
102977414492997,Gibran Rakabuming,Sugarad.id,11527525,15
110952238516382,Kiki Daliyo,Juniar Dwi Harianto,11527436,216
106763061402208,D1,These ads ran without a disclaimer,11515816,1
111090608323091,GP Kalimantan Selatan,Ganjar Nusantara Indonesia,11444687,76
101338198587608,Indonesia Luar Biasa,Ganjar Nusantara Indonesia,11436368,116
1632523550335005,"Dinas Koperasi, Usaha Kecil dan Menengah Daerah Provinsi Sulawesi Utara",These ads ran without a disclaimer,11428011,39
101901612703421,G24 Golkar Sultra,Yayasan Golkar Institute SPKP,11417661,15
877052595671150,Huawei,These ads ran without a disclaimer,11383656,2
102201969848043,Transparency International Indonesia,Transparency International Indonesia,11380145,8
112858703962203,Ronggolawe Center,These ads ran without a disclaimer,11305341,210
105248264870567,Kitabisa untuk Jawa Barat,These ads ran without a disclaimer,11302772,7
103581752405141,Sobar Harahap,Juniar Dwi Harianto,11257718,160
215138065124,Louis Vuitton,These ads ran without a disclaimer,11227814,1
107916607716782,Info Kejadian 24 Jam,These ads ran without a disclaimer,11190915,18
110195338413992,GP Kalimantan Tengah,Ganjar Nusantara Indonesia,11188419,76
105195635486519,Klise Nusantara,Bayu Wicaksono,11166029,144
104054595928021,Bakti Untuk Rakyat,Fahmi Husaini Sanum,11151902,10
104799384898162,Indonesia Berkabar,Ganjar Nusantara Indonesia,11104341,119
1196196390526965,Facebook Surveys,These ads ran without a disclaimer,11100769,62
111431385073299,G24 Golkar Bengkulu,Yayasan Golkar Institute SPKP,11088126,23
110897011635842,Ganjar Jabar,Ganjar Nusantara Indonesia,11080114,70
110368964786452,Kemajuan Bersama,Muhammad Miftakhunnaim,11056469,558
570245439831946,Tolak Jadi Target,Suryanta Susila,11043709,10
100157388409035,All Indonesian Lives Matter,All Indonesian Lives Matter,11042855,19
127232094369851,Sayed Abubakar A. Assegaf - Fanspage,Sayed Abu Bakar Abdullah,10990090,126
102275337969658,Ir. H. Mulyadi,Ir Mulyadi,10979059,133
106584595452427,Rumah GP Pantura,Ganjar Nusantara Indonesia,10874389,68
103099667989768,Indonesia Medical Tourism Board,Assya Zakira,10859084,61
100126129326486,MSD for Mothers,These ads ran without a disclaimer,10838804,4
662041537333105,Glints Indonesia,These ads ran without a disclaimer,10787885,4
117015420819,Zwitsal Baby Corner,These ads ran without a disclaimer,10781228,7
112465403833838,Jatimbois,Dinni Anggraeni,10742999,277
164800207258203,SUARANTB.com,SUARANTB.com,10704509,103
117578365203,Danang Wicaksana Sulistya - DWS,DWS - ACH,10703150,20
114105438017003,GP Nusa Tenggara Barat,Ganjar Nusantara Indonesia,10664101,72
282614365669310,Pengawal Jokowi,Dzul M,10650299,820
519671451813246,伸達𣎴動產 MF Japan Property,These ads ran without a disclaimer,10625982,2
101601538648991,Gerindra Lampung Official,"Asroni Paslah, S.Pd",10518606,34
101396779210463,Rumah Kita Jatim,Ganjar Nusantara Indonesia,10486839,64
105395699123690,Lensa Politik,Aditia Ramdani,10438181,29
103117879108618,Jatim Untuk Ganjar,Ganjar Nusantara Indonesia,10386095,64
101897212629526,Suasana jogjakarta,Ganjar Nusantara Indonesia,10385680,61
108676115131939,Nusantara Cerdas,Bayu Wicaksono,10359414,123
100147872667354,Kata Nusantara,Ganjar Nusantara Indonesia,10357707,97
432345793841886,NU store ID,These ads ran without a disclaimer,10354156,6
102635291884233,Majalah Tempo,TEMPO,10341182,26
216311481960,Bill Gates,These ads ran without a disclaimer,10314471,54
802373413298943,Aktivitas Jokowi,Iis Turyanto,10304732,14
107118357622407,Mola News ID,These ads ran without a disclaimer,10301567,6
102626198026698,Rika Sudjiman,Septian Raharjo,10298066,60
109793991710079,Jane Natalia Suryanto,Jane Natalia Suryanto,10296791,54
102788275781094,Penerimaan Mahasiswa Baru Sibermu,These ads ran without a disclaimer,10263184,4
467336993427425,Pusat Media Islam,These ads ran without a disclaimer,10243435,242
101218402657205,GP Aceh,Ganjar Nusantara Indonesia,10228614,71
603023957021835,Ibc9_ajh,These ads ran without a disclaimer,10227740,3
113058461386521,Mercusuar Indonesia,Bayu Wicaksono,10170925,123
101508441546467,Rico Marbun,Rico Marbun,10156820,5
107057971062654,Jatim BInar,Dinni Anggraeni,10097185,255
109618044037130,SmartX Indonesia,These ads ran without a disclaimer,10074660,103
110056788323890,Pikiran Indonesia,Ganjar Nusantara Indonesia,10043188,96
101333431727333,Energi Baik,Energi Baik,10034340,504
110486698458488,Adiguna Daniel Jerash,Adiguna Daniel Jerash,10000000,3
136367676425741,Dyandra Promosindo,These ads ran without a disclaimer,10000000,1
101013849386195,Tema Bantul,Ganjar Nusantara Indonesia,9973340,59
104799384898162,Indonesia Berkabar,Bayu Wicaksono,9968957,180
107565455160464,Indonesia Opini,Ganjar Nusantara Indonesia,9948190,92
108676115131939,Nusantara Cerdas,Ganjar Nusantara Indonesia,9919528,92
103762991449836,Darut Taubah,These ads ran without a disclaimer,9915804,43
188027331578313,Andre Lukman,Andre Lukman,9908239,90
104217932476562,Ali Badrudin,Aditya Rachmat Pamungkas,9886349,171
227603327439951,Grab,These ads ran without a disclaimer,9874242,1
359325230812171,GoodLife BCA,These ads ran without a disclaimer,9864926,1
100649018546817,GanjarFans,These ads ran without a disclaimer,9854605,106
101403669397488,Nikmatul Sugiyarto,Septian Raharjo,9844566,219
116802887958054,Sahabat Mbak Puan,Pendukung Puan,9810871,51
1695889637360770,Hempire,These ads ran without a disclaimer,9801876,16
1566811330067048,Gesuri,Meyrza Ashrie Tristyana,9793967,374
102626198026698,Rika Sudjiman,Bagas Wisnu Saputro,9793874,53
1125096954360846,Eri Cahyadi,Arek Suroboyo,9786816,11
115494050282397,Bio Healing Therapy,These ads ran without a disclaimer,9712459,20
392780504497191,JatimKita,Ayu Mandarasari,9698428,197
287683225711,UN Environment Programme,These ads ran without a disclaimer,9651286,4
105615701301529,Abdul Halim - Joko Purnomo,Zaid Ahmad Nugraha,9641041,27
279354846349798,Super Viral,Syarifah Amelia Shahab,9621350,63
171795872872353,ISPI - Istituto per gli studi di politica internazionale,These ads ran without a disclaimer,9620191,11
104059751967759,Media Harian,These ads ran without a disclaimer,9600606,1
100226362848619,G24 Golkar Kalsel,Golkar Institute SPKP,9600280,25
107019302070970,GP Kepulauan Riau,Ganjar Nusantara Indonesia,9583818,67
101220845990276,GP Bengkulu,Ganjar Nusantara Indonesia,9574431,69
214984149090864,Sugar Tune Boutique,These ads ran without a disclaimer,9568730,2
1406894236230521,Syarifah Amelia - Kak Amel Babel,Syarifah Amelia Shahab,9564430,46
342449962923657,Berita Ganjar Pranowo,Septian Raharjo,9549387,20
109551907583988,Paula - Harley 4 Manado,Andre Arthur Alfons Gisisi,9543051,108
609532989701819,Dr. H. Basuki Rahmat,Personal Branding,9478700,21
124092394972328,Alexandria Islamic School,These ads ran without a disclaimer,9470786,13
346488935214,FHP LAW School,These ads ran without a disclaimer,9469413,22
100459551818932,Bantul Lebih Baik,Zaid Ahmad Nugraha,9440969,38
101674375744514,Media Cuan,Ipta Apipah,9437423,69
103292932453775,GP Tapal Kuda,Ganjar Nusantara Indonesia,9383194,62
106767125434048,Rumah GP Sumatra Barat,Ganjar Nusantara Indonesia,9344868,66
111853573946293,Andrei Angouw-Richard Sualang torang pe Walikota-Wakil Walikota Manado,Bryan Sumilat,9307413,5
103110471535638,Ayo Kolaborasi,Elnino Mohamad Husein Mohi,9254823,111
103581752405141,Sobar Harahap,Ganjar Nusantara Indonesia,9199970,36
108280190936361,Yansen TP,Yansen Tp,9195453,4
101759701622022,PSI Merauke,Jeremias Michael Omona,9193107,28
105168674328388,Ngobrol Aktuil 20-24,Roysepta Abimanyu,9172701,20
100246718451350,Pekalongan Raya ID,Ganjar Nusantara Indonesia,9129757,63
257639404316186,Habib Aqiqah,These ads ran without a disclaimer,9091420,1
112121504882485,GP Bali,Ganjar Nusantara Indonesia,9079231,62
1413233442285275,Prabowo Untuk NKRI,Prabowo Untuk NKRI,9070093,7
184686041569677,RL360,These ads ran without a disclaimer,9056721,45
111582594088732,Kontribusi Anak Negeri,These ads ran without a disclaimer,9040069,99
100113032072154,Gembong Primadjaja,Gemilang IA-ITB,9028132,21
1419236281714929,Andrei Angouw,Sartika Rumuat,9025131,3
103742372435301,Serang News,Ganjar Nusantara Indonesia,9021271,54
1494458037342324,Prabowo Menyapa,M.Riadi,9013401,5
111852080939563,Baruna Airlangga,These ads ran without a disclaimer,9011572,38
512202319256105,Harapan Baru Indonesia Maju,Eru Gunawan,9000000,1
105579738074378,Tangsel Bangkit,Dewo Nursatrio,8999847,2
124772299366488,Haldi Zusrijan Panjaitan,Haldi Zusrijan Panjaitan,8992604,21
102626198026698,Rika Sudjiman,Juniar Dwi Harianto,8989680,62
342449962923657,Berita Ganjar Pranowo,Anton Sudibyo,8946115,40
10606591490,TIME,These ads ran without a disclaimer,8907261,11
108294188639371,Medan satu,Ganjar Nusantara Indonesia,8897215,50
104732402342782,Filosofi tangerang selatan,Ganjar Nusantara Indonesia,8896041,53
1819152168097230,Rusdy Mastura Center • RMC,Machatir Mastura,8855935,102
202830469815621,BPH Migas,Kenny Euclides,8824322,237
107447598052932,Syria Di Hatiku,These ads ran without a disclaimer,8814753,9
902672103219521,Dr.Christian Widodo,Christian Widodo,8803875,67
107180725474781,laskarpuan2024,Laskar Puan 2024,8791600,42
1095800393889252,Petuah Hikmah Anis Matta,Ade Irfan Abdurahman,8786283,5
106304798840888,Potret Pandeglang,Ganjar Nusantara Indonesia,8783653,53
101355948222111,Golkar Indonesia,Golkar Indonesia,8751069,131
110706065058871,Tentang Indramayu,Ganjar Nusantara Indonesia,8751024,52
225743208016201,Grace Anastasia PSI,Partai Solidaritas Indonesia,8749972,7
101367882644316,GP Gorontalo,Ganjar Nusantara Indonesia,8747254,66
108876861430027,Raihmimpi ID,Raihmimpi,8724219,41
130662881744783,Ngaji Bersama Anis Matta,These ads ran without a disclaimer,8715799,5
101221822692653,Filosofi Serang,Ganjar Nusantara Indonesia,8698843,52
103459482464091,Membawa langkat,Ganjar Nusantara Indonesia,8698487,50
105903795626960,Ruangcuan.com,These ads ran without a disclaimer,8697247,13
110095600913174,Kabar Surabaya id,Zaid Ahmad Nugraha,8688050,5
104549327891079,Dermawan,Frista Kurniasari,8650502,7
107712755364133,Melihat Tangerang,Ganjar Nusantara Indonesia,8637240,52
100147872667354,Kata Nusantara,Bayu Wicaksono,8626943,88
110440058420230,Discussion Cilegon,Ganjar Nusantara Indonesia,8621197,52
102479310245726,صلاح العرباوي,These ads ran without a disclaimer,8608581,2
101236088186610,Ahmad Syaiful Acong,"Ahmad Syaiful Acong, SH",8583036,49
105343558067395,Coal de Sac,Indonesia Cerah,8576952,43
110952238516382,Kiki Daliyo,Dwi Wantoro,8566384,162
101372009341896,Kata cirebon,Ganjar Nusantara Indonesia,8548434,52
303339530017265,Huawei For Indonesia,Wonny Nur Rimba Utami,8548245,76
164175566931411,SCHOTTCareer,These ads ran without a disclaimer,8536259,2
101157472699039,Lensa Lebak,Ganjar Nusantara Indonesia,8529809,51
112986040533725,Dodoku,These ads ran without a disclaimer,8514495,6
101491652672085,Gagasan Banyuasin,Ganjar Nusantara Indonesia,8507772,50
100343616115301,Deli serdang tertanam,Ganjar Nusantara Indonesia,8499448,48
100152732270643,Hero Bridge Ordeal,These ads ran without a disclaimer,8481540,1
105429369498205,Majalah Historia,Majalah Historia.id,8478951,12
111241268349257,Ogan Komering ilir Cerita,Ganjar Nusantara Indonesia,8476951,50
108705558596782,Makassar berteman,Ganjar Nusantara Indonesia,8423933,49
111298297342125,Junaidi-Sahrani,"Junaidi, SP",8413315,83
111272021680009,Cendekiawan Palembang,Ganjar Nusantara Indonesia,8399704,50
109506435180993,Gowa terbuka,Ganjar Nusantara Indonesia,8399492,49
273454719936085,"Yohanis Fransiskus Lema, S.IP, M.Si",Yohanis Fransiskus Lema,8387612,39
104547424550603,LKS APIK Mandiri,These ads ran without a disclaimer,8384124,90
214988672319956,M2 Network,Mochtar Mohamad,8323490,10
407224476019242,World Government Summit - القمة العالمية للحكومات,These ads ran without a disclaimer,8322320,22
103459502642464,Dulure Mbak Puan,Pendukung Puan 'Agus Sugianto',8309780,44
190425801778515,R. Graal Taliawo,Riedno Graal Taliawo,8301806,25
106225077611412,Kristal Garden Residence II,Sugi Nurwoko,8299773,12
106079928863841,Kepulauan seribu bersatu,Ganjar Nusantara Indonesia,8299437,52
100580831784522,IDRIS IMAM,Jaya Riyanto,8298179,24
105316368950838,Pantau Magelang,Ganjar Nusantara Indonesia,8286819,54
109916735140811,Lampung Tengah Berfikir,Ganjar Nusantara Indonesia,8278609,48
100780439404059,Aspirasi jakarta utara,Ganjar Nusantara Indonesia,8212058,52
101851468280755,RUMAH KITA Lamongan,Ganjar Nusantara Indonesia,8191165,54
109011617635805,Renhat Gaming,These ads ran without a disclaimer,8149239,67
312490859193724,mensbatik,Bayu Setayudha,8148737,142
104297619044779,Halo Depok,Ganjar Nusantara Indonesia,8146809,49
103020259173359,Info Ciamis Terdepan,Ganjar Nusantara Indonesia,8130378,50
110416964635570,Fraksi Gerindra Komisi VIII,M.Riadi,8129674,85
915673208565674,COOL TOY 酷玩具,These ads ran without a disclaimer,8107800,1
1452232881531908,UNICEF East Asia & Pacific,These ads ran without a disclaimer,8105937,119
105193322287911,Ideal jakarta selatan,Ganjar Nusantara Indonesia,8105036,52
107713638697378,Filosofi jakarta timur,Ganjar Nusantara Indonesia,8103305,52
103663435776469,Figur jakarta barat,Ganjar Nusantara Indonesia,8098413,51
102350232731810,Satochi Jepang - Solusi Untuk Penderita Diabetes Tipe 1 Dan 2,These ads ran without a disclaimer,8094831,3
