Page ID,Page name,Disclaimer,Amount spent (PKR),Number of ads in Library
114763757787108,Khanewal public school and college,Khanewal public school and college,8322,9
242080882480201,Mian Rizwan Majeed,Mian Rizwan Majeed,8313,22
105229678117503,Koleoso Associates,These ads ran without a disclaimer,8235,6
261668080849077,SOUL Institute Haripur,These ads ran without a disclaimer,8232,2
101371932720459,Malik Mohtisham Raza KhoKhar- مرد بحران,Ahsan Mujtaba,8222,10
384542655044132,Amjad Ali Shah,Muhammad Bakir Sulangi,8145,5
145448715547576,Justice Project Pakistan,Justice Project Pakistan,8130,1
592393064492684,Public News,These ads ran without a disclaimer,8099,3
197231773673968,Syed Ikram Akbar Bukhari,These ads ran without a disclaimer,7943,4
112859721728097,AminJaved & Co,These ads ran without a disclaimer,7915,4
107922521893516,Imran Khan Supporters,These ads ran without a disclaimer,7885,4
103449517822304,CNPC,These ads ran without a disclaimer,7880,7
272187260015970,Mohammad Jameel Ahmed Khan,Mohammad Jameel Ahmed Khan,7858,1
103368265932153,Paragon Overseas Education Mandi Bahauddin,These ads ran without a disclaimer,7854,2
707623623410124,Cares.92,These ads ran without a disclaimer,7818,3
101440222466660,Imran Khan PTI,These ads ran without a disclaimer,7815,4
102342415965769,Gondal Brothers properties,These ads ran without a disclaimer,7770,1
631160133997370,ABLE - School of Culinary Arts & Hospitality Management,These ads ran without a disclaimer,7741,2
109002920674367,Ali Raza,Ali Raza,7721,1
110663191843560,Naeem Mir,Muhammad Naeem Mir,7695,4
207929953869,U.S. Consulate General Karachi,These ads ran without a disclaimer,7659,4
100374392742057,Weregreenly- Magazine,These ads ran without a disclaimer,7642,199
106899335477002,Zoom Punjabi,These ads ran without a disclaimer,7577,1
109866987217704,Palestine International Broadcast,These ads ran without a disclaimer,7548,3
195176914656595,Saif Ali Khan PP-40,Saif Ali Khan,7544,14
103430555733473,Raja Talia Saeed Khan,Raja Talia Saeed Khan,7530,10
1864873117163374,Bilal Aslam Bhatti,Bilal Aslam Bhatti,7517,6
100928849486668,Sahafi,Neo News,7496,9
102860875465067,New Marco Polo,These ads ran without a disclaimer,7477,2
815201125482985,Jinnah’s Pakistan,These ads ran without a disclaimer,7472,4
108625789179165,Soi Dog Foundation,These ads ran without a disclaimer,7444,30
101371932720459,Malik Mohtisham Raza KhoKhar- مرد بحران,Ahsan mujtaba,7443,3
106925688724676,Fun Tabz,These ads ran without a disclaimer,7402,10
331162064082895,Atta Ur Rehman,Asad Iftikhar,7397,1
367649046908008,Growatt New Energy,These ads ran without a disclaimer,7375,3
103437191987145,Zenith Gadgets Stores,These ads ran without a disclaimer,7372,4
104121444326029,Moid Anwar,The Creative Headquarters,7364,16
104386315354104,DD Siasat,These ads ran without a disclaimer,7338,1
100773389420289,Aman Ullah Sattar,Medical Resource Group,7299,2
113155675083831,Haji Faiz Ul Haq Hashmi,Abdul Hadi Hashmi,7216,4
47710652725,Goethe-Institut,These ads ran without a disclaimer,7202,3
104326564836807,tauseefanwar07,These ads ran without a disclaimer,7135,1
198115533703201,Moon Creations,These ads ran without a disclaimer,7092,1
103814479233604,Inam Ul Haq Ch - UC 77,Huzaifa Rauf,7000,1
170510573143983,South Asian Voices,These ads ran without a disclaimer,6972,3
101616456149401,Malik Shahzad Awan,These ads ran without a disclaimer,6890,3
141111232580541,DW درى,These ads ran without a disclaimer,6889,3
312736868781586,Albader Darbar Qadria Fazlia,Albader Darbar Qadria Fazlia,6883,4
19740928752,World Animal Protection,These ads ran without a disclaimer,6882,8
102718215543023,Pakistan Republic,Pakistan Republic,6861,18
1656971447655495,Pak Alerts,These ads ran without a disclaimer,6774,2
501077606677457,Qazi Ahmed Akbar PTI,These ads ran without a disclaimer,6753,10
101244342665786,Jamaat-e-Islami UC 08 Saeedabad,Syed Munib Ur Rehman,6700,8
103161062419561,Seema sheikh,These ads ran without a disclaimer,6582,2
111433061670373,Ali Hamza,Ali Hamza,6539,3
100297025991496,NA Yazman,NA Yazman,6510,1
105377922295909,Salman Aslam,Habib Ur Rehman,6500,7
104521602225879,Rai Ali Intkhab PTI South Africa,These ads ran without a disclaimer,6479,2
100697685391654,CGTV LIVE_English,These ads ran without a disclaimer,6433,2
101161309563258,VOOT 03,These ads ran without a disclaimer,6414,9
923523371017551,Noorani Seeds,These ads ran without a disclaimer,6385,1
173570946312394,Migrant Resource Centre Pakistan,These ads ran without a disclaimer,6333,1
157568834301930,UNOPS,These ads ran without a disclaimer,6303,2
115558644746754,Ehsan Ul Haq Bajwa,Medical Resource Group,6177,7
388654644900925,ISC3 - International Sustainable Chemistry Collaborative Centre,These ads ran without a disclaimer,6166,4
104971488719637,Sindh Information Department,These ads ran without a disclaimer,6083,6
100246225791361,MLT Web Solutions,These ads ran without a disclaimer,6058,2
141413749250183,VOA Deewa - وي.او.اې ډيوه,These ads ran without a disclaimer,6053,3
103767962366726,Mehar Tariq Sajjad MPA PP116,Mehar Haris Shafi,6024,5
100641699489141,0923_bt,These ads ran without a disclaimer,5980,1
101407829208754,Chinar Kashmir News,Ajaz Ahmad Meer,5978,3
423670114403144,Trending in China,These ads ran without a disclaimer,5963,6
174532709290967,FBS Markets Inc.,These ads ran without a disclaimer,5957,1
678954262167350,Discover China,These ads ran without a disclaimer,5943,4
463262261095061,Reliable Educational Consultants Pvt.Ltd.,These ads ran without a disclaimer,5899,3
144494398930201,Jamaat-e-Islami Pakistan,These ads ran without a disclaimer,5779,2
237292769749310,CRI Pashto,These ads ran without a disclaimer,5731,6
1518216038506999,CRI - Rádio Internacional da China,These ads ran without a disclaimer,5727,7
285530825204,Klitschko,These ads ran without a disclaimer,5724,70
104439309237569,عوامی خدمت مرکز این اے 80 کھنمب کلاں,Imtiaz Ahmad,5719,6
103832481522086,NH TV,Osama Rehman Butt,5704,5
934341923345422,Dr.Akbar Niazi Teaching Hospital,These ads ran without a disclaimer,5699,3
1530385773904582,Sheikh Shahid Javed  - PP114,These ads ran without a disclaimer,5696,4
110570325028227,Sardar Majid Rasheed,Sardar Majid Rasheed,5680,3
102126271146803,The Rehans of Kalowal,These ads ran without a disclaimer,5673,2
126548377386804,BBC URDU,These ads ran without a disclaimer,5580,1
577404929008397,Public Health Association KP,Nasim Khan,5550,6
108455405319256,Khurram Shahzad Virk-Official,Khurram Shahzad Virk-Official,5500,4
120062273237634,Jaanlo,Jaanlo,5468,18
114490117055585,DMH News Special,DMH News Special,5452,2
106143721649273,jamalnizami_official,Ahmad Jamal Nizami,5452,4
101154062278794,Revelations with Altaf Hussain,These ads ran without a disclaimer,5426,1
106868900876939,Faraz Chaudhry District General Secretary Jhelum,These ads ran without a disclaimer,5422,3
189862017869223,Rai Allah Nawaz PP 101,Rai Allah Nawaz pp 101,5391,32
106717575693307,Yu-56,These ads ran without a disclaimer,5390,2
102513651822207,Irshad Cheema PTI USA,These ads ran without a disclaimer,5390,1
110350428418709,Word Lights,These ads ran without a disclaimer,5390,2
1285540898206012,Zimbabwe Farm Project,These ads ran without a disclaimer,5390,1
111848684746828,Neo Digital,Neo News,5344,3
101509756169846,ZSsolutions,These ads ran without a disclaimer,5271,5
101915372646883,observerdiplomatmag,These ads ran without a disclaimer,5270,2
340860042630070,Punjab Information Technology Board (PITB),These ads ran without a disclaimer,5260,2
102649848494352,Pakistan History & Politics,Pakistan History & Politics,5215,1
1761576704155680,Balochistan Stars,These ads ran without a disclaimer,5202,2
114939194018672,College of International Skills Development,These ads ran without a disclaimer,5192,2
100557131859364,Urdu Stories,These ads ran without a disclaimer,5185,4
327514780955583,Dr Umair Haroon,Dr Umair Haroon,5179,16
102734192598920,Nawab Herbal Clinic& Care,Mureed Abbas Haidary,5154,1
2205072799804668,Zubair Feeds Pvt Ltd,Waheed Iqbal,5150,3
109704048574318,Organics,Mureed Abbas Haidary,5147,3
189335001097539,Boundless Technologies Pakistan,These ads ran without a disclaimer,5145,2
107862412233600,Online Earning,These ads ran without a disclaimer,5138,9
101920668469522,Waqas Ahmad Butt,These ads ran without a disclaimer,5133,5
101726496194300,Dailytoday,These ads ran without a disclaimer,5111,2
101213152594376,Dr. Mehr Mohsin Raza,Dr. Mehr Mohsin Raza,5109,4
107375835372606,Amer Institute,These ads ran without a disclaimer,5106,4
219612384781411,Bloomberg Philanthropies,These ads ran without a disclaimer,5106,2
132579906756944,United Nations ESCAP,These ads ran without a disclaimer,5106,6
102910832597084,JY Running,These ads ran without a disclaimer,5106,5
353636205252946,Al Bahria Institute,These ads ran without a disclaimer,5065,1
104181751420245,Fast Media,These ads ran without a disclaimer,5043,7
103411069097183,4G Marketing,These ads ran without a disclaimer,5027,3
104525481359319,PMLN,These ads ran without a disclaimer,5026,3
106293402152650,adnan_dynamic_ltd,These ads ran without a disclaimer,5025,7
114071828294482,Golden Boy Fanatic,These ads ran without a disclaimer,5022,1
991555334307641,Jamaat-e-Islami KP,Sadaqat Mehmood,5000,2
101587069470595,PTI UC 59 G-6,Hussain Munir,5000,1
104739545665589,Defence View Farms-DVF-Barki Road,These ads ran without a disclaimer,5000,1
105671218718437,Chaudhary Jehangir Ahmed,Chaudhary Jehangir Ahmed,5000,2
230111158924402,Dr. Nabeel Ahmed physiotherapist,These ads ran without a disclaimer,5000,2
226676821389498,Engr. Muhammad Atif Imran,Engr. Muhammad Atif Imran,5000,1
516055261864247,PPP Digital,These ads ran without a disclaimer,5000,4
103057118564630,NA News Digital,These ads ran without a disclaimer,4999,1
103357694600871,rampantbreeze,These ads ran without a disclaimer,4996,1
665121930304686,Sardar Sajjan Khan Tangwani Balouch,These ads ran without a disclaimer,4993,1
224263390969298,Haji Sajid Tareen,These ads ran without a disclaimer,4991,11
104341795421333,TalibMag,These ads ran without a disclaimer,4987,2
102159305744420,Adv Khanzada Nadeem Khan Official,Adv Khanzada Nadeem Khan Official,4951,5
104755182490628,Khan sab,These ads ran without a disclaimer,4932,8
451802268196520,Aniq Randhawa,Aniq Randhawa,4914,4
224284372205279,Sajid Ur Rehman Turabi,Sajid Ur Rehman Turabi,4870,3
108200448809169,Passage wombat,These ads ran without a disclaimer,4841,1
104789632113642,Republic URDU,Republic URDU,4830,11
111152968487850,Chaudhry Zia Ur Rahman - UC 78,Huzaifa Rauf,4823,1
29056789480,Project Syndicate,These ads ran without a disclaimer,4822,4
104427072592445,Yu-55,These ads ran without a disclaimer,4822,2
137690650043,Bain & Company,These ads ran without a disclaimer,4822,1
901100856639127,Sabir Khan Dummar,These ads ran without a disclaimer,4800,2
120476540994681,Rashida Shaheen راشدہ شاہین,Waqas Ali Khan,4783,6
110670751707495,RAINM,These ads ran without a disclaimer,4766,1
110202988326422,Voice of Pak People,Muhammad Arslan,4752,13
111848684746828,Neo Digital,Neo Digital,4743,1
107792052171890,Haji Ghulam Ali Governor Khyber Pakhtunkhwa,Mumtaz Ali,4736,3
106316085606854,Source of_4,These ads ran without a disclaimer,4691,3
1109887559126644,Haji Imran Aslam Mughal,These ads ran without a disclaimer,4691,1
109943027544114,Muhammad Yousuf,Muhammad Yousuf,4636,7
116152304722251,Magic1420-03,These ads ran without a disclaimer,4629,5
224597158386607,Rosa Luxemburg Foundation,These ads ran without a disclaimer,4619,25
179833778739127,QS Quacquarelli Symonds,These ads ran without a disclaimer,4618,1
2139965396130614,Imran Khan's New Pakistan,These ads ran without a disclaimer,4616,1
101363212704470,Pukhtoon Olas,Taimur Khan,4603,1
145113979161887,The Centrum Media,The Centrum Media,4600,10
106811655392455,Desi tarka,These ads ran without a disclaimer,4594,3
116318844397677,Jehangir Azam Wazir,Naveed Khan,4580,11
31744768821,Radio Free Asia,These ads ran without a disclaimer,4573,1
100699739075160,Haider Jr Journalist,Haider Munir,4550,5
106402082243281,Ameer Hamza Official,These ads ran without a disclaimer,4542,1
633359096763689,Engr Kaleem Saifullah Buzdar,These ads ran without a disclaimer,4541,3
427648547297783,Hasan Ismaik - حسن إسميك,These ads ran without a disclaimer,4536,6
107241711990904,Bhatti Travels & tours Sukheke mandi Hafizabad,These ads ran without a disclaimer,4526,2
106873741907128,Raja Muhammad Saleem,Raja Muhammad Saleem,4522,5
1013093118714429,PPP Karachi Division,PPP Karachi Division,4500,3
1628569440708095,Prof. Muhammad Ibrahim Khan,Sadaqat Mehmood,4497,1
191347651290,China Daily,These ads ran without a disclaimer,4448,5
1980705495481286,Ch Sajjad mahais چوھدری سجاد مہیس,These ads ran without a disclaimer,4439,2
117190381337524,S&K Herbals,Khuram Shahzad,4422,7
28312410177,World Food Programme,These ads ran without a disclaimer,4406,8
100308592833663,Politics & Views,These ads ran without a disclaimer,4406,1
107651611101482,PTI - Gulberg Town - District Central,PTI - Gulberg Town - District Central,4400,6
549412198507631,"Allied Schools Shahpur Campus, Sargodha","Allied Schools Shahpur Campus, Sargodha",4381,5
104059172437961,چوہدری آصف بھنڈر,Ahtsham Haider Virk,4378,4
104636095595446,The Discover Kashmir,The Discover Kashmir,4310,5
108742878783191,Khan Sab,These ads ran without a disclaimer,4306,8
106348682400630,Nova - AI Chatbot,These ads ran without a disclaimer,4292,4
112290485166621,Chains to Reins,These ads ran without a disclaimer,4282,1
109493084543028,Four Corners with Tarar,These ads ran without a disclaimer,4255,1
107925495405074,Makkah Dawakhana Online,These ads ran without a disclaimer,4227,1
1195191507161580,Senator Seemi Ezdi,Hamza Shahid,4200,1
103235859312409,Probably immigration,These ads ran without a disclaimer,4187,1
103097618556542,NorthPass Immigration Services,These ads ran without a disclaimer,4186,1
116921273046352,Sui Northern Gas,These ads ran without a disclaimer,4178,3
102415047928145,Shanghai Electric,These ads ran without a disclaimer,4135,9
100261549538010,Ubaid Fazal,These ads ran without a disclaimer,4123,2
111670551510964,Pak Dairy,These ads ran without a disclaimer,4090,1
473562442843526,Mohammad Ali Jinnah University,These ads ran without a disclaimer,4067,1
11142310777,DuckDuckGo,These ads ran without a disclaimer,4039,3
668701066598159,مجلس حكماء المسلمين,These ads ran without a disclaimer,4017,6
316382412489,"Pakistan Policy Institute, USA",These ads ran without a disclaimer,4011,2
107063535554526,Usman Amin Bhatti,These ads ran without a disclaimer,4000,5
101112531424328,Afridi Associate,These ads ran without a disclaimer,4000,1
631509990523239,IQRA Vision,These ads ran without a disclaimer,4000,1
1545150422365407,24 News HD,These ads ran without a disclaimer,4000,1
396354240494798,White News Bangla,Osama Rehman Butt,4000,2
108198572066011,Christopherr,These ads ran without a disclaimer,3997,7
103668129270014,Gentle skateboarder,These ads ran without a disclaimer,3980,1
104655249018170,NFT for Planet,These ads ran without a disclaimer,3971,1
1296214927106250,Liberal Currents,These ads ran without a disclaimer,3971,1
109280705111148,The Riddler,These ads ran without a disclaimer,3971,2
818130558207691,Akhtar Hassan Gorchani,These ads ran without a disclaimer,3971,1
106635958598058,Department Of Tourist Services - DTS Punjab,Muhammad Sajid,3970,1
108321608468301,anurag.m16,These ads ran without a disclaimer,3925,3
110842757401179,Immigrant Invest,These ads ran without a disclaimer,3923,4
1746123549046896,CH Ali Asghar Bhullah-PP137,These ads ran without a disclaimer,3920,1
1729449063963235,Syed Mustafa Kamal,These ads ran without a disclaimer,3911,1
351708218682186,Shahbaz Ghous Bukhari,Syed Muhammad Shahbaz Ghous,3900,8
109702751873738,International-Sobey,These ads ran without a disclaimer,3889,1
188890111132385,Oxford Academic (Oxford University Press),These ads ran without a disclaimer,3875,2
105213078704675,Team Engr. Faakhar Jabran,Fakhar Jabran,3849,2
111622410196045,State of Youth,These ads ran without a disclaimer,3842,36
356097774970187,Ch Shahid Munir Azhar,Ch Shahid Munir Azhar,3840,6
103465775800086,Syed Asif Ali,These ads ran without a disclaimer,3829,1
110099671553190,VLEKTRA,These ads ran without a disclaimer,3786,1
100519016213503,Openn Mind Digital Marketing,These ads ran without a disclaimer,3776,3
21591025194,The University of Melbourne,These ads ran without a disclaimer,3771,3
1862467990707098,Nasir Rahim Lodhi,Nasir Rahim Lodhi,3767,10
1175630379148974,China Xinhua Sci-Tech,These ads ran without a disclaimer,3756,2
108828768762451,Care Ways,Silk Beauty Cares,3744,7
64588666340,Haaretz.com,These ads ran without a disclaimer,3730,4
110191794487900,JI Young LeaderX,These ads ran without a disclaimer,3721,1
104482558360894,NextMamas,These ads ran without a disclaimer,3690,1
285488142021561,PepsiCo Pakistan,These ads ran without a disclaimer,3688,1
160073033620,U.S. Embassy Pakistan,These ads ran without a disclaimer,3688,2
105424640803008,TRT World Forum,These ads ran without a disclaimer,3687,9
105559568732434,SkpNews.com,MTS INFO,3646,4
102771396018168,ڈاکٹر عمر فاروق بلوچ,These ads ran without a disclaimer,3638,1
223495844457800,China Plus Culture,These ads ran without a disclaimer,3634,8
795663433908531,Kayhan Life,These ads ran without a disclaimer,3622,6
