Page ID,Page name,Disclaimer,Amount spent (JPY),Number of ads in Library
360248874460605,泰國行銷加速器,These ads ran without a disclaimer,≤100,2
102571046493294,udnSTYLE,These ads ran without a disclaimer,≤100,1
150358418430543,展榮展瑞 K.R Bros,These ads ran without a disclaimer,≤100,1
305802109628871,株式会社スマートホーム,These ads ran without a disclaimer,≤100,1
1559615584368534,TAIHEN,These ads ran without a disclaimer,≤100,3
102273645308882,Danny Trader,These ads ran without a disclaimer,≤100,3
106019444880575,pippaowendesign.shop,These ads ran without a disclaimer,≤100,1
160807400672483,"Feed the People of Kharkiv,Ukraine",These ads ran without a disclaimer,≤100,1
367756413653321,Лидеры России,These ads ran without a disclaimer,≤100,1
213928422509257,Zoomebyab,These ads ran without a disclaimer,≤100,1
110979294923104,Secretos de la Música,These ads ran without a disclaimer,≤100,2
1065990076933424,Noor Center / Masjid An-Noor - Wesleychapelmasjid,These ads ran without a disclaimer,≤100,2
212515512134895,Ketto,These ads ran without a disclaimer,≤100,4
111497313985518,"Maisy Bookshop, Gifts & Furniture",These ads ran without a disclaimer,≤100,1
102675208690935,Great Movies,These ads ran without a disclaimer,≤100,1
146202745432454,UNFPA Asia and the Pacific,These ads ran without a disclaimer,≤100,1
105363750882345,Young Activists Summit,These ads ran without a disclaimer,≤100,8
226633007780502,TulSun Foundation,These ads ran without a disclaimer,≤100,1
111028181234973,Mountains,These ads ran without a disclaimer,≤100,1
300448960649742,ASEAN Furniture Industries Council - AFIC,These ads ran without a disclaimer,≤100,1
462749810471853,Super Tokio Radio,These ads ran without a disclaimer,≤100,1
102661682587733,Sherpa Japan Real Estate Agent,These ads ran without a disclaimer,≤100,1
107110828094547,7D Sweets,These ads ran without a disclaimer,≤100,1
251244682247983,Wraiths,These ads ran without a disclaimer,≤100,1
105508145022144,Geeky Base,These ads ran without a disclaimer,≤100,2
522679997923941,Christoffer - LinkedKurs,These ads ran without a disclaimer,≤100,1
1890146454611538,DESMI A/S,These ads ran without a disclaimer,≤100,2
426233830761545,המחלקה לארגון וקשר עם ישראלים בתפוצות,These ads ran without a disclaimer,≤100,1
107040575646313,Renata Marina,These ads ran without a disclaimer,≤100,6
156788224389897,University of Toronto Scarborough (UTSC),These ads ran without a disclaimer,≤100,1
102001242739524,為になる記憶トレーニング,These ads ran without a disclaimer,≤100,1
1576240676003384,Phụ Khoa EMOI - Bí Quyết Thanh Xuân,These ads ran without a disclaimer,≤100,1
918425201530248,前武蔵野市議会議員　深田貴美子,These ads ran without a disclaimer,≤100,1
212388905465044,Soda Bcn,These ads ran without a disclaimer,≤100,1
1789302144531861,SJ HOME,These ads ran without a disclaimer,≤100,1
165473810227794,株式会社ビヨリハウジング - Biyori,These ads ran without a disclaimer,≤100,1
102093685620627,Best Diplomats,These ads ran without a disclaimer,≤100,1
109417485038853,Sunflower Seeds Ukraine,These ads ran without a disclaimer,≤100,1
219612384781411,Bloomberg Philanthropies,These ads ran without a disclaimer,≤100,11
101379762016282,Culturas Ecologicas,These ads ran without a disclaimer,≤100,1
526887920976655,Bright - English for beginners,These ads ran without a disclaimer,≤100,3
266171364262106,Ali Miller - Author Page,These ads ran without a disclaimer,≤100,1
101429471956531,100061453803508 1,These ads ran without a disclaimer,≤100,2
528550837321674,John O'Brien,These ads ran without a disclaimer,≤100,1
113067177682259,PMD - Dogs is my  world,These ads ran without a disclaimer,≤100,3
290190314438,The West Australian,These ads ran without a disclaimer,≤100,2
555755224474277,Josefinas,These ads ran without a disclaimer,≤100,3
118767858226230,Luxury Custom Made Furniture Factory,These ads ran without a disclaimer,≤100,1
699521823393911,Qazi Investments,These ads ran without a disclaimer,≤100,1
112189620921967,Roisin Jones,These ads ran without a disclaimer,≤100,2
327118287384388,The Institution of Engineering and Technology (IET),These ads ran without a disclaimer,≤100,1
629197097193241,Success Resources,These ads ran without a disclaimer,≤100,4
103853104402759,yoavbhadari,These ads ran without a disclaimer,≤100,1
324516601301336,FertilitySmart,These ads ran without a disclaimer,≤100,2
121533376382810,Aldo Díaz Fotógrafo,These ads ran without a disclaimer,≤100,1
118187888198787,מדברים｜כי אלוהים שווה שיחה,These ads ran without a disclaimer,≤100,1
179380704196329,Bimba mayor,These ads ran without a disclaimer,≤100,1
648046801909569,GTG Visa Consultancy Services,These ads ran without a disclaimer,≤100,1
106570240757314,マンガTop,These ads ran without a disclaimer,≤100,1
115090497014796,روزنامه سلام,These ads ran without a disclaimer,≤100,2
104834181702708,Camella Property Investment,These ads ran without a disclaimer,≤100,1
247573082012834,B-Cabs,These ads ran without a disclaimer,≤100,1
103236844727716,GMGA Publishing,These ads ran without a disclaimer,≤100,1
1069284236481262,Inspiring 慈悲世界,These ads ran without a disclaimer,≤100,4
1785282191706136,מחאת היחידים - אין מצב,These ads ran without a disclaimer,≤100,1
327115907736300,Asia Global Institute,These ads ran without a disclaimer,≤100,6
100219608332683,아모레퍼시픽 Amorepacific,These ads ran without a disclaimer,≤100,1
103254521431394,Les Puces SXM,These ads ran without a disclaimer,≤100,4
1473321922884514,Chińskie Radio Międzynarodowe,These ads ran without a disclaimer,≤100,13
256307197850683,Syrian Network for Human Rights - SNHR,These ads ran without a disclaimer,≤100,2
110818941452003,Morehackz Stories,These ads ran without a disclaimer,≤100,8
1306003676214913,urbbren86,These ads ran without a disclaimer,≤100,2
102217977859164,LIME,These ads ran without a disclaimer,≤100,1
110631577212558,Fashion Lifestyle,These ads ran without a disclaimer,≤100,4
108869007963624,Learnfly Skills,These ads ran without a disclaimer,≤100,1
101986938330715,China Economic Information Service -CEIS,These ads ran without a disclaimer,≤100,1
105076971956978,The Global Energy Alliance for People and Planet,These ads ran without a disclaimer,≤100,3
195799657105195,SEGi University & Colleges,These ads ran without a disclaimer,≤100,16
368602303292153,Falun Info România,These ads ran without a disclaimer,≤100,4
171132542929029,Alfa Laval,These ads ran without a disclaimer,≤100,1
649891098802822,Peshawar Zoo,These ads ran without a disclaimer,≤100,1
100886268266395,SimulaM,These ads ran without a disclaimer,≤100,1
105339731039704,شریکیم,These ads ran without a disclaimer,≤100,6
123235041462,The Fraser Institute,These ads ran without a disclaimer,≤100,1
395982514340415,Nobate.ma.key,These ads ran without a disclaimer,≤100,3
100106842991727,masha_in_the_fabricland,These ads ran without a disclaimer,≤100,1
312127148896464,BRITA France,These ads ran without a disclaimer,≤100,3
384350272047730,Fondation Mon ami Guelord,These ads ran without a disclaimer,≤100,1
159655254060987,zChocolat.com,These ads ran without a disclaimer,≤100,1
161707728106607,BayWa r.e. Global,These ads ran without a disclaimer,≤100,2
2384287768470877,מוזיאון ידידי ישראל,These ads ran without a disclaimer,≤100,1
106794077936083,Epic Feed,These ads ran without a disclaimer,≤100,4
102846954406635,EverGreen Capsules,These ads ran without a disclaimer,≤100,1
107262751197524,新刊ビジネス書の要約『トップポイント』,These ads ran without a disclaimer,≤100,1
356078648494148,中華慧燈研修會,These ads ran without a disclaimer,≤100,1
425535288001214,今日文資,These ads ran without a disclaimer,≤100,1
108563258036167,Myanmar Nationalities' Support Organization - JP,These ads ran without a disclaimer,≤100,2
341445286768258,True Colors Festival,These ads ran without a disclaimer,≤100,1
1657900734299115,Scholarships365.info,These ads ran without a disclaimer,≤100,1
198398326957053,Shree Krishnayan Desi Gauraksha Avam Golokdham Sewa Samiti,These ads ran without a disclaimer,≤100,3
123161387835128,HackerEarth,These ads ran without a disclaimer,≤100,1
206013353671660,DailyBee,These ads ran without a disclaimer,≤100,5
860574404093479,TRT World Citizen,These ads ran without a disclaimer,≤100,4
1472646719660267,The Maggie Phair Institute for Democracy and Human Rights,These ads ran without a disclaimer,≤100,4
100677045184485,ma.diaspora,These ads ran without a disclaimer,≤100,1
103210352066505,babydilmah_elephantdiaries,These ads ran without a disclaimer,≤100,1
703392283191923,Wearable Abstracts by Alice Lipping,These ads ran without a disclaimer,≤100,1
102321874511605,E Styles Music,These ads ran without a disclaimer,≤100,1
112330773610235,Erin Currier,These ads ran without a disclaimer,≤100,1
203078343495824,Sign1News,These ads ran without a disclaimer,≤100,3
110068881699129,NYU Tandon’s - Enterprise Cybersecurity,These ads ran without a disclaimer,≤100,1
314114575343227,VMP,These ads ran without a disclaimer,≤100,1
110754695256166,Building Blocks look,These ads ran without a disclaimer,≤100,1
684480475094920,Discover Inner Mongolia,These ads ran without a disclaimer,≤100,3
108930319155814,World Athletics,These ads ran without a disclaimer,≤100,16
307744436024765,Columbia College Alumni,These ads ran without a disclaimer,≤100,1
354397697217,IEEE Xplore,These ads ran without a disclaimer,≤100,6
274394006605216,History A2Z Magazine,These ads ran without a disclaimer,≤100,3
258495640860286,Uklon,These ads ran without a disclaimer,≤100,2
109018655001901,Iamlove.tv,These ads ran without a disclaimer,≤100,1
103124974594100,markuslilienberg,These ads ran without a disclaimer,≤100,1
108878794845289,arty.trails,These ads ran without a disclaimer,≤100,2
166178460072395,اليونيسف بالعربية - UNICEF in Arabic,UNICEF,≤100,25
506445702883971,UIQ,These ads ran without a disclaimer,≤100,1
1473388192890892,Joby Aviation,These ads ran without a disclaimer,≤100,3
7272781185,IMVU,These ads ran without a disclaimer,≤100,1
352144688790283,ila Bank Bahrain,These ads ran without a disclaimer,≤100,8
100297358286767,Meet Hive Intelligence Corporation Ltd,These ads ran without a disclaimer,≤100,1
122775067736304,POWER magazine,These ads ran without a disclaimer,≤100,1
656462304404326,Служба розшуку дітей,These ads ran without a disclaimer,≤100,1
187000618322282,This Is Why I'm Single,These ads ran without a disclaimer,≤100,7
100974392544079,RussiLeaks,These ads ran without a disclaimer,≤100,1
101798301804570,Rock Star-1,These ads ran without a disclaimer,≤100,2
111114370659064,Paz Interior,These ads ran without a disclaimer,≤100,4
361981253897387,Esquel Group,These ads ran without a disclaimer,≤100,1
702031753182052,Pictoric,These ads ran without a disclaimer,≤100,6
105315728451481,Vegan direct action,These ads ran without a disclaimer,≤100,4
323651637729398,レモンホーム  株式会社色彩工房藍,These ads ran without a disclaimer,≤100,1
73272560427,PropertyGuru Property Report,These ads ran without a disclaimer,≤100,2
144386835698760,"Faculty of Medicine Siriraj Hospital, Mahidol University",These ads ran without a disclaimer,≤100,1
100333668156938,"Society to Uplift Rural Economy- SURE, Barmer",These ads ran without a disclaimer,≤100,1
249398765348,Internet and Mobile Association of India (IAMAI),These ads ran without a disclaimer,≤100,2
104717244739501,スマートフィット100,These ads ran without a disclaimer,≤100,1
522735408226640,World Center of Baby - Reproductive Agency,These ads ran without a disclaimer,≤100,3
2324517987785772,"Яхты от 1000 евро, примеры яхт + Практическое руководство",These ads ran without a disclaimer,≤100,1
103814775405193,Синхронизация Онлайн,These ads ran without a disclaimer,≤100,2
352651051982829,Samantha Vaughn // 初暁 �,These ads ran without a disclaimer,≤100,1
360176811079748,Livros for Kids,These ads ran without a disclaimer,≤100,1
1604134639864178,Poetisa Carmen Cardin,These ads ran without a disclaimer,≤100,1
111535028099492,New Reality,These ads ran without a disclaimer,≤100,2
346960692897920,Amazing Pure Organic Barley Philippines,These ads ran without a disclaimer,≤100,2
104816351646609,學識 Hok6.com,These ads ran without a disclaimer,≤100,2
101275124627030,redangel2021,These ads ran without a disclaimer,≤100,3
466284010176504,Enlit Africa,These ads ran without a disclaimer,≤100,1
1495062327433191,Sunhak Peace Prize,These ads ran without a disclaimer,≤100,5
110305757909105,Ecowatt,These ads ran without a disclaimer,≤100,2
102404365502346,WEBサポ社労士,These ads ran without a disclaimer,≤100,1
196472410903538,Update Okinawa,健治 森,≤100,1
