Page ID,Page name,Disclaimer,Amount spent (VND),Number of ads in Library
100312338652519,Thần Số Học Việt Nam,These ads ran without a disclaimer,29183,1
108345438416731,Ngọc Tuyết - Tuyển Sinh Y Dược Tuệ Tĩnh,These ads ran without a disclaimer,29175,1
109946641636247,Lương Y Phạm Văn Thanh,These ads ran without a disclaimer,29161,1
342677622262573,MALA GANG,These ads ran without a disclaimer,29118,1
104170787936449,THÙY ANH,These ads ran without a disclaimer,29080,1
1983524701950661,YODY Hưng Hà - Thái Bình,These ads ran without a disclaimer,29054,2
149644774891524,"Hội Người Mê Đọc Sách - Mua Bán,Thanh Lý,Trao Đổi Sách.",These ads ran without a disclaimer,28948,1
224583344307293,Hocmai.vn THPT,These ads ran without a disclaimer,28903,1
151190198085353,Anillac - Tổng Kho Sữa Tăng Cân Cho Bé,These ads ran without a disclaimer,28866,1
102414751530934,The Michael Method Viet Nam,These ads ran without a disclaimer,28836,2
111123211870685,Chương trình đào tạo từ xa - Trường Đại học Kinh tế quốc dân,These ads ran without a disclaimer,28775,1
112534354416499,Xả Kho Sách Giá Gốc,These ads ran without a disclaimer,28775,2
120441534493329,Giải Pháp Hỗ Trợ Điều Trị Cho Bệnh Nhân Ung Thư - Tokyo Car-T 1000,These ads ran without a disclaimer,28769,1
122101893812001221,Sách Sử Xưa,These ads ran without a disclaimer,28728,1
455821851478981,Suzuki Thanh Hóa,These ads ran without a disclaimer,28711,1
1387716271252656,Hệ Thống Giáo Dục Everest,These ads ran without a disclaimer,28666,1
106391095566740,Trải Nghiệm Lính Cứu Hỏa,These ads ran without a disclaimer,28479,1
101372289151838,Út thảo nguyễn,These ads ran without a disclaimer,28416,1
104176982443463,Phó Giám Đốc Cao Quốc Hưng,These ads ran without a disclaimer,28325,1
104059928510125,Minh Châu travel- Chuyên tư vấn visa và tour du lịch,These ads ran without a disclaimer,28239,2
114294017935385,Suleco - Việc Làm Nhật Bản,These ads ran without a disclaimer,28230,1
109689354535282,Helen Express,These ads ran without a disclaimer,28093,3
137078342832074,Cô Nhung Phong Thuỷ - Đổi Sắc Thay Vận,These ads ran without a disclaimer,28047,5
169520472901624,Trung Tâm Bằng Cấp Toàn Quốc Số 1,These ads ran without a disclaimer,28002,1
408433106189855,Apollo Silicone,These ads ran without a disclaimer,27995,1
105246052432527,Mua Bán Nhà Đất Bình Dương,These ads ran without a disclaimer,27907,1
119965101104854,En Hidalgo #AhoraEsAdanAugusto,These ads ran without a disclaimer,27870,1
169892339533830,Marina Móng Cái,These ads ran without a disclaimer,27861,3
514403318578631,FAHASA,These ads ran without a disclaimer,27853,1
104848695917415,Doanh nhân Nguyễn Đình Đức,These ads ran without a disclaimer,27675,1
109733068617314,Nguyễn Nguyên Ngọc,These ads ran without a disclaimer,27662,1
105797069097387,Khởi Nghiệp Cùng Chuyên Gia,These ads ran without a disclaimer,27657,1
101981918812659,Sindjus,These ads ran without a disclaimer,27468,1
146414665225468,Hỗ Trợ Các Loại Giấy Tờ - Bằng Cấp L.sư Hoàng Mạnh,These ads ran without a disclaimer,27363,1
100558042155119,Thập Đại Danh Trà - Quà Tặng Cao Cấp,These ads ran without a disclaimer,27355,1
172457625941578,Công ty Cổ phần Nhân lực Quốc tế Việt - Vilaco,These ads ran without a disclaimer,27321,1
101406169050516,Onedaypoll,These ads ran without a disclaimer,27265,2
1858260881065448,Brugola OEB Industriale SpA,These ads ran without a disclaimer,27265,1
200667473630895,Italian Feelings by Alifood,These ads ran without a disclaimer,27265,2
105335708575182,USSH Homies Club - UHC,These ads ran without a disclaimer,27188,1
115824451385007,CBX - Thiết bị truyền tin báo cháy,These ads ran without a disclaimer,27180,1
148393261698980,Phụ Kiện Apple  - Minh Thủy,These ads ran without a disclaimer,27059,1
103971629059990,Sách y học giá rẻ,These ads ran without a disclaimer,26992,1
104156065395928,Rau Sạch Mẹ Kun - Vườn Đà Lạt ship tận nhà,These ads ran without a disclaimer,26964,1
257793970748749,Tri Thức Books - Sách Việt,These ads ran without a disclaimer,26946,2
108397431969372,Nhà Tốt,These ads ran without a disclaimer,26878,1
126045470478352,Bà Thông - Lòng Tin Của Người Việt,These ads ran without a disclaimer,26869,1
191631397372227,Thảo Ngọc - Làm Giấy Tờ Chuyên Nghiệp Toàn Quốc 1,These ads ran without a disclaimer,26826,1
187429968296722,Harvard Online,These ads ran without a disclaimer,26751,4
285530825204,Klitschko,These ads ran without a disclaimer,26717,73
1658068254424940,Nguyễn Huỳnh Như - Mỹ Phẩm Đông Anh,These ads ran without a disclaimer,26622,2
102631406122197,Bác sĩ Anh - 108 Nguyễn Tất Thành,These ads ran without a disclaimer,26598,1
700070140005444,Nutricare - Thương hiệu Quốc gia Dinh dưỡng Y học,These ads ran without a disclaimer,26523,1
101075672954398,CarOn Thái Nguyên,These ads ran without a disclaimer,26458,2
100988841401267,Trung tâm Đào tạo và Phát triển nguồn nhân lực,These ads ran without a disclaimer,26454,1
127917420736721,Đồng Hồ Hải Triều,These ads ran without a disclaimer,26445,1
122105754320203,Y sĩ Đa Khoa Cao Đẳng,These ads ran without a disclaimer,26412,1
305717526616002,"Bồi Dưỡng Ngạch Chuyên Viên, Chuyên Viên Chính, Lãnh Đạo Cấp Phòng",These ads ran without a disclaimer,26412,1
104865382367697,Kênh Đầu Tư Phát Triển 6.0,These ads ran without a disclaimer,26319,1
108557315607508,Tổng Kho Sách Việt,These ads ran without a disclaimer,26262,2
102195746046354,Hãng Luật Hiệp Nghĩa - Hotline: 0986.791.749,These ads ran without a disclaimer,26251,1
479285342097950,AeroTime,These ads ran without a disclaimer,26218,4
110518398307681,Brainety,These ads ran without a disclaimer,26173,2
101104021738753,Long Thiên Tự - Tín Ngưỡng Tiên Thánh Việt Nam,These ads ran without a disclaimer,26143,3
104692465276397,Bất động sản Khánh Hòa,These ads ran without a disclaimer,26050,1
844386315584131,Volvo Construction Equipment,These ads ran without a disclaimer,26049,3
170517806142835,Hồ Shan Trà-HTX Chè Shan Tuyết Phình Hồ,These ads ran without a disclaimer,26039,1
135566778661675,Phòng Khám Trĩ 68 Việt Trì,These ads ran without a disclaimer,25916,1
103181822568180,Hoa Hậu Doanh Nhân Sắc Đẹp Toàn Cầu,These ads ran without a disclaimer,25845,1
103832805790959,Đất Thổ Cư - Nguồn Chính Chủ,These ads ran without a disclaimer,25831,1
100214662782005,Chung Cư Dragon Castle Hạ Long - Căn Hộ Chuẩn Hàn Quốc,These ads ran without a disclaimer,25771,1
216958614827959,Thi Hộ Ielts - Pte -Toeic Lấy Bằng Nhanh,These ads ran without a disclaimer,25752,1
125482247322529,Xuất Khẩu Lao Động Nhật 2023,These ads ran without a disclaimer,25738,1
200640786458829,XKLĐ Nhật Bản  Phí Rẻ Chỉ 3000 - 3500$,These ads ran without a disclaimer,25714,1
111013465230877,SmartCollege,These ads ran without a disclaimer,25681,1
230222373517558,Cao Việt Hoàng - Bảo Vệ Dạ Dày Việt,These ads ran without a disclaimer,25656,1
109612605728790,Dr Cường - Nâng Vòng 1 Không Nghỉ Dưỡng,These ads ran without a disclaimer,25618,5
101987458078219,KIẾN THỨC KINH DOANH,These ads ran without a disclaimer,25587,1
100289176309344,Brightly,These ads ran without a disclaimer,25491,1
107666392239630,Fundamento,These ads ran without a disclaimer,25455,1
152193621459152,MGID,These ads ran without a disclaimer,25455,1
100561162976277,Quy Tran,These ads ran without a disclaimer,25455,1
104119819144983,FPT Thanh Hóa,These ads ran without a disclaimer,25455,1
134028709791589,Du Học Nghề Châu Âu - DHT Group,These ads ran without a disclaimer,25455,3
105357582347726,葡萄小說,These ads ran without a disclaimer,25455,1
131446470043083,Vinhomes Royal Island,These ads ran without a disclaimer,25455,2
106770638863243,Dogr01,These ads ran without a disclaimer,25455,1
103235859312409,Probably immigration,These ads ran without a disclaimer,25455,1
125092857356277,Percy Gonzalez,These ads ran without a disclaimer,25455,1
106184772373212,ពិគ្រោះយោបល់ចុះបញ្ជីសាជីវកម្ម/ពាណិជ្ជកម្ម ត្រឹមត្រូវតាមច្បាប់-ឥតគិតថ្លៃ,These ads ran without a disclaimer,25455,1
122101364600007648,"Nhà thuốc chữa U Xơ, U Nang, U vú, U Tuyến Giáp",These ads ran without a disclaimer,25455,1
378381825582170,AHK Vietnam - Delegation of German Industry and Commerce in Vietnam,These ads ran without a disclaimer,25455,1
64982236830,Alumni Association of the University of Michigan,These ads ran without a disclaimer,25455,2
159863547208019,Ts Nguyễn Trí Hiếu,These ads ran without a disclaimer,25455,1
101677802744632,NBT SHOP,These ads ran without a disclaimer,25455,1
176957348840482,CÔNG TY LUẬT TNHH QUỐC TẾ DSP-Luật sư Hoàng,These ads ran without a disclaimer,25455,1
100570819292496,"Xử Lý Thu Hồi Vốn Bị Treo Online,Ctv,Tmdt,.",These ads ran without a disclaimer,25455,1
8002590959,Rainforest Action Network - RAN,These ads ran without a disclaimer,25455,10
819468201596842,China International Import Expo,These ads ran without a disclaimer,25455,2
117731321321031,Ross Adam,These ads ran without a disclaimer,25455,1
130467394263248,Dyness,These ads ran without a disclaimer,25455,1
100940398060681,REALTAKAI,These ads ran without a disclaimer,25455,4
107756442259578,Thầy Sơn Toán - Học Viện Toán Sơ Đồ TopMath,These ads ran without a disclaimer,25455,1
297318053472698,D5a7w67e4d,These ads ran without a disclaimer,25455,1
119693057740313,Chiến binh hoà bình của NMIXX,These ads ran without a disclaimer,25455,1
107921148900063,andee_teo,These ads ran without a disclaimer,25455,1
100228964688587,Sài Gòn nghenn,These ads ran without a disclaimer,25455,1
179323661929303,SBI 証券,These ads ran without a disclaimer,25455,8
237388830948915,HTD Tv Channel /  JANE PHAM - Hát Cho Quê Hương Tôi,These ads ran without a disclaimer,25455,1
175226845681968,Nguyen Thanh Hoang,These ads ran without a disclaimer,25455,1
1107005629310630,American English for Educators,These ads ran without a disclaimer,25455,1
414371108631377,MSI Gaming,These ads ran without a disclaimer,25455,1
132941333236168,NYIF Việt Nam,These ads ran without a disclaimer,25455,1
657413344324033,Chi hội Nghiên cứu và Bảo tồn Chim hoang dã Việt Nam - VBCS,These ads ran without a disclaimer,25455,1
211928638679961,Palestinelivesmatter,These ads ran without a disclaimer,25441,5
108121739017755,Mù Căng Trải,These ads ran without a disclaimer,25436,5
111641434038567,Đồng Nai 60,These ads ran without a disclaimer,25390,1
552878698132247,Nguyễn Tiến Thành - Bác Sĩ Chuyên Khoa Da Liễu,These ads ran without a disclaimer,25378,1
1691767971105011,Toàn Cảnh Thế Giới 247,These ads ran without a disclaimer,25377,1
107046662320915,Fc.สมบัติ สุริยันต์,These ads ran without a disclaimer,25311,1
527254703982474,DAISY,These ads ran without a disclaimer,25286,1
100157125325751,Katko,These ads ran without a disclaimer,25225,1
134278719946186,Bayer,These ads ran without a disclaimer,25200,1
302357036290204,Nhà Sách Đinh Lễ,These ads ran without a disclaimer,25151,1
124535457413771,Phạm Giang - Bằng Cấp Chứng Chỉ Giá Rẻ 2,These ads ran without a disclaimer,25140,1
107842565443918,Nhà Sách Xanh,These ads ran without a disclaimer,25111,1
104253348736503,Tuyển sinh sau đại học,These ads ran without a disclaimer,25106,1
1407037579599468,Đoàn Thanh niên Học viện Thanh thiếu niên Việt Nam,These ads ran without a disclaimer,25082,2
156867821132441,Dược Phẩm Tâm Bình,These ads ran without a disclaimer,24945,1
293763013829166,Cao Việt Hoàng - Tinh Hoa Thảo Dược Dân Tộc,These ads ran without a disclaimer,24927,1
169033296460574,Nevada - Viện Giảm Béo Công Nghệ Cao,These ads ran without a disclaimer,24927,1
148659218340155,Tìm Giấy Tờ Rơi,These ads ran without a disclaimer,24914,1
590396651037809,M for M - Social Enterprise,These ads ran without a disclaimer,24880,1
111817394885222,Bất Động Sản Thời Đại,These ads ran without a disclaimer,24826,1
105776949149393,Mai Phương Thúy,These ads ran without a disclaimer,24819,1
1734016030187407,Mỗi ngày một bài học,These ads ran without a disclaimer,24808,1
290475697471729,Chương trình đào tạo cử nhân trực tuyến - Trường Đại học Đại Nam,These ads ran without a disclaimer,24761,1
111361091313,NICABM,These ads ran without a disclaimer,24725,31
147702172102998,Honeywell,These ads ran without a disclaimer,24675,3
122169817641848,Bs. Bùi Kim Kha,These ads ran without a disclaimer,24570,1
107201140790723,CHD,These ads ran without a disclaimer,24519,8
371171589575669,China.org.cn,These ads ran without a disclaimer,24437,9
1523501084543234,China Face,These ads ran without a disclaimer,24431,5
115876948148434,Is Land,These ads ran without a disclaimer,24430,1
107635205374271,Nghiền Sách,These ads ran without a disclaimer,24410,1
107012582404588,STEM Center - Trung tâm giáo dục công nghệ Cần Thơ,These ads ran without a disclaimer,24320,1
106029798912194,Tư Vấn Xkld Á - Âu,These ads ran without a disclaimer,24316,1
110096958508511,Thầy Thuốc Phạm Văn Thanh-Chuyên Chữa Tiểu Đường,These ads ran without a disclaimer,24313,1
114659731458561,CRUs - World of Fine Wine,These ads ran without a disclaimer,24172,1
315603771494,Milaap,These ads ran without a disclaimer,24139,67
101806105933438,Hòa Bình Computer Thái Hòa,These ads ran without a disclaimer,24135,1
116218091415484,Du Học & Định Cư Cùng GTR Worldwide Vietnam,These ads ran without a disclaimer,24032,1
105787045597513,Morden Devices for Home and Garden,These ads ran without a disclaimer,23996,1
211622535546548,RoboForex,These ads ran without a disclaimer,23992,2
158166847372409,Bare Studios,These ads ran without a disclaimer,23964,1
112574801657345,Ha Nguyen,These ads ran without a disclaimer,23961,1
107245502197666,Doan Huu Duc,These ads ran without a disclaimer,23909,1
111655504883215,Lịch Sử Thế Giới,These ads ran without a disclaimer,23873,1
1811912682422701,STDC Group,These ads ran without a disclaimer,23873,1
103527682494383,Edulife - Luyện Thi Chứng Chỉ Tiếng Anh VSTEP APTIS,These ads ran without a disclaimer,23860,1
173110139222574,Vĩnh An Nguyễn,These ads ran without a disclaimer,23855,1
153464615307,DienAnh.Net,These ads ran without a disclaimer,23775,1
112092375258976,Nhất Nhất - Viên Hoạt huyết Ngự Y Mật Phương,These ads ran without a disclaimer,23709,2
114503571603275,1plus1challenge,These ads ran without a disclaimer,23708,1
504896553175971,Nam Long - Nơi Đầu Tư Sinh Lời,These ads ran without a disclaimer,23662,1
565208910168178,HKTDC 香港貿發局,These ads ran without a disclaimer,23640,9
79276294968,An Na - Siêu thị sách,These ads ran without a disclaimer,23600,1
106097735275608,Trường Y Dược Tôn Thất Tùng-Trang chủ thông  tin tuyển sinh của trường,These ads ran without a disclaimer,23584,1
440725152657269,Columbia Southern University Việt Nam,These ads ran without a disclaimer,23491,1
