Page ID,Page name,Disclaimer,Amount spent (VEF),Number of ads in Library
187429968296722,Harvard Online,These ads ran without a disclaimer,225217,5
0,Instagram User 8313893750,These ads ran without a disclaimer,225000,52
106274344755680,Exness LATAM,These ads ran without a disclaimer,225000,2
0,Instagram User 9641195725,These ads ran without a disclaimer,225000,1
114770311476484,El Profe Carlos G,These ads ran without a disclaimer,225000,1
113485381608676,resistencia_a_tirania,These ads ran without a disclaimer,224813,1
106976932113280,Cunningham Francis,These ads ran without a disclaimer,222500,1
324262394281742,Eurven,These ads ran without a disclaimer,222226,2
108892564132493,Abog. Angel Fernando Peralta,These ads ran without a disclaimer,222226,1
106904622236202,허니루,These ads ran without a disclaimer,221832,1
261333170405064,Ecuador al rojo vivo,These ads ran without a disclaimer,221724,1
351671375760473,The GCCA,These ads ran without a disclaimer,221390,4
102415047928145,Shanghai Electric,These ads ran without a disclaimer,221139,10
327115907736300,Asia Global Institute,These ads ran without a disclaimer,220529,5
104461035435037,Las novelas más leídas,These ads ran without a disclaimer,220000,9
108305311779275,L̸u̸f̸d̸j̸,These ads ran without a disclaimer,220000,1
155174084508744,Banque mondiale,These ads ran without a disclaimer,219999,29
259473684501667,Asuntos Digitales,These ads ran without a disclaimer,219548,15
119257941437791,Allianz Care,These ads ran without a disclaimer,219548,1
118606061493541,World Innovation Summit for Education - WISE,These ads ran without a disclaimer,219548,2
7248739415,YOOX,These ads ran without a disclaimer,219548,1
104429304489541,Viajes y Turismo Lomerva S.L,These ads ran without a disclaimer,219548,1
321196634402542,pluricausales,These ads ran without a disclaimer,219548,1
114684098397228,Voracious B.,These ads ran without a disclaimer,219100,18
105333165416452,constantino.sc,These ads ran without a disclaimer,218980,6
112743370551094,focoeducativo,These ads ran without a disclaimer,218980,1
10150108659725175,VotoJoven,These ads ran without a disclaimer,217500,1
464360997385839,SEO Contenidos punto NET,These ads ran without a disclaimer,217500,1
351472174707496,UNT bruzual,These ads ran without a disclaimer,217500,1
222984804735541,Begoña de Cevallos,These ads ran without a disclaimer,216871,1
176477290802590,Noticias Ocultas,These ads ran without a disclaimer,216871,1
109234018766722,Arkad-03,These ads ran without a disclaimer,215374,1
102641359000922,Multiplikandonos,These ads ran without a disclaimer,215147,2
105444601911876,TOUCH BY ADRIANA CAROLINA,These ads ran without a disclaimer,215000,1
382346242318667,COICA ORG,These ads ran without a disclaimer,215000,1
156279764411149,Times Higher Education,These ads ran without a disclaimer,214976,2
1623035814584075,Eppendorf do Brasil,These ads ran without a disclaimer,214475,1
107972548191213,Comer Rezar Amar y Memes,These ads ran without a disclaimer,214194,1
108135221588131,PatiYelmundo,These ads ran without a disclaimer,212677,1
643647332320553,Orient - أورينت,These ads ran without a disclaimer,212643,8
108362461414227,"Ceprocenter, Centro de Formación Continua.",These ads ran without a disclaimer,212500,1
134646756617677,Aisha Syed Castro,These ads ran without a disclaimer,212500,1
100223522077770,D Regalos y mas,These ads ran without a disclaimer,212500,1
347265340270,Architecture Competitions,These ads ran without a disclaimer,211516,3
550627258326326,Comunidad de Derechos Humanos Bolivia,These ads ran without a disclaimer,211128,1
106441365472578,SwineTalks_es,These ads ran without a disclaimer,210000,1
108790994597303,IMA Valencia TE Quiero,These ads ran without a disclaimer,210000,1
492981014410250,Filotor CA,These ads ran without a disclaimer,210000,1
109827278760848,Cambio en Paz,an advertiser in Venezuela,210000,3
104391159645828,Touro Berlin,These ads ran without a disclaimer,208838,1
266765606799190,ECMIA Región Sur,These ads ran without a disclaimer,208568,3
107426545458197,Residencias Mex,These ads ran without a disclaimer,207885,1
255942424429859,ZonaCineCCS,These ads ran without a disclaimer,207500,1
378036902617379,ATFX,These ads ran without a disclaimer,207500,1
103630742723154,maria.gabrielacardenas,These ads ran without a disclaimer,207500,2
102912465228640,Marissi Campos Galería de Arte,These ads ran without a disclaimer,207265,1
982393338496158,Media Learning - Melt Agencia,These ads ran without a disclaimer,206235,1
292662598004194,Futurum Careers,These ads ran without a disclaimer,205576,3
111156635100050,hildaayuda,These ads ran without a disclaimer,205362,1
165784736622069,EximFinance,These ads ran without a disclaimer,205000,3
289397611132,Working Ranch Magazine,These ads ran without a disclaimer,205000,1
877235395738029,Tecnochia,These ads ran without a disclaimer,205000,1
107444114261581,Foro Humanos,These ads ran without a disclaimer,204908,1
100962005683718,Wilman Villegas #ParaServir,These ads ran without a disclaimer,204566,1
918318338180165,CHINT GROUP,These ads ran without a disclaimer,202500,17
337584519586372,Forma Formación Acción,These ads ran without a disclaimer,202500,2
110251704784438,The Ashley Lashley Foundation,These ads ran without a disclaimer,202500,2
109197151930600,My Clean Energy,These ads ran without a disclaimer,202287,1
259594367419772,Cámara Argentina de Seguridad,These ads ran without a disclaimer,201025,1
103449042541181,Rusticus Naturerlebnisse,These ads ran without a disclaimer,200806,1
376705892192920,NOI,These ads ran without a disclaimer,200518,2
187991754570725,LaLiga,These ads ran without a disclaimer,200363,1
1652617388325233,Zdarova Natasha,These ads ran without a disclaimer,200000,1
1005543999538773,Pacientes Unidos,These ads ran without a disclaimer,199854,1
715337551812957,One Ummah,These ads ran without a disclaimer,199220,13
237254643739877,Sindy Escalona,These ads ran without a disclaimer,196871,1
116066208106047,عالم مثير للاهتمام,These ads ran without a disclaimer,196522,1
104273521832414,lisbeikysrm,These ads ran without a disclaimer,195529,2
102943332181244,InmigrarBien,These ads ran without a disclaimer,195529,1
373642999504391,Algareplena,These ads ran without a disclaimer,195000,3
102878304613665,Global Heroes,These ads ran without a disclaimer,194497,9
100617472209320,La Guachafita,These ads ran without a disclaimer,193692,2
393304404377707,中華人民共和國外交部駐香港特別行政區特派員公署,These ads ran without a disclaimer,192105,4
116182928040682,Entretenimiento,These ads ran without a disclaimer,192003,1
107116101003808,Soy AlexBro,These ads ran without a disclaimer,191608,1
105169285546485,Representation of Ukraine in Latin America and the Caribbean,These ads ran without a disclaimer,190000,4
147109888636038,Netafim,These ads ran without a disclaimer,190000,3
105132385890604,edify.chile,These ads ran without a disclaimer,189177,1
1494047077305923,Exportadora Prize S.A,These ads ran without a disclaimer,189167,1
188811517806232,dsm-firmenich,These ads ran without a disclaimer,188618,1
223181320871940,Becandra22,These ads ran without a disclaimer,187500,1
467722366771328,ClexaCon,These ads ran without a disclaimer,187500,1
106394852401795,mg.legit,These ads ran without a disclaimer,187419,3
103377668330393,Mirësi Për Botën,These ads ran without a disclaimer,186562,5
261393040627329,Universidad Bíblica Latinoamericana,These ads ran without a disclaimer,186214,1
106992235484924,immigrationconsultingandtaxusa,These ads ran without a disclaimer,185000,1
100891269592544,globaltrading_pro,These ads ran without a disclaimer,184079,1
229584730414018,VenSai Enterprises Inc.,These ads ran without a disclaimer,182663,2
105712152391313,Hispanic Kids' Health,These ads ran without a disclaimer,182663,1
239189446155807,margyreidbooks.com,These ads ran without a disclaimer,182663,1
150990768265776,Alex de Marcos,These ads ran without a disclaimer,182064,1
859693257402333,El Poder es Tuyo  Silvia Cavani,These ads ran without a disclaimer,180000,2
100406686077007,ADecos por Guatire y Araira,These ads ran without a disclaimer,180000,1
103754819034630,fenassur,These ads ran without a disclaimer,179850,1
101532389309781,Liberal Amazon,These ads ran without a disclaimer,179850,1
1439594899492505,Pro Helvetia South America,These ads ran without a disclaimer,179850,2
104134471760933,ReUp,These ads ran without a disclaimer,177500,1
1685755648327288,QMode,These ads ran without a disclaimer,176709,1
104879274628588,Israel Sin Filtro,These ads ran without a disclaimer,175298,1
103329418960692,Energies MDPI,These ads ran without a disclaimer,175131,4
100759415053029,multiplasticos_jf,These ads ran without a disclaimer,175000,1
102497746096944,WiN FUND,These ads ran without a disclaimer,175000,2
0,Instagram User 18150491,These ads ran without a disclaimer,175000,1
124627240725435,Lereader-Favorite novel,These ads ran without a disclaimer,174886,10
102814155499792,NO a la CAZA,These ads ran without a disclaimer,174032,1
101539366235792,Loving from BTS/Blink Supporter,These ads ran without a disclaimer,173966,1
107494420900041,1minutoconelseñor,These ads ran without a disclaimer,172500,1
193091917230009,Altawil Law Group,These ads ran without a disclaimer,172500,2
102023009327901,Global Compassion Coalition,These ads ran without a disclaimer,172444,4
112757083778788,"Economic Daily, China",These ads ran without a disclaimer,169997,49
102711074608090,franco.africano,These ads ran without a disclaimer,169532,3
2041949362701307,Carolina Avila Oporto,These ads ran without a disclaimer,167951,1
281736692164891,Globo Caribe,These ads ran without a disclaimer,167290,8
106971745677598,Academia de Cursos Gratuitos,These ads ran without a disclaimer,167016,1
109188088409564,more_ing.art,These ads ran without a disclaimer,166550,2
110467811268116,Las lecturas de Lorena,These ads ran without a disclaimer,166000,1
110112812152137,Click To Life,These ads ran without a disclaimer,165000,1
103443319251596,Jesus Carbonell,These ads ran without a disclaimer,165000,1
525464397477321,Cambia TU VIDA YA,These ads ran without a disclaimer,165000,2
112753131667100,Emigra con Angie,These ads ran without a disclaimer,165000,1
100139945261647,Beat21,These ads ran without a disclaimer,164061,1
111928020350442,International Family News,These ads ran without a disclaimer,162500,1
190625887641560,The Lalit New Delhi,These ads ran without a disclaimer,161892,1
226934770678193,Detén el abuso!,These ads ran without a disclaimer,159141,4
322865159833,RCD Espanyol de Barcelona,These ads ran without a disclaimer,157968,5
1548871702035547,Університет імені Альфреда Нобеля,These ads ran without a disclaimer,157500,1
105024247612563,Dyonn,These ads ran without a disclaimer,157500,3
110665534610674,Souluality/Soulism,These ads ran without a disclaimer,155916,1
104979284820672,CIEEN,These ads ran without a disclaimer,155460,1
117128387942371,Mar Rengifo D,These ads ran without a disclaimer,155375,1
41486668846,University of Iowa,These ads ran without a disclaimer,155046,1
1754956431459064,Intercept Brasil,These ads ran without a disclaimer,153747,4
106374695437843,ChickBaby,These ads ran without a disclaimer,152500,3
102752382621452,Folix22 US,These ads ran without a disclaimer,152500,1
182974459306802,Bijoux Boutiques,These ads ran without a disclaimer,152500,3
102707279444203,ivelissegomeztv,These ads ran without a disclaimer,152500,2
149367484922322,Consultora Iaselli,These ads ran without a disclaimer,152500,2
100877582662427,EstoesAngel,These ads ran without a disclaimer,150549,1
151491248245704,Corferias,These ads ran without a disclaimer,150549,2
1324579950924844,Ruben Limas,These ads ran without a disclaimer,150000,1
111708674685918,Alcaldia de Guaicaipuro,These ads ran without a disclaimer,150000,1
100454301365214,Franklin J. Landaez B.,These ads ran without a disclaimer,150000,1
101901762911269,Miss Spinner 2023,These ads ran without a disclaimer,149901,1
1747956948592119,Visit 2 Israel,These ads ran without a disclaimer,149376,4
113636080297063,CRATE Capacita,These ads ran without a disclaimer,148847,1
102398462765536,lpgonzalezy,These ads ran without a disclaimer,148317,1
183493941507614,Conociendo Aprendemos,These ads ran without a disclaimer,147500,2
104119542473088,Kylin Studio,These ads ran without a disclaimer,147478,1
105166494637599,Tres60.travel,These ads ran without a disclaimer,146850,1
106777051678003,pabloalvaradoppt,These ads ran without a disclaimer,145148,1
103329378523076,mapadoca.ca,These ads ran without a disclaimer,145000,1
106274669066172,arcos.dorados,These ads ran without a disclaimer,145000,2
115085250397440,CAHE Group,These ads ran without a disclaimer,145000,1
109692781724235,Alto Teatro Venezuela,These ads ran without a disclaimer,145000,1
104127265683099,Propia SUGEN I,These ads ran without a disclaimer,145000,1
146627512070062,International Air Transport Association (IATA),These ads ran without a disclaimer,145000,3
