Page ID,Page name,Disclaimer,Amount spent (ZAR),Number of ads in Library
1145429832271380,iChongqing,These ads ran without a disclaimer,≤100,5
101202352602558,Syncbox,These ads ran without a disclaimer,≤100,1
417651538695544,Fixture Calendar,These ads ran without a disclaimer,≤100,1
155617554312193,Cax-Ga-01,These ads ran without a disclaimer,≤100,1
120713827632859,C301-35,These ads ran without a disclaimer,≤100,1
165999283464815,African Great Lakes Action Network (AGLAN),These ads ran without a disclaimer,≤100,3
145034991036968,Nighttime Wellness,These ads ran without a disclaimer,≤100,1
24496278123,Unilever,These ads ran without a disclaimer,≤100,1
111018968125086,Trust Solar,These ads ran without a disclaimer,≤100,2
1041071219298715,The Real Chelsea Fans,These ads ran without a disclaimer,≤100,1
107072881703896,Home Easy,These ads ran without a disclaimer,≤100,2
637515686338540,Radio Neshat / رادیونشاط,These ads ran without a disclaimer,≤100,1
404637380346545,Freeda En,These ads ran without a disclaimer,≤100,2
165638080277102,Salon Tres Chic,These ads ran without a disclaimer,≤100,1
121997050889021,Fells Jackie,These ads ran without a disclaimer,≤100,1
102840098722857,Hold Your Horses with Kevin Wu,These ads ran without a disclaimer,≤100,3
449271115265318,International Youth Media Summit,These ads ran without a disclaimer,≤100,1
112713721758085,Lifestyle that Inspires,These ads ran without a disclaimer,≤100,1
169866980156173,State Power Investment Corp,These ads ran without a disclaimer,≤100,2
106057958885632,docbotic,These ads ran without a disclaimer,≤100,3
1478677018904112,اجوبة الله على اسئلة الناس,These ads ran without a disclaimer,≤100,1
104263339167912,Run It Twice Entertainment,These ads ran without a disclaimer,≤100,1
1896684277254815,Sebastian Beja,These ads ran without a disclaimer,≤100,1
100389584753891,The University of British Columbia Magazine,These ads ran without a disclaimer,≤100,1
100389801762656,2fadli_ibrahim9,These ads ran without a disclaimer,≤100,1
100112796084881,Futbolete - Page 4,These ads ran without a disclaimer,≤100,1
100480053074809,Máquina de Activos,These ads ran without a disclaimer,≤100,1
1684724295099974,Trending Taiwan潮台灣,These ads ran without a disclaimer,≤100,1
113562841839927,Media Forensics Hub Research,These ads ran without a disclaimer,≤100,1
110117274084931,Seydine De Phila,These ads ran without a disclaimer,≤100,2
109417718569522,Plat Service,These ads ran without a disclaimer,≤100,1
100568032825940,Smart Fun Catz,These ads ran without a disclaimer,≤100,1
110682454967616,Travel Bliss,These ads ran without a disclaimer,≤100,3
332743056792820,Haniel Travel Solutions (Pty) Ltd,These ads ran without a disclaimer,≤100,2
137122956149301,Ashgaan Astey,These ads ran without a disclaimer,≤100,2
542185459585962,ChrisRosatiYoos,These ads ran without a disclaimer,≤100,1
105257432441286,T1215-7,These ads ran without a disclaimer,≤100,1
314687429173912,Traveler Door,These ads ran without a disclaimer,≤100,6
100311291847776,Gender-Based Violence Area of Responsibility,These ads ran without a disclaimer,≤100,2
102924836046659,Kossi Ntiafalali Aziagba,These ads ran without a disclaimer,≤100,1
113044918401840,Hirdei LLC,These ads ran without a disclaimer,≤100,1
1664397083813539,Zambia Airports Corporation Limited,These ads ran without a disclaimer,≤100,1
103472175860685,Normal VPN - Stable&Safe Proxy,These ads ran without a disclaimer,≤100,1
100573668896649,Eye-Opening Crowdfunding Projects,These ads ran without a disclaimer,≤100,5
104382861903188,China Railway Construction Corporation,These ads ran without a disclaimer,≤100,2
238689682651436,Education Botswana Journal,These ads ran without a disclaimer,≤100,1
114193087528586,PMD - Animals stories,These ads ran without a disclaimer,≤100,1
393698964546826,Thursday’s Child Global,These ads ran without a disclaimer,≤100,2
101239175183597,Emma-Marie Fusco Official,These ads ran without a disclaimer,≤100,1
2195252990788775,COY16,These ads ran without a disclaimer,≤100,1
244693762372002,Dubai International Award for Best Practices,These ads ran without a disclaimer,≤100,1
109760064978390,Kiwanis Connects,These ads ran without a disclaimer,≤100,2
158349447672056,Holy Ghost Adoration Ministry,These ads ran without a disclaimer,≤100,1
115375921611566,墨西哥华文时报,These ads ran without a disclaimer,≤100,2
107534098205064,CaezArts,These ads ran without a disclaimer,≤100,1
417498425313449,Frugal Innovation Forum,These ads ran without a disclaimer,≤100,1
107209444000727,Higher Density Living,These ads ran without a disclaimer,≤100,1
101879255783080,reginafug,These ads ran without a disclaimer,≤100,1
102057912815989,Magic1423-01,These ads ran without a disclaimer,≤100,2
111889194462396,Olivium,These ads ran without a disclaimer,≤100,1
102695815092924,blackndprada,These ads ran without a disclaimer,≤100,1
100871152794567,Light1297_01,These ads ran without a disclaimer,≤100,1
109876214079772,Foord Asset Management,These ads ran without a disclaimer,≤100,1
106267771725439,dani_inyamind,These ads ran without a disclaimer,≤100,1
104716547639560,Youths United for God Global Foundation,These ads ran without a disclaimer,≤100,1
106876181991313,TMB,These ads ran without a disclaimer,≤100,1
101881352499370,The Investigator Magazine,These ads ran without a disclaimer,≤100,2
110250768050959,IMPT - The Impact Project,These ads ran without a disclaimer,≤100,6
356583431422577,Crowther Lab,These ads ran without a disclaimer,≤100,3
105825945425760,Yon Stories,These ads ran without a disclaimer,≤100,1
170539042978124,ICNA Council for Social Justice,These ads ran without a disclaimer,≤100,3
613933132591673,A World of Difference,These ads ran without a disclaimer,≤100,1
107419398838282,Global Digital Inclusion Partnership,These ads ran without a disclaimer,≤100,2
107895875692252,siren_of_san_quentin,These ads ran without a disclaimer,≤100,1
1537863603184878,Experian News,These ads ran without a disclaimer,≤100,1
100678790005898,American Vision University,These ads ran without a disclaimer,≤100,1
911162865638853,HMH Art Gallery Mallorca,These ads ran without a disclaimer,≤100,1
100369989096410,leke_is_the_culture,These ads ran without a disclaimer,≤100,1
620466278035819,DroneLife,These ads ran without a disclaimer,≤100,1
389911854198405,John Top,These ads ran without a disclaimer,≤100,1
108634033822838,Oltanie,These ads ran without a disclaimer,≤100,1
109890871439241,Aawenwenwen_10_M113,These ads ran without a disclaimer,≤100,1
169799706487474,CGTN Français,These ads ran without a disclaimer,≤100,3
104065405377099,rebelgangram,These ads ran without a disclaimer,≤100,1
109110081983035,Gan Jing World,These ads ran without a disclaimer,≤100,1
290118034698396,Mike Signorelli,These ads ran without a disclaimer,≤100,1
2154057031553109,Vacation 101,These ads ran without a disclaimer,≤100,1
668452799962714,Africans Rising,These ads ran without a disclaimer,≤100,1
61626715828,DW Global Media Forum,These ads ran without a disclaimer,≤100,3
102973742572204,All Info Portal,These ads ran without a disclaimer,≤100,1
105756215433186,Category: Woman,These ads ran without a disclaimer,≤100,1
100318731865940,Motor Searches,These ads ran without a disclaimer,≤100,1
104738335990390,Fnuhj-1234,These ads ran without a disclaimer,≤100,6
174139447607014,Sport Foy - Magazine,These ads ran without a disclaimer,≤100,1
255451171692904,Dr. Paul Ameegah,These ads ran without a disclaimer,≤100,1
106061835186002,World Institute for Nuclear Security,These ads ran without a disclaimer,≤100,1
113088885432588,Estoril Conferences,These ads ran without a disclaimer,≤100,1
113725668387856,elaineselvaa,These ads ran without a disclaimer,≤100,1
105002447840938,Fadil Illes,These ads ran without a disclaimer,≤100,1
102596128875958,Wild Backpacker,These ads ran without a disclaimer,≤100,1
106431044333082,World Humanitarian Support Foundation,These ads ran without a disclaimer,≤100,1
127118874027114,World Intellectual Property Organization,These ads ran without a disclaimer,≤100,1
243455272380136,Everlayn Borges,These ads ran without a disclaimer,≤100,1
103106335426744,Funny World,These ads ran without a disclaimer,≤100,1
876457109153657,PMNCH,These ads ran without a disclaimer,≤100,2
104942321495828,Tian Wei at work,These ads ran without a disclaimer,≤100,6
325503247961893,Curtis M Lloyd,These ads ran without a disclaimer,≤100,1
100740735643366,yemi_alemayehu,These ads ran without a disclaimer,≤100,1
0,Instagram User 4777560042,These ads ran without a disclaimer,≤100,5
1520679808236240,Reid Bikes,These ads ran without a disclaimer,≤100,1
105931412302983,natasha_gooneratne,These ads ran without a disclaimer,≤100,1
100979089555293,Jose Bedoya,These ads ran without a disclaimer,≤100,2
115533324940203,Baba karim,These ads ran without a disclaimer,≤100,1
1673669186277733,Freeda,These ads ran without a disclaimer,≤100,2
221961407673315,MDDI Fab City,These ads ran without a disclaimer,≤100,1
107968981713041,ceyeo,These ads ran without a disclaimer,≤100,1
108613759480156,Thusia Seventh day Adventist Church,These ads ran without a disclaimer,≤100,1
334893684621300,hlonipharose,These ads ran without a disclaimer,≤100,1
104096967597067,JORGE LUIS Marcos,These ads ran without a disclaimer,≤100,1
1833604606926769,INDEE,These ads ran without a disclaimer,≤100,1
101474672367263,YouthxYouth,These ads ran without a disclaimer,≤100,3
105336055090792,Luisa Chimá,These ads ran without a disclaimer,≤100,1
22570714394,Markham,These ads ran without a disclaimer,≤100,1
103172669406738,nomanjawaid02,These ads ran without a disclaimer,≤100,1
716810658495271,Kaylee Walker,These ads ran without a disclaimer,≤100,1
112285320240455,Footprint,These ads ran without a disclaimer,≤100,1
413336118863554,Classificados REDE IPW,These ads ran without a disclaimer,≤100,1
139792549833378,Help For Ours Asbl,These ads ran without a disclaimer,≤100,1
526916584161884,BWF Solicitors,These ads ran without a disclaimer,≤100,1
0,Instagram User 9053149469,These ads ran without a disclaimer,≤100,2
117316514718868,More Hackz,These ads ran without a disclaimer,≤100,1
113549745185569,geelani_seerat,These ads ran without a disclaimer,≤100,1
447879208736980,Arteleia - Produção de Conteúdos Literários,These ads ran without a disclaimer,≤100,2
110068431682623,TrendExposed,These ads ran without a disclaimer,≤100,2
109286377649876,BYCM,These ads ran without a disclaimer,≤100,1
211705212030850,_studiodrc,These ads ran without a disclaimer,≤100,1
106259722267668,JY Black,These ads ran without a disclaimer,≤100,1
1339371959436992,哥倫布 Columbus,These ads ran without a disclaimer,≤100,1
186234641881494,WIC News,These ads ran without a disclaimer,≤100,2
1736993513270878,Arise 2 Connect Africa,These ads ran without a disclaimer,≤100,1
108798298438191,drpattirose,These ads ran without a disclaimer,≤100,1
137147969653899,Reflets Médias,These ads ran without a disclaimer,≤100,1
107623411651119,Just Vibing,These ads ran without a disclaimer,≤100,1
102264965783189,Emirates Loves India,These ads ran without a disclaimer,≤100,1
103604449302984,The Weekly Story,These ads ran without a disclaimer,≤100,1
112173785152601,Bee Viable,These ads ran without a disclaimer,≤100,1
103172549436914,Noticias del mundo todos los días,These ads ran without a disclaimer,≤100,1
116348888049995,Interlitica,These ads ran without a disclaimer,≤100,1
103080452759999,makubaaffects,These ads ran without a disclaimer,≤100,1
482333168785544,RHITA,These ads ran without a disclaimer,≤100,1
108434125140231,Pon Stories,These ads ran without a disclaimer,≤100,2
117113711745745,"Hangzhou, China",These ads ran without a disclaimer,≤100,2
102271979179203,Drivingtodays - Page 3,These ads ran without a disclaimer,≤100,1
299704060194977,CRI Ελληνική Υπηρεσία,These ads ran without a disclaimer,≤100,3
106146074497409,Marcelo Petrone Art,These ads ran without a disclaimer,≤100,1
137223326998592,Ashleyjtoddblog,These ads ran without a disclaimer,≤100,1
102851132268590,iGotaQuestion,These ads ran without a disclaimer,≤100,3
105686442303512,CTGI,These ads ran without a disclaimer,≤100,4
474270265970000,Michael J. Dawson,These ads ran without a disclaimer,≤100,2
101201709748887,Knowledge Connect Africa,These ads ran without a disclaimer,≤100,2
106902465593462,margarean.anna,These ads ran without a disclaimer,≤100,1
381801669344269,Rubies Africa,These ads ran without a disclaimer,≤100,1
185493391582679,Anthony Muiruri - Author/Speaker,These ads ran without a disclaimer,≤100,1
102504238965672,womenofcryptonft,These ads ran without a disclaimer,≤100,4
111298315049708,BadPage07,These ads ran without a disclaimer,≤100,1
105895765057995,Sports World,These ads ran without a disclaimer,≤100,1
2221386338099123,WhatDa?,These ads ran without a disclaimer,≤100,1
1642364419359842,Final Destination,These ads ran without a disclaimer,≤100,2
1596090580457406,Iker_zpk,These ads ran without a disclaimer,≤100,1
10423517786,Harvard Business Review,These ads ran without a disclaimer,≤100,1
140509395811982,Daddy's World,These ads ran without a disclaimer,≤100,1
