Page ID,Page name,Disclaimer,Amount spent (CZK),Number of ads in Library
830140980456578,Global News,These ads ran without a disclaimer,≤100,1
99189733577,CoolPeople,These ads ran without a disclaimer,≤100,1
2379438642284850,NØIE,These ads ran without a disclaimer,≤100,4
592204747588011,Momentum Mozgalom,These ads ran without a disclaimer,≤100,2
132601530109047,Eötvös Károly Közpolitikai Intézet / Eötvös Károly Policy Institute,These ads ran without a disclaimer,≤100,1
1718481248382253,Go4games Pardubice,These ads ran without a disclaimer,≤100,1
101279972995711,Hовости Дня,These ads ran without a disclaimer,≤100,3
103290918978686,Humanitas Commission UNIMA International,These ads ran without a disclaimer,≤100,2
155274208609730,Club Time Out - Stáčírna,These ads ran without a disclaimer,≤100,1
177288837553,Radio Svoboda - Радио Свобода,These ads ran without a disclaimer,≤100,11
104997712013201,Handbag store,These ads ran without a disclaimer,≤100,1
114407126677837,My Health Gazette,These ads ran without a disclaimer,≤100,21
488932257825950,David Hájek,These ads ran without a disclaimer,≤100,1
151554644886592,Město Bohumín,These ads ran without a disclaimer,≤100,1
166930383329380,Stanley Bradley,These ads ran without a disclaimer,≤100,1
176173883021695,Robert Stržínek,These ads ran without a disclaimer,≤100,1
321575365163633,"Tady Havel, slyšíte mě?",These ads ran without a disclaimer,≤100,1
108351990794930,Green Faith clothes,These ads ran without a disclaimer,≤100,4
104234202668763,Immense Genuine,These ads ran without a disclaimer,≤100,2
109540765177149,Новости Дня,These ads ran without a disclaimer,≤100,2
425343584169373,ECOALF,These ads ran without a disclaimer,≤100,6
108625778429443,Fischer - Držíme pohromadě,These ads ran without a disclaimer,≤100,2
1509812532424154,Sulapac,These ads ran without a disclaimer,≤100,12
1886638084954933,Братья Меньшие,These ads ran without a disclaimer,≤100,1
364594903658656,Zlínská soukromá vyšší odborná škola umění,These ads ran without a disclaimer,≤100,1
114270233277721,BMP,These ads ran without a disclaimer,≤100,1
103272302049058,Modely od Patrona,These ads ran without a disclaimer,≤100,1
2139346793031836,Когда на душе тепло,These ads ran without a disclaimer,≤100,2
104556875159433,citlivy_copywriter,These ads ran without a disclaimer,≤100,1
362747060760894,Nvias,These ads ran without a disclaimer,≤100,1
560311897827599,Wear the Past,These ads ran without a disclaimer,≤100,1
457989087617669,Action for Dolphins,These ads ran without a disclaimer,≤100,2
111013070673022,Wild Free Spirit 01,These ads ran without a disclaimer,≤100,17
105369442061464,Новости на Первом,These ads ran without a disclaimer,≤100,1
7539924726,Psyop,These ads ran without a disclaimer,≤100,3
628821723950814,reMarkable,These ads ran without a disclaimer,≤100,1
15713980389,MTV UK,These ads ran without a disclaimer,≤100,8
249074742358338,Maxion Wheels Czech,These ads ran without a disclaimer,≤100,1
2157617631014342,Renovatio Europae,These ads ran without a disclaimer,≤100,1
157793234249010,David Palán,These ads ran without a disclaimer,≤100,1
111456000620617,Jeremy Harry Harris,These ads ran without a disclaimer,≤100,2
1160495674016675,Soviet Visuals,These ads ran without a disclaimer,≤100,1
108682518882605,Agonizing Dutiful,These ads ran without a disclaimer,≤100,1
101041231865522,This Is Auckland,These ads ran without a disclaimer,≤100,9
178630305677346,Retter College.מכללת רטר -NLP דמיון מודרך,These ads ran without a disclaimer,≤100,5
720325678759562,stastnyx_,These ads ran without a disclaimer,≤100,1
101416145382885,SAVE ME,These ads ran without a disclaimer,≤100,1
107094387448129,Top 10 Brokers,These ads ran without a disclaimer,≤100,1
509712362439642,Port of Antwerp-Bruges,These ads ran without a disclaimer,≤100,1
102826978386822,Donart Film,These ads ran without a disclaimer,≤100,1
398863743202,Botanická zahrada Praha,These ads ran without a disclaimer,≤100,1
103696135167136,František Koudela,These ads ran without a disclaimer,≤100,1
103721729035300,Ing. Josef Prajsner,These ads ran without a disclaimer,≤100,1
109843197925725,Sports 24,These ads ran without a disclaimer,≤100,1
2110271582402747,GeoCenter,These ads ran without a disclaimer,≤100,1
106030048880186,Biograf Kotva,These ads ran without a disclaimer,≤100,1
395173254286619,Alexei Kishlaru,These ads ran without a disclaimer,≤100,1
101634025704451,Trashnfts,These ads ran without a disclaimer,≤100,1
167327710092323,Mollaei Law,These ads ran without a disclaimer,≤100,16
105802020782425,Iamlivelove,These ads ran without a disclaimer,≤100,2
76238513137,Urban Land Institute,These ads ran without a disclaimer,≤100,1
194307053758330,Rise Prosper,These ads ran without a disclaimer,≤100,1
1427276260882583,Kinship,These ads ran without a disclaimer,≤100,4
154808901261377,EUFIC - European Food Information Council,These ads ran without a disclaimer,≤100,4
104344988885565,Supporting Ukraine,These ads ran without a disclaimer,≤100,1
118490243394717,emakikipetr,These ads ran without a disclaimer,≤100,1
105645707463494,Best Crowdfounding Inventions,These ads ran without a disclaimer,≤100,1
1509448842661900,Termovel,These ads ran without a disclaimer,≤100,2
107074731475777,Spiritual Response Therapy - neexistuje zdravá duše a nemocné tělo,These ads ran without a disclaimer,≤100,1
421861864941135,Liberec otevřený lidem,These ads ran without a disclaimer,≤100,1
949905788411495,Škoda nezajít,These ads ran without a disclaimer,≤100,1
251670718322424,IVECO,These ads ran without a disclaimer,≤100,5
114666049979793,Tabate só tênis,These ads ran without a disclaimer,≤100,1
176165712395389,World Heart,These ads ran without a disclaimer,≤100,3
108358524677345,畫啦啦少兒美術,These ads ran without a disclaimer,≤100,2
128060286102602,Project M,These ads ran without a disclaimer,≤100,1
104688418052853,Volby do Senátu Hradecko 2020,David Dobrovolný,≤100,3
112805818310639,Wiаdоmоśсi krаjоwе,These ads ran without a disclaimer,≤100,4
145496818820564,Adison,These ads ran without a disclaimer,≤100,4
701729816588015,Alfa romeo 155 Bg,These ads ran without a disclaimer,≤100,1
374818260007585,Piráti Vejprnice,These ads ran without a disclaimer,≤100,2
103598131567301,Motion,These ads ran without a disclaimer,≤100,1
106590238314147,Start Your Million Dollar Coaching Biz Today,These ads ran without a disclaimer,≤100,6
103738462783787,Esanmsakl,These ads ran without a disclaimer,≤100,2
107194868844394,Вести дня,These ads ran without a disclaimer,≤100,2
432480553763463,Operní týden,These ads ran without a disclaimer,≤100,1
269110210165717,KDU-ČSL Praha 8,These ads ran without a disclaimer,≤100,2
106569706154975,Modern Expo,These ads ran without a disclaimer,≤100,25
91657584286,Opera Národního divadla a Státní opera,These ads ran without a disclaimer,≤100,2
249906498387772,Ústav estetické medicíny,These ads ran without a disclaimer,≤100,1
111032350255395,Všecochceš,These ads ran without a disclaimer,≤100,1
109315874865738,Petr Šteigl • realitní makléř,These ads ran without a disclaimer,≤100,1
344376779553600,Penzion Rendez vous Valtice,These ads ran without a disclaimer,≤100,1
114290633581832,dandas_keller,These ads ran without a disclaimer,≤100,1
148373422674670,"Spolek pro ochranu žen, z. s.",Spolek pro ochranu žen,≤100,1
102335125456707,TV SKLAD,These ads ran without a disclaimer,≤100,1
305932733336499,Kriminalistický ústav,These ads ran without a disclaimer,≤100,1
154848535418671,Kino 35,These ads ran without a disclaimer,≤100,1
201849363214229,Ephorea,These ads ran without a disclaimer,≤100,1
106288525210391,Analytics,These ads ran without a disclaimer,≤100,1
724837981038939,Nemocnice Vršovice a.s.,These ads ran without a disclaimer,≤100,1
101854548689830,Zeptej se Radka,These ads ran without a disclaimer,≤100,1
1814207775556201,Popular Everything,These ads ran without a disclaimer,≤100,7
1013449992051964,Daquan,These ads ran without a disclaimer,≤100,14
133229873355411,Český rozhlas Sever,These ads ran without a disclaimer,≤100,1
154875871195800,Piráti a nezávislí Trutnov,These ads ran without a disclaimer,≤100,1
310269142173300,Moudrost hvězd,These ads ran without a disclaimer,≤100,1
101051775363001,Попис 2021,These ads ran without a disclaimer,≤100,2
102154505848737,Ważne wydarzenia,These ads ran without a disclaimer,≤100,1
101594538685580,"LIDE, LIDEM, LIDMI",These ads ran without a disclaimer,≤100,1
6431878727,The Economist Intelligence Unit,These ads ran without a disclaimer,≤100,7
97481314171,University of Glasgow Adam Smith Business School,These ads ran without a disclaimer,≤100,1
163303980381013,Abdur-Raheem McCarthy (عبدالرحيم مكارثي),These ads ran without a disclaimer,≤100,2
669314406483567,Save Ukraine,These ads ran without a disclaimer,≤100,2
143329629027825,Darius Lukas,These ads ran without a disclaimer,≤100,2
677387082328147,Forex Source,These ads ran without a disclaimer,≤100,1
359222704903295,Raha Rahbari,These ads ran without a disclaimer,≤100,2
1551280184918523,Chaaryc Photography,These ads ran without a disclaimer,≤100,1
105049329308118,World News US,These ads ran without a disclaimer,≤100,1
236138465528,Starz & Deeza,These ads ran without a disclaimer,≤100,1
184223551451308,EU-News,These ads ran without a disclaimer,≤100,4
313158459442,MYSLBEK,These ads ran without a disclaimer,≤100,2
103123451230581,Queeng Cards,These ads ran without a disclaimer,≤100,5
190140997368,Nový kostel v Litomyšli,These ads ran without a disclaimer,≤100,2
102606728001546,IP Key,These ads ran without a disclaimer,≤100,2
1368133196541030,Cochlear Česká republika,These ads ran without a disclaimer,≤100,1
231356071651975,Brisk Cherry,These ads ran without a disclaimer,≤100,1
7163962142,theory11,These ads ran without a disclaimer,≤100,10
109989650607851,yan.ageenko,These ads ran without a disclaimer,≤100,1
105209249559029,Město Prachatice,These ads ran without a disclaimer,≤100,1
115127538333052,Pavel Musiol - výuka jazyků,These ads ran without a disclaimer,≤100,1
111071878563199,jitkaklett,These ads ran without a disclaimer,≤100,1
87445018334,Nobel Peace Center,These ads ran without a disclaimer,≤100,3
2191072197872418,BezpečnéIT,These ads ran without a disclaimer,≤100,1
517037508369297,zrzutka.pl,These ads ran without a disclaimer,≤100,2
189176617788352,Společnost Franze Kafky - The Franz Kafka Society of Prague,These ads ran without a disclaimer,≤100,1
405910949466894,Pride Business Forum,Kaspar Petr,≤100,2
103910514526970,EMOTER - Medical Outreach in Uganda,These ads ran without a disclaimer,≤100,1
102761299033026,Software Development Academy Česká republika,These ads ran without a disclaimer,≤100,1
64670453529,Pipelife International,These ads ran without a disclaimer,≤100,6
508621386147294,Isla Ida Jewelry,These ads ran without a disclaimer,≤100,5
136871371548389,International Payments,These ads ran without a disclaimer,≤100,2
1895832353774903,TARGI Foto Rekwizyty / Photography Props Trade Show,These ads ran without a disclaimer,≤100,1
103595398884084,Technika odwodnien,These ads ran without a disclaimer,≤100,1
152557101280984,Neutrino Energy,These ads ran without a disclaimer,≤100,1
690160587849419,Kyiv Investment Forum,These ads ran without a disclaimer,≤100,1
133132730192504,AMOpportunities,These ads ran without a disclaimer,≤100,1
103312699266366,Blog Marcin,These ads ran without a disclaimer,≤100,1
803280956446915,Lifee.cz - magazín pro ženy,These ads ran without a disclaimer,≤100,4
102045372030640,Domácí úkoly 2021,These ads ran without a disclaimer,≤100,1
100608792848311,Wiadomości dnia,These ads ran without a disclaimer,≤100,1
223098394554255,E.ON Innovation,These ads ran without a disclaimer,≤100,3
103104685801852,Investments,These ads ran without a disclaimer,≤100,1
0,Instagram User 2497688119,These ads ran without a disclaimer,≤100,1
150881961951602,Shaolin show,These ads ran without a disclaimer,≤100,1
103867138003559,Artists In Masks - a pan-european artists collective,These ads ran without a disclaimer,≤100,1
540647236069753,Piráti Jablonec,These ads ran without a disclaimer,≤100,2
1811414965752210,Moje mincovna CZ,These ads ran without a disclaimer,≤100,2
697688650595608,SPD Česká Třebová,These ads ran without a disclaimer,≤100,1
105649252079730,SAVE UA,These ads ran without a disclaimer,≤100,8
107368970734411,Dana Balcarová,These ads ran without a disclaimer,≤100,3
934519943333058,Veglife.cz,These ads ran without a disclaimer,≤100,2
144194955037,Moravská zemská knihovna,These ads ran without a disclaimer,≤100,1
110431427159816,Keren Kayemeth LeIsrael - Jewish National Fund,These ads ran without a disclaimer,≤100,3
737338953326752,Alpine Report,These ads ran without a disclaimer,≤100,1
238692233348870,Will Shake,These ads ran without a disclaimer,≤100,1
114057948224024,Новости дня,These ads ran without a disclaimer,≤100,1
1013329112167266,Invest in Estonia,These ads ran without a disclaimer,≤100,2
112057778045054,Sputnik Новости,These ads ran without a disclaimer,≤100,1
332809723255725,Badoy Life,These ads ran without a disclaimer,≤100,2
109456955036555,Punchy trail,These ads ran without a disclaimer,≤100,2
215903650419048,GO-d r e a me novel-I,These ads ran without a disclaimer,≤100,6
793578704065787,Exclusive Beauty Clinic,These ads ran without a disclaimer,≤100,1
