Page ID,Page name,Disclaimer,Amount spent (PLN),Number of ads in Library
355335447987852,"Katarzyna Stachowicz - posłanka, działaczka społeczna",Katarzyna Karolina Stachowicz,39443,208
110101185691208,Wyższe Szkoły Bankowe,Wyższe Szkoły Bankowe,39440,26
100560075131498,Arrena.pl,ARRENA.PL,39370,48
213761292155457,Samir Kayyali Doradztwo Podatkowe,Samir Kayyali,39111,10
355335447987852,"Katarzyna Stachowicz - posłanka, działaczka społeczna",Koalicyjny Komitet Wyborczy Koalicja Obywatelska PO .N iPL Zieloni,38981,64
430323810469014,Razem,"KKW Lewica Razem - Razem, Unia Pracy, RSS",38946,94
109649700417909,Piotr Sak,Poseł na Sejm RP Piotr Sak,38866,211
110849963657775,elektromobilni.pl,Polskie Stowarzyszenie Paliw Alternatywnych,38744,567
84072659617,Dom Spotkań z Historią,Dom Spotkań z Historią,38649,240
1579819912230855,Coca-Cola,Coca-Cola,38575,7
378891755591358,Cezary Przybylski - Marszałek Województwa Dolnośląskiego w latach 2014-2024,Takie Studio,38477,130
105629772798008,Kraków PL,Kraków PL,38389,12
65335771090,Rafał Trzaskowski,Fundacja Campus Polska,38377,56
306136522581455,Kpop4Planet Poland,Full Beam Media,38311,7
798249970192065,Edukacja dla Dobrego Klimatu,Pracownia na rzecz Wszystkich Istot,38130,29
39589683944,U.S. Embassy Warsaw,U.S. Embassy Warsaw,38016,32
261234447384286,Nabici przez Banki,These ads ran without a disclaimer,37978,52
101675557899435,Wiadomości Szczecin,Gmina Miasto Szczecin,37505,166
527351247377965,European Committee of the Regions,European Committee of the Regions,37359,458
102238234620423,Zmień piec,Wroclaw [Wroclove],37345,870
160020290716774,Miejska Wola,Urząd Dzielnicy Wola,37334,239
113997426631157,Szczepienia przeciw grypie,Solski Communications,37323,240
1659680027600979,Bydgoski Budżet Obywatelski,bydgoszcz.pl,37210,119
1715196158626102,Operacja Czysta Rzeka,Operacjarzeka,37039,113
109191125777264,Fundacja Międzynarodowy Ruch Na Rzecz Zwierząt Viva!,Fundacja Międzynarodowy Ruch Na Rzecz Zwierząt Viva!,36994,175
1437227889827328,Fundacja Dobrych Inicjatyw,Fundacja Dobrych Inicjatyw,36794,99
2273340699395517,Tomasz Frankowski,Koalicyjny Komitet Wyborczy Koalicja Obywatelska,36699,56
95661128574,Radio ESKA,Radio ESKA,36600,60
153829669753,INVICTA,These ads ran without a disclaimer,36528,39
151650414730,MedPolonia Grupa LUX MED,Med Polonia Sp. z o. o.,36519,1226
381003278691136,Szymon Hołownia,Fundacja Polska Od Nowa,36504,81
170894632966683,Warszawski Instytut Bankowości,Sektorowa Rada ds. Kompetencji Sektora Finansowego,36391,288
543228812481111,Donald Tusk,Platforma Obywatelska RP,35831,18
221077284662,Przekrój,Fundacja Przekrój,35822,346
2320275388297228,Marcin Romanowski,Marcin Romanowski,35814,112
762437460599208,Vaillant,These ads ran without a disclaimer,35376,59
108301418501661,Odszkodowania Za Represje 1944-1989,Odszkodowania Za Represje 1944-1989,35360,10
104623181081757,Budżet Obywatelski Mazowsza,Urząd Marszałkowski Województwa Mazowieckiego,35162,273
181020632309,Wydawnictwo Znak,Wydawnictwo Znak,35022,354
621675148174361,SEXEDPL,SEXEDPL,34955,6
101675557899435,Wiadomości Szczecin,Szczecin Floating Garden,34901,82
103092315258081,Betcris Polska,Betcris,34686,46
311766890555,Fundacja Batorego,Fundacja im. Stefana Batorego,34612,337
108007439221136,Jestem na pTAK!,jestem na pTAK!,34596,227
256314858405394,Paweł Olszewski,Koalicyjny Komitet Wyborczy Koalicja Obywatelska PO .N IPL Zieloni,34573,129
111036577086588,Dotacje Na Remont Domu - 136 200 zł. Dla Domów Jednorodzinnych,Vestra,34553,22
105636040979969,Polska 2050,KOALICYJNY KOMITET WYBORCZY TRZECIA DROGA POLSKA 2050 SZYMONA HOŁOWNI - POLSKIE STRONNICTWO LUDOWE,34397,51
105636040979969,Polska 2050,Polska 2050 Szymona Hołowni,34187,106
1063990387008272,Centrum Życia i Rodziny,Centrum Życia i Rodziny,34146,29
185265414715,Onet,Onet Wiadomości,34085,73
237466786344157,European Movement,European Movement International,33964,77
1963817073834526,Kariera Media Expert,Kariera Media Expert,33719,363
228951150597089,Adam Bielan,KW PRAWO I SPRAWIEDLIWOŚĆ,33671,41
185801044849040,Amazon Jobs,These ads ran without a disclaimer,33620,4
314299585704,PAT&RUB,Ecoidea sp z oo sp jawna,33460,10
102792325966064,Kopalnia kitu,Kopalnia Kitu (DoubleD Marketing),33418,111
107339365962114,F E D E R A Fundacja na rzecz Kobiet i Planowania Rodziny,Federacja na rzecz Kobiet i Planowania Rodziny,33270,35
250008548428800,PanPablo.pl,PanPablo.pl,33181,47
231241783585661,Ibuprom,These ads ran without a disclaimer,33179,4
199877710116314,Patryk Jaki,Patryk Jaki,33070,57
1619161438342114,Krzysztof Tchórzewski,KW PiS,33039,77
103423656514231,Fundacja Gdańska,Fundacja Gdańska,33023,107
1863743663893316,Fundusz Obywatelski im. Ludwiki i Henryka Wujców,Fundacja dla Polski,32976,394
331112537305950,Bydgoskie Konsultacje,Bydgoskie Konsultacje,32944,66
934442959950906,Krajowa Izba Radców Prawnych,Krajowa Izba Radców Prawnych,32899,23
483998452409690,Waytosale,www.waytosale.pl,32798,42
658695000844495,Adam Andruszkiewicz,KW Prawo i Sprawiedliwość,32711,96
126985130505102,15 X w Referendum powiedz 4x NIE,Fundacja Rozwoju Gospodarki i Innowacji im. E. Kwiatkowskiego,32586,2
323540101461265,Fundacja Neuron+,Fundacja Neuron+,32503,144
831495030528894,Maciej Gdula,Komitet Wyborczy Nowa Lewica,32489,101
280696342731,Ministerstwo Klimatu i Środowiska,Ministerstwo Klimatu i Środowiska,32408,87
90194404398,Helsińska Fundacja Praw Człowieka,Helsińska Fundacja Praw Człowieka,32323,458
260807840628894,Agencja Rozwoju Przemysłu S.A.,Agencja Rozwoju Przemysłu S.A.,32255,21
857809167586212,Jakub Bocheński,KW Sojusz Lewicy Demokratycznej,32252,44
103260617789723,Polska Grupa Farmaceutyczna S.A.,Polska Grupa Farmaceutyczna S.A.,32178,516
176619537364977,Grodno S.A.,Grodno S.A.,32049,112
339810463063059,Conflict Of Nations : World War 3,These ads ran without a disclaimer,32037,107
110047864137426,Stowarzyszenie Aktywny Dialog,Stowarzyszenie Aktywny Dialog,31791,26
104609701196973,Allex,Aleksander Jerzy Czerniewicz,31741,110
1848145848531767,Powerade,These ads ran without a disclaimer,31499,39
312816688890250,Dariusz Matecki,Biuro Poselskie Dariusza Mateckiego,31400,50
214542341898102,Uniwersytet WSB Merito Warszawa - wcześniej Wyższa Szkoła Bankowa,Wyższa Szkoła Bankowa w Warszawie,31399,175
228951150597089,Adam Bielan,​KW Prawo i Sprawiedliwość,31398,176
934704640017108,ORLEN,These ads ran without a disclaimer,31232,8
292640324174614,Hellozdrowie.pl,Hellozdrowie.pl,31170,36
397133490487852,Dawid Bagiński,These ads ran without a disclaimer,31142,19
112055027022643,Legal Marine,Legal Marine - Mateusz Romowicz,31076,574
566056256874205,Teresa Kubas-Hul,Koalicyjny Komitet Wyborczy Koalicja Obywatelska,31007,59
701010853599986,Katarzyna Kuczyńska-Budka - kandydatka na prezydenta Gliwic,KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA,30922,34
118055394941878,ABB,Performance Media P.S.A,30813,60
1077045142306060,Grzegorz Schetyna,Platforma Obywatelska RP,30781,12
1646168595688590,Kujawsko-Pomorski Urząd Wojewódzki w Bydgoszczy,Kujawsko-Pomorski Urząd Wojewódzki w Bydgoszczy,30740,128
131511477684330,Znak Horyzont,Społeczny Instytut Wydawniczy Znak sp. z o.o.,30702,287
104700665078432,Neboa - Respect The Nature,Neboa - Respect The Nature,30689,59
116460718114,Wyborcza.pl Warszawa,Wyborcza.pl Warszawa,30610,84
69153026654,Jerzy Buzek,Jerzy Buzek,30551,24
370535546308040,Natemat.pl,GLOB360,30449,89
355335447987852,"Katarzyna Stachowicz - posłanka, działaczka społeczna",KKW Koalicja Obywatelska,30381,62
57567956002,Poseł Michał Szczerba,KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA,30197,77
81885462442,Histmag.org,Histmag.org,30182,1323
56024223012,Onet Wiadomości,Onet Wiadomości,30163,286
110058531445574,Janusz Cieszyński,KW Prawo i Sprawiedliwość,30082,64
2158021944276062,OSE - Ogólnopolska Sieć Edukacyjna,OSE,30035,29
150617698324166,Polska Fundacja im. Roberta Schumana,Polska Fundacja im. Roberta Schumana,30033,239
1231484993545202,E.ON Foton,These ads ran without a disclaimer,29980,247
145481822175715,Otodom,Grupa OLX sp. z o.o.,29954,121
101923352290412,Kongres ESG Polska Moc Biznesu,Fundacja Pozytywnych Ideii,29908,199
1002104843184052,Sławomir Mentzen,Sławomir Mentzen,29771,10
127279130473369,Fundacja SPS,Fundacja SPS,29518,13
152138291035,Panoptykon,FUNDACJA PANOPTYKON,29493,106
277892342334350,Akcja Demokracja,Akcja Demokracja,29356,144
199739460042641,Zdrowie w stylu LUX MED,Zdrowie w stylu LUX MED,29176,119
107400632155328,Bezpartyjni i Samorządowcy województwa opolskiego,Komitet Wyborczy Bezpartyjni Samorządowcy,29163,47
213911122748997,Goodvalley,These ads ran without a disclaimer,29102,3
140962469393020,Konrad Berkowicz,KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ,29102,11
209963076513421,Niepodległa. Miejsce spotkań,Niepodległa,28967,323
100412623352304,Decathlon Polska,Decathlon Polska,28959,15
1235256026493430,EPG - energia odnawialna,These ads ran without a disclaimer,28929,224
108887131372926,Fundacja Nowej Wspólnoty,Fundacja Nowej Wspólnoty,28886,240
149902472546,Wyborcza.pl Trójmiasto,Wyborcza.pl Trójmiasto,28883,127
342956762998558,KlimatAlert,Wojciech Makowski,28869,57
143951191449,Profinfo.pl,Wolters Kluwer PL,28848,175
292640324174614,Hellozdrowie.pl,Redakcja Hello Zdrowie,28845,78
102905915900061,Portal i.pl,PL24 Sp. z.o.o.,28791,107
409096649937707,Wygraj z Bankiem - Odzyskaj Odsetki i Prowizje,Vestra,28789,138
152559317932607,Idziemy na referendum,Solidarna Polska,28454,15
230754547069436,Michał Woś,Michał Woś Poseł na Sejm RP,28434,131
135378879655052,Robert Gajda,KKW TRZECIA DROGA POLSKA 2050 SZYMONA HOŁOWNI - POLSKIE STRONNICTWO LUDOWE,28344,18
442934059457276,Plodnosc.pl,Sylwia Bentkowska,28336,108
1486073791690826,Arkadiusz Marchewka,Poseł na Sejm RP Arkadiusz Marchewka,28333,160
1322952864433993,Małopolski Urząd Wojewódzki,Małopolski Urząd Wojewódzki,28257,39
104609701196973,Allex,Jacek Jan Szczepan,28227,187
478163842542333,MKS Kaliber,MKS Kaliber,28225,14
100276381956414,ESPC,These ads ran without a disclaimer,28177,49
373330199849811,Murapol- Najlepsze miejsca na świecie,Murapol S.A.,28044,455
100344868172671,Szkodaplus.pl,Szkodaplus,27999,285
567066860335135,Błękitny Węgiel,Błękitny Węgiel,27986,478
111536078074010,Strefa Logopedy,Wiedza i Praktyka,27869,5
1374526796141456,Wrocławski Budżet Obywatelski,Gmina Wrocław | Wydział Partycypacji Społecznej,27549,236
101751661613203,Kancelaria Prawna Homines,Adam Andrzej Lutkowski,27421,165
125185964281959,Centrum Edukacji Obywatelskiej (CEO),Centrum Edukacji Obywatelskiej (CEO),27405,243
199446073725474,BohaterON,Fundacja Sensoria,27353,185
145382618855042,Muzeum Sztuki w Łodzi,Muzeum Sztuki w Łodzi,27344,160
13204463437,"UNHCR, the UN Refugee Agency",These ads ran without a disclaimer,27228,125
333409683428621,Nowa Konfederacja,Nowa Konfederacja,27225,871
934704640017108,ORLEN,ORLEN S.A.,27200,67
111837217169091,Unia Metropolii Polskich,Unia Metropolii Polskich,27183,38
112559801071084,BIO-haterowie,AMPLUS sp. z o.o.,27013,1191
118084194963414,Kultura Liberalna,Kultura Liberalna,26988,91
67202672014,Fairtrade Polska,Sprawiedliwy Handel - Fairtrade Polska,26910,300
348860475592233,BIZ PARTNER,Konstantin  Timchenko,26895,4
161203507276282,Olewnik,Olewnik Sp. z o.o.,26894,51
101765498866994,Obalamy fake newsy,Fundacja Zdrowia Publicznego,26842,22
177473808919,Polskie Stronnictwo Ludowe,KKW Trzecia Droga PSL-PL2050 Szymona Hołowni,26800,51
199877710116314,Patryk Jaki,European Conservatives and Reformists (ECR) Party - Patryk Jaki MEP,26665,65
283996612400,Fundacja Nasza Ziemia,Fundacja Nasza Ziemia,26656,338
170887773826663,Marcin Warchoł,KW Marcin Warchoł Tadeusz Ferenc - Dla Rzeszowa,26649,138
372341662829366,Onet Styl Życia,Onet Styl Życia,26633,28
199877710116314,Patryk Jaki,Grupa EKR - Patryk Jaki MEP,26534,52
434225653303734,Fundusze Europejskie dla Mazowsza,Euvic Media,26447,365
403820169762537,Renergy - odnawialna energia słoneczna,Krzysztof Rodak,26395,12
101433527872341,Krzysztof Sobolewski,Biuro Poselskie Posła na Sejm RP Krzysztofa Sobolewskiego,26374,283
777991742238185,Semper Power,Janusz Parkitny,26345,25
1514291542233058,telewizja.krakow.pl,Kraków PL,26326,43
511908632322302,Artur Chojecki - kandydat do Sejmu,Artur Chojecki - Wojewoda Warmińsko-Mazurski,26197,81
112409497198964,Polski Bon Turystyczny,Polska Organizacja Turystyczna,26164,40
1406676512964411,Telewizja Echo24,Echo24,26035,5
293189730719641,Tomasz Siemoniak,Koalicyjny Komitet Wyborczy Koalicja Obywatelska PO .N iPL Zieloni,25988,208
171025087113836,Jacek Bendykowski - Kandydat do Parlamentu Europejskiego,Koalicyjny Komitet Wyborczy Koalicja Obywatelska,25943,153
257593184447834,Władysław Kosiniak-Kamysz,Władysław Kosiniak-Kamysz,25930,172
114162699955990,Arkadiusz Czarnecki,KW Sojusz Lewicy Demokratycznej,25901,112
2039652406129097,Lekko. PL,Lekko.,25897,101
2151930015072907,Radny Maciej Bursztein,BeDigital sp. z o.o.,25798,51
167511176612000,Jacek Gajewski,KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA,25788,33
1971966879776579,Konfederacja,Konfederacja Wolność i Niepodległość,25778,114
207653439276138,Fundusze Europejskie dla Dolnego Śląska,Fundusze Europejskie dla Dolnego Śląska,25723,398
153679474688551,Wydawnictwo Fronda,Wydawnictwo Fronda,25652,247
328170794051845,KUKIZ15,Komitet Wyborczy Wyborców Kukiz'15,25453,181
161939167155702,Konrad Fijołek Rozwój Rzeszowa,KWW Konrada Fijołka Rozwój Rzeszowa,25451,60
288949918697908,Łódzkie.pl,Województwo Łódzkie,25433,64
105428171456904,BWT Polska - Best Water Technology,BWT Polska,25395,123
174513320017477,Narodowy Instytut Wolności - Centrum Rozwoju Społeczeństwa Obywatelskiego,Narodowy Instytut Wolności - Centrum Rozwoju Społeczeństwa Obywatelskiego,25309,41
105039892358886,Świadczenia Pielęgnacyjne,FURPO GROUP SP. Z O.O.,25289,67
372980624916,Czwórka,Euvic Media,25132,9
124664090922112,"Wałbrzyska Specjalna Strefa Ekonomiczna ""INVEST-PARK""","Wałbrzyska Specjalna Strefa Ekonomiczna ""INVEST-PARK"" sp. z o.o.",25060,34
124413954078781,Piotr Koszarek - do Sejmu,Komitet Wyborczy Bezpartyjni Samorządowcy,25020,46
124208278236588,Mała książka - wielki człowiek,Agencja Reklamowa DSK Sp. z o.o.,25000,9
144415172082791,Ulica ma GŁOS,Ulica Ma Głos,25000,8
335107452998,"InPost - Paczkomat, Kurier","InPost - Paczkomat, Kurier",25000,12
325037134611169,Michał Kobosko,KKW Trzecia Droga PSL - PL2050 Szymona Hołowni,24995,154
111993840665768,Stowarzyszenie Kultury Chrześcijańskiej im. Ks. Piotra Skargi,Stowarzyszenie Ks. Piotra Skargi,24993,269
1477251852486946,Kosma Złotowski,Grupa Europejskich Konserwatystów i Reformatorów,24966,111
105424691937092,Mikołaj Dorożała,KKW Trzecia Droga PSL - PL2050 Szymona Hołowni,24860,34
175966550952,Chrońmy Klimat,Fundacja Instytut na rzecz Ekorozwoju,24776,370
306577192739020,4liberty.eu,Liberté!,24702,32
225922327476984,Nauka i Edukacja,DO IT crew sp. z o.o,24669,170
569045969961341,Polski Fundusz Rozwoju,Polski Fundusz Rozwoju,24612,66
163488137165461,E.ON Polska,Innogy Poland,24498,212
177473808919,Polskie Stronnictwo Ludowe,Polskie Stronnictwo Ludowe,24483,143
100384718193249,Bosak2020,KW Kandydata na Prezydenta RP Krzysztofa Bosaka,24400,40
723737527701954,Kazimierz Barczyk,Kazimierz Barczyk,24398,27
362682677158537,Michał Kowalski,Michał Kowalski - materiał nie stanowi elementu kampanii wyborczej,24342,310
105625444279726,Icon Live Entertainment,Visual Production,24306,92
452557494915533,Andrzej Romańczuk,KKW Trzecia Droga PSL-PL2050 Szymona Hołowni,24242,95
114162133618547,Kancelaria Finansowo-Prawna DEXTO,Kancelaria finansowo prawna DEXTO,24235,21
109773357916668,BiznesiStyl,BiznesiStyl,24084,852
427996317730040,Tymoteusz Myrda,Takie Studio,24035,238
75571183641,Janusz Lewandowski,Koalicyjny Komitet Wyborczy Koalicja Obywatelska,24014,68
1608898765820336,Vogue Polska,Vogue Polska,23983,188
111816901509244,Polska Marzeń,Instytut Rozwoju Miast i Regionów,23968,171
193417587881296,Royal Fashion,These ads ran without a disclaimer,23930,1
105745031598028,Campus Polska Przyszłości,Fundacja Rafała Trzaskowskiego,23831,18
567595470007560,Pomagam.pl,These ads ran without a disclaimer,23829,21
634178786679448,Aleksander Miszalski,Aleksander Miszalski - Poseł na Sejm RP,23807,313
1425264934431305,Polski Instytut Księgowości,Polski Instytut Księgowości,23764,33
174708585894934,WP Wiadomości,Wirtualna Polska Media S.A.,23559,33
160978464020426,Sławomir Nitras,Sławomir Nitras,23518,228
115651338097958,Krzysztof Dziwisz - Społecznie,Krzysztof Dziwisz - Starosta Powiatu Żyrardowskiego,23504,129
376660699164364,Rafał Komarewicz - Poseł na Sejm RP,KKW Trzecia Droga PSL - PL2050 Szymona Hołowni,23497,105
561109754080680,Związek Miast Polskich,Związek Miast Polskich,23404,95
194585893914848,Fundacja Rozwoju Demokracji Lokalnej,Cezary Trutkowski,23235,131
694438127592755,Dariusz Standerski,Komitet Wyborczy Nowa Lewica,23042,26
1458088567845083,Stowarzyszenie Branży Fotowoltaicznej Polska PV,Stowarzyszenie Branży Fotowoltaicznej Polska PV,23038,33
107023882460931,Aleksandra K. Wiśniewska,odwazyszsie.pl,23003,10
1782125158778273,WASTA - Odnawialne Źródła Energii,Piotr Tadeusz Wardęga,22925,15
112840318579404,Romana Rupiewicz: z Serca dla Ludzi,KWW Trzecia Droga PSL - PL 2050 Szymona Hołowni,22854,33
159372977456756,Fundusze Europejskie dla Lubelskiego,Lubelskie Fundusze Europejskie,22782,309
1496359750659795,Michał Wójcik,Michał Wójcik,22752,48
573994789747274,Janka Ochojska,Biuro Posłanki do Parlamentu Europejskiego Janiny Ochojskiej – Okońskiej,22503,42
195947557131612,Fundacja Avalon,Fundacja Avalon,22499,95
1542806759288228,Tadeusz Szemiot,KKW KO,22423,26
103038564896703,Łukasz Krasoń,KKW Trzecia Droga PSL - PL2050 Szymona Hołowni,22410,14
221077284662,Przekrój,Kwartalnik Przekrój,22405,255
188972590657,Moto.pl,These ads ran without a disclaimer,22401,32
112414626788784,Internetowe Konto Pacjenta,Clickad Interactive,22302,33
159225034699775,Fundusz Feministyczny,Fundusz Feministyczny,22256,352
295533280480766,Jadwiga Wiśniewska,Jadwiga Wiśniewska,22241,10
683344461805037,OnGeo,OnGeo A. Łabaj sp.k.,22171,249
75571183641,Janusz Lewandowski,Janusz Lewandowski EPP Group of European Parliament,22149,51
304324296090192,Silni w Sojuszu,These ads ran without a disclaimer,22122,1
317722036029,K MAG,K MAG,22109,1247
1433433930282695,"Filmy, które zmieniają życie","Filmy, które zmieniają życie",22067,21
729627343834501,Kialo,These ads ran without a disclaimer,21985,274
