Page ID,Page name,Disclaimer,Amount spent (TWD),Number of ads in Library
336931449499410,WORD UP 公職資訊站,These ads ran without a disclaimer,435,16
1467343659980103,張智超,These ads ran without a disclaimer,435,22
317111781813542,少年神經質 Seaghán No.08,These ads ran without a disclaimer,434,1
110050828215276,陳慶元,These ads ran without a disclaimer,434,2
104632331807489,和築 星玥灣,These ads ran without a disclaimer,434,11
117790763414050,OG EduWorld,These ads ran without a disclaimer,434,3
322714977587739,文茜的世界周報 Sisy's World News,These ads ran without a disclaimer,434,4
311415522055771,陳文茜,These ads ran without a disclaimer,434,4
105605115386272,怪老子.理財-蕭世斌,These ads ran without a disclaimer,434,2
108493118554066,Customer service168,These ads ran without a disclaimer,433,1
268765080655998,喜習建築教育,These ads ran without a disclaimer,433,1
111786970700826,chris890711,These ads ran without a disclaimer,433,1
1516506908577378,風華絕色 § 完美婚事 Perfect Wedding Photography 婚紗攝影 / 婚禮紀錄 / 禮服出租 / 新娘秘書,These ads ran without a disclaimer,433,1
564050414079380,陳冠安,陳冠安,433,2
2353401704878741,TFM 東方美企業集團,These ads ran without a disclaimer,432,4
109788468402717,M T A B,These ads ran without a disclaimer,432,1
102995362096874,Xusibeauty,These ads ran without a disclaimer,432,1
106541871152075,吳益政2020網路總部,These ads ran without a disclaimer,432,2
105165057755996,堡壘文化,These ads ran without a disclaimer,432,3
113891351505638,唐哥財經報,These ads ran without a disclaimer,432,2
323974954391338,關愛之家 台灣關愛基金會,These ads ran without a disclaimer,431,2
100643515822139,堵北里－里長參選人謝孟翰（百福大小事）由我來改變,These ads ran without a disclaimer,431,1
106554154146686,Jamf Taiwan,These ads ran without a disclaimer,431,1
110877237174773,生活法律便利貼,These ads ran without a disclaimer,431,3
199947280056084,臺北市文山社區大學,These ads ran without a disclaimer,431,6
102154008689703,解憂書店,These ads ran without a disclaimer,431,3
1764693767086229,K11 ATELIER,These ads ran without a disclaimer,431,2
107583735069680,投資達人,These ads ran without a disclaimer,430,5
100661818730059,Judgement Day: Decide It,These ads ran without a disclaimer,430,28
382451845696704,新竹市議會,These ads ran without a disclaimer,430,2
655613214893044,優護銀髮居家長照機構,These ads ran without a disclaimer,430,1
220455455169887,運動好人才 企業動起來,These ads ran without a disclaimer,430,4
1714137905498792,又見傳奇,These ads ran without a disclaimer,430,1
100326972383985,李慕忱 Kristie Lee,These ads ran without a disclaimer,430,1
162993544138018,美乳轩,These ads ran without a disclaimer,429,1
130510650127061,財經周刊-游庭皓,These ads ran without a disclaimer,429,2
425315074145396,永真生技  精胺酸 / 一氧化氮的專家,These ads ran without a disclaimer,429,2
1754230824633044,Bmw原廠認證中古車-小廖,These ads ran without a disclaimer,429,1
194251314339046,飛高糕,These ads ran without a disclaimer,429,2
101843452316478,芯佳有限公司,These ads ran without a disclaimer,429,2
110304911147495,George S Krebs,These ads ran without a disclaimer,429,1
100489486238404,台灣公民人權聯盟tclu,These ads ran without a disclaimer,428,6
360464790474431,Kalazah Aquille,These ads ran without a disclaimer,428,1
120335638458,台灣少年權益與福利促進聯盟,台灣少年權益與福利促進聯盟,428,1
210157889014500,JOJO婚紗攝影,These ads ran without a disclaimer,428,24
417573818340289,傳通居士,These ads ran without a disclaimer,428,1
197493393915516,黃秀芳,These ads ran without a disclaimer,428,6
1383437195106950,何丞唐,These ads ran without a disclaimer,428,5
240966039259839,Slush,These ads ran without a disclaimer,428,43
299340119932211,Fdsasa3,These ads ran without a disclaimer,428,1
130675550808225,貓手book&shop日文二手藝文書店,These ads ran without a disclaimer,427,1
101855792446429,教育不一樣,These ads ran without a disclaimer,427,2
229986891253208,就是挺台灣,尹州詹,427,3
102027684855316,Store1,These ads ran without a disclaimer,427,2
100264089122390,黃仁勛,These ads ran without a disclaimer,426,1
126335640857152,工傷協會,These ads ran without a disclaimer,426,1
583410005116801,頭份國際青年商會,These ads ran without a disclaimer,426,1
586254451900267,斑馬柯 Zebra K.,These ads ran without a disclaimer,426,1
1521251084649886,春柏老人長期照顧中心-養護型,These ads ran without a disclaimer,426,2
112725713966036,板橋國中讚,These ads ran without a disclaimer,426,1
107451734232966,Bearshop,These ads ran without a disclaimer,426,1
171675326035495,杉本来了,These ads ran without a disclaimer,425,4
157385070951623,小魚廣告網,These ads ran without a disclaimer,425,7
100524179398409,魔法師集運-台灣站,These ads ran without a disclaimer,425,1
115195688255166,大林慈濟藥房,These ads ran without a disclaimer,425,4
359285057508884,Bệnh viện thẩm mỹ Kangnam,These ads ran without a disclaimer,425,8
185944451466049,MOVINGSTAGE,These ads ran without a disclaimer,424,2
100444509057036,打炒房聯盟,These ads ran without a disclaimer,424,5
200326616494992,王榮旭,These ads ran without a disclaimer,424,2
108730988548411,Karo Enterprises,These ads ran without a disclaimer,423,14
108427867629806,國立臺北藝術大學原住民族學生資源中心,These ads ran without a disclaimer,423,1
166500276733471,Kooks 異嗑堂,These ads ran without a disclaimer,423,2
561509897269062,人工智慧,These ads ran without a disclaimer,423,1
109013724773001,北京精艺宏达模具制品厂,These ads ran without a disclaimer,423,1
104615551851282,孫-慶-龍,These ads ran without a disclaimer,423,3
2002054810025594,興工場,These ads ran without a disclaimer,422,1
160531697361868,桃園市桃園第一獅子會,These ads ran without a disclaimer,422,1
110807711948722,Forall89.es,These ads ran without a disclaimer,422,2
131450476603677,Jp_Gp_Yyds-01,These ads ran without a disclaimer,422,2
174851095869286,水水美術繪本館,These ads ran without a disclaimer,422,1
244193428777367,Enovwuk,These ads ran without a disclaimer,422,2
101536975905645,從0開始學理財,These ads ran without a disclaimer,422,1
174379681366786,伊恩書店,These ads ran without a disclaimer,422,2
977533795729205,SOGO,These ads ran without a disclaimer,422,1
200429806644244,阮厚爵,These ads ran without a disclaimer,422,2
135502836320417,財經週報,These ads ran without a disclaimer,422,3
113268404895564,Cdcxsawdxa,These ads ran without a disclaimer,422,1
100812696075820,傑克說,These ads ran without a disclaimer,422,1
108324158731675,股市導遊,These ads ran without a disclaimer,422,1
113579554976195,Kguanghao,These ads ran without a disclaimer,422,1
322946440904494,筱君 台灣 Plus-一起守護台灣,These ads ran without a disclaimer,422,2
138845912653167,芳茲 『花妞的健康小殿堂』,These ads ran without a disclaimer,422,1
103088715792355,Suntory-三得利商店,These ads ran without a disclaimer,422,1
106376814395733,買酒專家 - 酒商,These ads ran without a disclaimer,422,1
101732112710317,社會福利補助,These ads ran without a disclaimer,422,1
133549553720105,亞東科技大學,These ads ran without a disclaimer,422,3
107082765629980,Lisa,These ads ran without a disclaimer,422,1
102891285741289,吳明珠中醫師,These ads ran without a disclaimer,422,1
108349669038661,蔡.衍.明,These ads ran without a disclaimer,422,1
104411612422759,股怪教授,These ads ran without a disclaimer,422,1
101982815799109,資金理財小幫手,These ads ran without a disclaimer,422,1
108252722151514,Smart智富社長林正峰,These ads ran without a disclaimer,422,1
106590604465312,Sweet Bites,These ads ran without a disclaimer,422,1
321532124696051,吳明珠中醫診所,These ads ran without a disclaimer,422,1
100765285258913,書劍萬里緣,These ads ran without a disclaimer,422,4
110258035090471,Wingsofhelp UA,These ads ran without a disclaimer,422,1
108999843891397,Latest Fun e-novels,These ads ran without a disclaimer,422,2
146727255190475,飆股上校－理財學伴,These ads ran without a disclaimer,422,2
110232820808000,Shahzadi G,These ads ran without a disclaimer,422,1
103292385725707,বাবু ভাই,These ads ran without a disclaimer,422,2
176070715589738,華冠何丞唐,These ads ran without a disclaimer,422,2
190897447687236,Lithuanian Mint,These ads ran without a disclaimer,421,1
110080684561971,大俠武林-投資筆記,These ads ran without a disclaimer,421,5
108640031492869,David Star Holdings Limited,These ads ran without a disclaimer,421,3
2174569659490055,津氏手作蛋捲,These ads ran without a disclaimer,421,1
105486557953213,486先生-（陳•廷•昶）,These ads ran without a disclaimer,420,1
252689741877972,戴瑋姍,舜仁楊,420,2
102916418371728,從容文學,These ads ran without a disclaimer,420,6
100679891326531,青鳥圖書館,These ads ran without a disclaimer,420,2
101843072106141,Felt Mountain FM選物,These ads ran without a disclaimer,420,1
1403355139986095,住宅地震保險基金,鈺修丁,420,2
101710691259989,hulk_burger,These ads ran without a disclaimer,420,1
105742314602898,cathy.shop.tw,These ads ran without a disclaimer,420,1
101601872359515,其實豆製所 古亭店,These ads ran without a disclaimer,420,2
162830794940,Bumrungrad International,These ads ran without a disclaimer,420,1
0,Instagram User 4406927782,These ads ran without a disclaimer,420,2
106746141288222,那一槍  The Assassins,These ads ran without a disclaimer,420,1
1203764033064857,Magi-Steel鋼之藝薄鋼飾品,These ads ran without a disclaimer,420,1
141543265716465,張捷（產業隊長）,These ads ran without a disclaimer,420,1
101837288924546,Muslimi,These ads ran without a disclaimer,420,61
118840981505579,公益平台文化基金會,These ads ran without a disclaimer,419,2
101507994649100,節能家 冷氣 洗衣機 水塔 精緻清洗,These ads ran without a disclaimer,419,2
102913741853211,台灣網路講堂,These ads ran without a disclaimer,419,5
103040565740020,大森hotsio,These ads ran without a disclaimer,418,1
104455708276700,新王牌遊戲,These ads ran without a disclaimer,418,24
107261315232824,台灣烏克蘭陣線 Taiwan Stands With Ukraine,These ads ran without a disclaimer,418,3
298093460271324,İLGİ iletişim Malatya,These ads ran without a disclaimer,418,1
679585598806446,八旗文化gūsa,八旗文化gūsa,418,2
104797257986758,TileRec - 隱形錄音片,These ads ran without a disclaimer,418,4
106767117485422,鍾揚理化專業教室 陽明分校,These ads ran without a disclaimer,418,4
115865924863220,遠傳丰景。新豐四核心,These ads ran without a disclaimer,418,1
114073500389261,IAMA - CO2 濃度預警盒,These ads ran without a disclaimer,418,2
1836098509820596,鐵板一塊,These ads ran without a disclaimer,418,6
579392188866903,嘉士美牙醫診所Just Make Dental Clinic,These ads ran without a disclaimer,418,2
803796013068062,MFCI 少數民族宣教中心,These ads ran without a disclaimer,418,2
108584135346358,社會福利補助,These ads ran without a disclaimer,417,1
113626380418689,樂活分享人生,These ads ran without a disclaimer,417,5
104014102101977,長鴻金融公司,These ads ran without a disclaimer,417,2
1956560141303089,良美中醫,These ads ran without a disclaimer,417,1
100502901624691,李宛珺,These ads ran without a disclaimer,417,2
101656125057440,約約伴-單身交友俱樂部,These ads ran without a disclaimer,417,3
101314791726836,芬蘭時尚農婦日記- Finland Young Farmer Diary,These ads ran without a disclaimer,417,1
102642125364780,lecrinm_,These ads ran without a disclaimer,417,1
109088042043341,K線名師  朱 家 泓,These ads ran without a disclaimer,417,1
104438652024952,飆股女王-林恩如,These ads ran without a disclaimer,417,2
117355273918146,Thu Thuỷ số chuẩn Miền Bắc,These ads ran without a disclaimer,417,1
373001535889503,財經日記,These ads ran without a disclaimer,416,1
106593658672722,財經資訊,These ads ran without a disclaimer,416,1
108323705342063,Merubah Nasib,These ads ran without a disclaimer,416,1
664890313605635,Feebees 赤足訓練襪鞋,These ads ran without a disclaimer,416,1
101976472548417,Black Jack 黑傑克占卜·開運祈福·八字命理,These ads ran without a disclaimer,416,1
105931358099314,遠雄文教公益基金會,These ads ran without a disclaimer,416,2
103524641586993,哲學開箱文,詠盛周,416,2
107582540974796,阪田戰法- 顧奎國,These ads ran without a disclaimer,415,2
104641377617398,靜心高中,These ads ran without a disclaimer,415,2
105662784265750,法律救生員,These ads ran without a disclaimer,415,1
142171519176730,"東昱輝國際有限公司Shining East International Co., Ltd.",These ads ran without a disclaimer,415,1
544755929025975,臺北表演藝術中心 Taipei Performing Arts Center,These ads ran without a disclaimer,415,4
100403135522067,咕咕家구구치킨韓式炸雞Pizza吃到飽-公益店,These ads ran without a disclaimer,415,1
115387490168756,強國Kuso,These ads ran without a disclaimer,415,4
108355264429305,聊寓 La Vio,These ads ran without a disclaimer,415,2
104259865949481,財富增長學堂,These ads ran without a disclaimer,415,1
