Page ID,Page name,Disclaimer,Amount spent (RON),Number of ads in Library
107280794100590,Moldoveanu Laurentiu,These ads ran without a disclaimer,≤100,1
106384164053386,USR Gratia,These ads ran without a disclaimer,≤100,2
2279618415644474,Banzai Romania,Bejereanu Catalin,≤100,1
1012111252285129,A & C - Tiny accessories,These ads ran without a disclaimer,≤100,1
118789896574527,Director Local Web pentru județul Bacău,Asociatia H4P,≤100,1
109211171721571,Solarero.ro,These ads ran without a disclaimer,≤100,3
106091534131934,Art of Riot feminist apparel,These ads ran without a disclaimer,≤100,12
267112676819291,Fun Hospital （逗趣醫院）,These ads ran without a disclaimer,≤100,2
375477499209719,Noa Nails,These ads ran without a disclaimer,≤100,1
103682075587009,Mini Basketball,These ads ran without a disclaimer,≤100,2
103412208991637,Stopthewarinukraine,These ads ran without a disclaimer,≤100,1
292351509697,Jerusalem Prayer Team,These ads ran without a disclaimer,≤100,4
142735966119,Plymouth Housing,Plymouth Housing Group,≤100,4
804299403024040,Iulian Bulai,These ads ran without a disclaimer,≤100,1
192505787785227,Foundation for Shamanic Studies Europe,These ads ran without a disclaimer,≤100,1
124340177284061,TomorrowBuilding,These ads ran without a disclaimer,≤100,1
655202481222481,Mater Terra,These ads ran without a disclaimer,≤100,3
102996481536450,Comunitatea Mea,These ads ran without a disclaimer,≤100,1
2326630207423522,anya_volchik,These ads ran without a disclaimer,≤100,7
159834181033303,Ocean Credit,These ads ran without a disclaimer,≤100,1
667773906613133,Neoclassic Tour,These ads ran without a disclaimer,≤100,1
102474534637700,Erdélyi Magyar Szövetség,Erdélyi Magyar Szövetség,≤100,2
719346088419494,Senelar,These ads ran without a disclaimer,≤100,1
193557224926783,Triangle Aircraft Services Ltd,These ads ran without a disclaimer,≤100,1
369635769772641,Nobel Vision. Open Innovations 2.0,These ads ran without a disclaimer,≤100,2
100850998460894,Rodica Boancă,These ads ran without a disclaimer,≤100,3
1826688584301868,USR Valea Lupului,These ads ran without a disclaimer,≤100,2
206063749347,Automarket.ro,These ads ran without a disclaimer,≤100,1
123546032572,Eppendorf Group,These ads ran without a disclaimer,≤100,3
1269540583063071,Andreea Cengher,These ads ran without a disclaimer,≤100,1
103566711263454,Cernavoda - Partidul Neamul Romanesc,These ads ran without a disclaimer,≤100,1
1672272916350913,Novacolor Romania,These ads ran without a disclaimer,≤100,2
594255144555484,Marosszentanna községi RMDSZ,Zoltán Attila Sárosi,≤100,1
103188541678570,Академия Ambispace,These ads ran without a disclaimer,≤100,4
7456251769,SAP,These ads ran without a disclaimer,≤100,2
122409711114194,The Nordic Council of Ministers and The Nordic Council,These ads ran without a disclaimer,≤100,1
100720329302212,Cryptofabula,These ads ran without a disclaimer,≤100,1
108934594053646,Votez Mirela Florescu,Votez Mirela Florescu,≤100,3
112776430629875,Constanta Tv,These ads ran without a disclaimer,≤100,2
1655146611385973,Gordon Ryan,These ads ran without a disclaimer,≤100,1
100254824748185,Jensog-UK,These ads ran without a disclaimer,≤100,16
7539924726,Psyop,These ads ran without a disclaimer,≤100,2
295256100520640,Mercatus Center Academic & Student Programs,These ads ran without a disclaimer,≤100,1
500085657004743,The Vegan Vibe,The Vegan Vibe,≤100,2
102651488955596,Rainbows Today,These ads ran without a disclaimer,≤100,8
100607688535223,Emoții și Lumină - Poezie și Proză,These ads ran without a disclaimer,≤100,1
101813931439611,Gheorghe Tudosoiu,These ads ran without a disclaimer,≤100,1
272653993349241,Politica Urbană a României,These ads ran without a disclaimer,≤100,1
229471297742849,Borja Moskv,These ads ran without a disclaimer,≤100,1
1092872177462953,"Вокальний ансамбль ""Червоні Коралі""",These ads ran without a disclaimer,≤100,2
2871161146234161,PrintShop By Designhill,These ads ran without a disclaimer,≤100,10
2259657497657425,Petrică Jimi Afumatu-Om politic Nanov,These ads ran without a disclaimer,≤100,1
1113201785371485,PNL BRAD,These ads ran without a disclaimer,≤100,1
101229819148814,Reen Records,These ads ran without a disclaimer,≤100,8
109025004279926,,These ads ran without a disclaimer,≤100,1
425846327583662,Asociația MAI ÎNTÂI România,These ads ran without a disclaimer,≤100,1
2301077883507970,Mussie,These ads ran without a disclaimer,≤100,1
100920521973546,Что подскажут карты таро?,These ads ran without a disclaimer,≤100,1
314655345879776,Bucium Imobiliare,These ads ran without a disclaimer,≤100,1
310333266272908,Evidence-Based Psychotherapy with Gender and Sexual Minorities,These ads ran without a disclaimer,≤100,1
105972509425490,KADIST,These ads ran without a disclaimer,≤100,7
206390989421593,Bordea,These ads ran without a disclaimer,≤100,1
104516198809853,Transtelex.ro,These ads ran without a disclaimer,≤100,1
101949971731040,Ovidiu Paul Hrițcu,These ads ran without a disclaimer,≤100,1
110599924884490,Tamara,These ads ran without a disclaimer,≤100,8
1007118219453945,Comuna Valea Largă Mureș,These ads ran without a disclaimer,≤100,1
106520032411906,ECOpanouri,These ads ran without a disclaimer,≤100,1
111365490289969,adelina_stni,These ads ran without a disclaimer,≤100,1
1238010346274378,Dance Sport Academy,These ads ran without a disclaimer,≤100,1
101220668743412,Mathe Attila,Mathe Attila,≤100,1
203870889756783,Russian International Affairs Council,These ads ran without a disclaimer,≤100,2
1798918013750520,VitaminemineraleNeolife,These ads ran without a disclaimer,≤100,1
156120378150546,Comuna Bărcănești Încotro ?,These ads ran without a disclaimer,≤100,2
2053079778258798,Informatia Buzaului,These ads ran without a disclaimer,≤100,1
460458617319286,Simina Stanciu,These ads ran without a disclaimer,≤100,1
152339244789379,Vlad Crihan Fotograf,These ads ran without a disclaimer,≤100,1
357118381453335,USR Margina,These ads ran without a disclaimer,≤100,1
109250603966787,Augustin Maftei,These ads ran without a disclaimer,≤100,1
110740581998882,SolarToday Eastern Europe,These ads ran without a disclaimer,≤100,1
1615030948747835,Ziarul Rasunetul,These ads ran without a disclaimer,≤100,1
1357710404293232,Jurnal de Asigurari,These ads ran without a disclaimer,≤100,1
98791799723,Copilul.ro,These ads ran without a disclaimer,≤100,1
105448452269780,Lifestylecog,These ads ran without a disclaimer,≤100,6
114655911932570,Difox,These ads ran without a disclaimer,≤100,2
2177632682563843,Òmnium Civil Rights Europe,These ads ran without a disclaimer,≤100,1
186028438724104,Valentin Artist,These ads ran without a disclaimer,≤100,1
106479017486767,Mercy to Humanity - جَمْعِيَة رَحْمَةً لِلْعَالَمِين,These ads ran without a disclaimer,≤100,5
267613543717811,Museum of Communist Terror,These ads ran without a disclaimer,≤100,1
107705890769743,Indecis,These ads ran without a disclaimer,≤100,1
105854707964336,Acțiunea Democrată Română,Marge Iulian,≤100,1
144746899001498,Asociația pentru Tineri Streets,These ads ran without a disclaimer,≤100,1
109501631856985,Gencestyle,These ads ran without a disclaimer,≤100,5
316747825721349,Rollic,These ads ran without a disclaimer,≤100,2
124252504303223,UNICEF (FR),These ads ran without a disclaimer,≤100,5
102458904985532,Storyroom,These ads ran without a disclaimer,≤100,1
222347504477411,FOSE ECO ROTARY,These ads ran without a disclaimer,≤100,1
1760433557525382,Aicha Nicole,These ads ran without a disclaimer,≤100,1
1600681090261827,Casa de Cultură a Municipiului Timișoara,These ads ran without a disclaimer,≤100,1
634074360273852,Staff Business Management S.R.L,These ads ran without a disclaimer,≤100,1
1678180182412451,Eforie Colorat,These ads ran without a disclaimer,≤100,1
100193688574099,Galeria de Artă Anonymus,These ads ran without a disclaimer,≤100,2
104260388124109,HYDAC Group,These ads ran without a disclaimer,≤100,4
273533866010019,MAZSIHISZ-Magyarországi Zsidó Hitközségek Szövetsége,These ads ran without a disclaimer,≤100,1
108700034106767,Loves For Fans,These ads ran without a disclaimer,≤100,1
1427276260882583,Kinship,These ads ran without a disclaimer,≤100,5
173640982657027,GodLife,These ads ran without a disclaimer,≤100,1
102539065263720,EU Buzz News,These ads ran without a disclaimer,≤100,1
112318280334837,True Bikers United,These ads ran without a disclaimer,≤100,3
100366929182347,Menslookbook-Online,These ads ran without a disclaimer,≤100,11
1424028874371423,Adela Spulber - Consiliere dezvoltare personala,These ads ran without a disclaimer,≤100,1
169328143711754,Dr. Ciprian Maxim,These ads ran without a disclaimer,≤100,1
999188666785524,阿里巴巴集團,These ads ran without a disclaimer,≤100,8
105509607782164,回家路2020 - The Return MainLand 2020,These ads ran without a disclaimer,≤100,2
601035176729646,"Facultatea de Științe Economice, UAB",These ads ran without a disclaimer,≤100,1
309913066339514,Alternativa Dreaptă Dâmboviţa,These ads ran without a disclaimer,≤100,1
101833781897593,Bazarul Verde,These ads ran without a disclaimer,≤100,1
112911010083725,Dialog Social Energie,These ads ran without a disclaimer,≤100,1
524844424194148,Epica Publishing House,These ads ran without a disclaimer,≤100,1
143343372342755,SKYLOTEC,These ads ran without a disclaimer,≤100,1
101666052762028,euyc.green,These ads ran without a disclaimer,≤100,1
1932608077066326,Romania Sigura,These ads ran without a disclaimer,≤100,1
661242403997082,Trust Group - Гражданство ЕС,These ads ran without a disclaimer,≤100,3
77403447721,rcrwireless,These ads ran without a disclaimer,≤100,4
101013719355455,Shinyvava,These ads ran without a disclaimer,≤100,25
105392292096013,Drab knee,These ads ran without a disclaimer,≤100,1
22437985072,Alibaba.com,These ads ran without a disclaimer,≤100,1
107542291507252,NOIMA,These ads ran without a disclaimer,≤100,1
102684149005585,Cafeneaua Civică,These ads ran without a disclaimer,≤100,1
351671375760473,The GCCA,These ads ran without a disclaimer,≤100,3
231560673534071,The Institute of Art and Ideas,These ads ran without a disclaimer,≤100,2
1278961655466951,Foam Expo North America,These ads ran without a disclaimer,≤100,1
1478299532499760,EnergyPal,These ads ran without a disclaimer,≤100,1
777419859002589,Carmen Emanuela Popa,These ads ran without a disclaimer,≤100,3
2157252784498288,PNL Sag,These ads ran without a disclaimer,≤100,1
100923511427134,Platforma Social Liberală Timiș,These ads ran without a disclaimer,≤100,1
1400339470058710,Sindicatul Europol Otopeni,These ads ran without a disclaimer,≤100,1
108243940793108,Suspiro de Amor y Fuerza,These ads ran without a disclaimer,≤100,1
2018100888485478,Muzeum Getta Warszawskiego / Warsaw Ghetto Museum,These ads ran without a disclaimer,≤100,1
101821642520350,Prog Legends - The Great Progressive Rock Show,These ads ran without a disclaimer,≤100,3
108063011015199,Mercure Timisoara,These ads ran without a disclaimer,≤100,1
106810068049017,Virago,These ads ran without a disclaimer,≤100,1
117472339887099,Cristian Gentea,Elena Anda Iordache,≤100,1
227642364102648,Luka & Jenalyn,These ads ran without a disclaimer,≤100,20
102037277849129,Straw Shippers,These ads ran without a disclaimer,≤100,4
103338144528338,Parliament of The Rose,These ads ran without a disclaimer,≤100,1
596461787127777,Peter Szabo,These ads ran without a disclaimer,≤100,7
106547134287786,ALT ROST Dolhasca,These ads ran without a disclaimer,≤100,1
112062317016713,Consilier Județean Năvălici Ion,These ads ran without a disclaimer,≤100,1
477858399640183,Music Declares Emergency,These ads ran without a disclaimer,≤100,1
2074469902806118,Andrèa Fowler,These ads ran without a disclaimer,≤100,1
363760157555210,Pomoja Fitness,These ads ran without a disclaimer,≤100,1
108309264267675,Vertopan Zoran,These ads ran without a disclaimer,≤100,1
1932800546960871,Tabletop Game Crowdfunding Projects,These ads ran without a disclaimer,≤100,26
47298465905,Malaysiakini,These ads ran without a disclaimer,≤100,1
181058692757308,USR Scoarta,These ads ran without a disclaimer,≤100,1
2075067435909279,Marina Ricci,These ads ran without a disclaimer,≤100,2
101758238582109,Sofa novel,These ads ran without a disclaimer,≤100,3
100299019516207,ILoveNovel-Fantastic Books,These ads ran without a disclaimer,≤100,2
100325872653185,Ми  заради  України   #we4ua,These ads ran without a disclaimer,≤100,1
106059282770844,Stora Enso,These ads ran without a disclaimer,≤100,5
1899050140392262,Greenpills,These ads ran without a disclaimer,≤100,9
116700222203350,BetterMe: Health Coaching,These ads ran without a disclaimer,≤100,2
106472471684237,Intelligence 4 All,These ads ran without a disclaimer,≤100,1
102991004591819,Razvan Filipescu,These ads ran without a disclaimer,≤100,2
106831594463774,Pro Romania Dumbrava Rosie,These ads ran without a disclaimer,≤100,1
113494813438840,Las Vegas Romania,These ads ran without a disclaimer,≤100,1
760614197366095,Garden Proiect kft,These ads ran without a disclaimer,≤100,1
338623643146860,One Solution Global,These ads ran without a disclaimer,≤100,3
106026455326847,The formula for success,These ads ran without a disclaimer,≤100,1
103148205665333,Stop War,These ads ran without a disclaimer,≤100,1
131596677042494,MORNSUN POWER,These ads ran without a disclaimer,≤100,1
124129601089444,Nawaf Salameh,These ads ran without a disclaimer,≤100,1
