Page ID,Page name,Disclaimer,Amount spent (ARS),Number of ads in Library
1046650002101507,Malvina Gareca,These ads ran without a disclaimer,386,1
135203410517435,Pablo Trujillo Travel,These ads ran without a disclaimer,386,1
0,Instagram User 1115960929,These ads ran without a disclaimer,386,1
267659541742765,marianameiperiodista,These ads ran without a disclaimer,386,2
1246840395341536,Organización Política Fe y Esperanza,These ads ran without a disclaimer,385,1
316315832647397,Juan Manuel Alvarez,These ads ran without a disclaimer,385,1
107113434028372,Unofficial/ Tom Holland,These ads ran without a disclaimer,385,1
109024685194707,Salon de Fiestas Go EVentos Moreno,These ads ran without a disclaimer,385,1
100675206093592,FU Felipe Vallese,These ads ran without a disclaimer,385,1
166444163413992,Comunidad Homosexual Argentina (CHA),These ads ran without a disclaimer,385,1
160644103803643,Transformate180,These ads ran without a disclaimer,385,1
1289973197696821,Agencia AZComunicaciones,Joaquin Nabais,385,1
112989365086779,Prensa Politica,These ads ran without a disclaimer,385,1
0,Instagram User 1220368069,These ads ran without a disclaimer,385,1
276527215714017,Juanjo Castro,These ads ran without a disclaimer,385,2
111913636838243,Franco Pisso,These ads ran without a disclaimer,385,1
2211819762230234,Matias Stevanato,These ads ran without a disclaimer,384,2
691078031228908,Rights & liberties,These ads ran without a disclaimer,384,3
138105872955638,El Jeani,These ads ran without a disclaimer,384,3
105784539135281,estudiojuridicozafarana,These ads ran without a disclaimer,384,1
100966548321162,Cristian Scollo,These ads ran without a disclaimer,384,1
1161209740572275,UCR Olavarría,These ads ran without a disclaimer,384,1
652043405138576,Frente Universitario por la Dignidad,These ads ran without a disclaimer,384,1
1478390802393888,Seguridad Ciudadana Corrientes,These ads ran without a disclaimer,383,1
909069329187314,El Sol de San Juan,Emiliano Poblete,383,2
1200901283313049,Pro Curuzú Cuatiá,These ads ran without a disclaimer,383,1
100508668657948,La Meseta no se Mancha,These ads ran without a disclaimer,383,1
105614232076342,Viral video MilitarMente,These ads ran without a disclaimer,383,1
102718915288162,Gabriela N. Lezcano,Gabriela Noemi Lezcano,383,1
101781642728851,laciudaddaparamas,These ads ran without a disclaimer,383,1
1767467750191850,Equipo Construyendo,These ads ran without a disclaimer,383,1
2279563365644898,Unión Vecinal Caseros,These ads ran without a disclaimer,383,1
109624032238075,Vamos massa presidente 2023,These ads ran without a disclaimer,383,2
108261190561002,Laura Sprovieri,These ads ran without a disclaimer,382,4
25661343197,Health e-Learning,These ads ran without a disclaimer,382,2
113175208372139,Punto a Punto,These ads ran without a disclaimer,382,1
379342812236113,Muebleria Bravo,These ads ran without a disclaimer,382,2
106508865368744,ListaVerde,These ads ran without a disclaimer,382,2
100384285774288,Rafful,These ads ran without a disclaimer,382,1
1997298560555667,Anabel Soledad Ugarte,These ads ran without a disclaimer,382,1
100809359671676,Miriam Noemi Pujol,These ads ran without a disclaimer,382,1
109662488246997,Explore Haikou,These ads ran without a disclaimer,382,5
192509277580959,I-ensure,These ads ran without a disclaimer,382,1
184127779260,Cibermusika,These ads ran without a disclaimer,381,2
104052679053428,Menfa - Trelew,These ads ran without a disclaimer,381,1
565866540195015,Clr. Gabriela Maria López - Educación Vincular,These ads ran without a disclaimer,381,4
111945051894276,Kike Basualdo,These ads ran without a disclaimer,381,3
103832331784993,Ahora San Juan,These ads ran without a disclaimer,381,3
108278928857305,Hugo Roldan,These ads ran without a disclaimer,381,1
107866154369491,historiayeducacion,These ads ran without a disclaimer,381,1
2692593007632393,Conducta Peronista,These ads ran without a disclaimer,381,4
129095680446954,Emilio Di Tata Roitberg,These ads ran without a disclaimer,381,3
111390233962805,Miles De Manos,These ads ran without a disclaimer,380,1
100335051812407,Partido Amplio Unidad De Los Pueblos,Orlando David Brandan,380,1
106287264517819,Cúpula,Diego Benjamín Di Paola,380,1
1780675695478351,Carlos Fernández,Carlos Alberto Fernandez,380,1
107738937667806,La Máquina Nómade,Juan Mariano Dolz,380,1
1223695731076614,Lista granate - Departamento de Planificación y Políticas Públicas - UNLa,These ads ran without a disclaimer,380,1
1426599364218299,Oliverta,These ads ran without a disclaimer,380,1
106961571650843,Ramón Lisey - 2023,Ramon Jose Alberto Lisey,380,1
101822615027154,"Natuvida + , dietética x mayor",These ads ran without a disclaimer,380,1
391832857837760,Gustavo Benedetti,These ads ran without a disclaimer,380,4
108358222370640,LeReader-brilliant Novel,These ads ran without a disclaimer,380,4
178215949385548,Maria Alejandra Pons,These ads ran without a disclaimer,380,2
117050208320211,ESCUELA ARGENTINA DE PNL Y COACHING,These ads ran without a disclaimer,380,1
106122568841080,Mkd mk3,These ads ran without a disclaimer,380,3
115261629106846,Jesús A. Losana,These ads ran without a disclaimer,380,1
106019734438654,Patria Compañera,These ads ran without a disclaimer,380,1
100947164913996,lsgamesps4,These ads ran without a disclaimer,379,3
322828631572103,Instituto de Formación Sholem,These ads ran without a disclaimer,379,2
100744668208769,Vo Bahiana,These ads ran without a disclaimer,379,1
105851662501201,Marcelo Salamanco,These ads ran without a disclaimer,379,2
801047096680147,La Yugular Rock,These ads ran without a disclaimer,379,1
122025407964,LUCHEMOS POR UN SAN MARTIN SEGURO.POR MIS HIJOS POR TUS HIJOS.,These ads ran without a disclaimer,379,1
102334576485437,Restless Development,These ads ran without a disclaimer,379,1
108184682382930,DQC,These ads ran without a disclaimer,379,1
114158480459524,Igualdad,These ads ran without a disclaimer,379,1
72066377136,Jazmin Chebar,These ads ran without a disclaimer,379,1
767078603410097,Urgara SANTA FE NORTE,These ads ran without a disclaimer,379,1
1504817876494511,CWNoticias,These ads ran without a disclaimer,379,1
105807244720218,juampipellegrino,These ads ran without a disclaimer,379,2
130855956787937,Esto es Boca,These ads ran without a disclaimer,379,1
152605950262667,Primero la capital,Federico Juan Pilo,378,1
105068145018185,Daniel Russo,These ads ran without a disclaimer,378,1
130596856807324,Docentes Sumariados de la Provincia de Neuquén,These ads ran without a disclaimer,378,1
252218898298395,"Estela Díaz, Taller de arte",These ads ran without a disclaimer,378,8
103389318864681,Mamãe da Ayla,These ads ran without a disclaimer,378,1
963423813712577,Diário Carioca,These ads ran without a disclaimer,378,2
1640465006249171,Sebastián Roma,These ads ran without a disclaimer,378,1
397862603671761,Maria de los Angeles Sacnun,These ads ran without a disclaimer,377,3
104635788395552,Roberto Dimeo,These ads ran without a disclaimer,377,1
107066691640689,naturalbioartgallery,These ads ran without a disclaimer,377,1
108651068221241,Andrea Román,These ads ran without a disclaimer,377,6
827366190936708,Valeria Ferreyra,These ads ran without a disclaimer,377,1
2275152562742292,Leonel Pannoni,These ads ran without a disclaimer,377,3
107069137439515,Julieta Ponce,These ads ran without a disclaimer,376,4
112780741484259,Angel Carmona,These ads ran without a disclaimer,376,1
755908687945616,WINA Inversiones,These ads ran without a disclaimer,376,1
458440557850417,Juntos Por Tornquist,Jose Manuel Castro,376,1
1660952110792641,Acción por Lincoln,Juan Pablo Tellechea,376,1
0,Instagram User 3347784734,These ads ran without a disclaimer,376,1
102857798192248,Los Dos Olivos,These ads ran without a disclaimer,376,2
277440149401587,Dody Arias,These ads ran without a disclaimer,376,4
364332937016673,Castagno · Franchi · Marcos - Abogados,Castagno Franchi Marcos,375,3
145806262649419,Fer Miño,These ads ran without a disclaimer,375,1
272614290284489,Juntos Freyre,These ads ran without a disclaimer,375,1
232133317666204,Partido Justicialista Anguil,These ads ran without a disclaimer,375,1
108114324014334,Subsecretaría de Cultura y Educación de Puerto Vilelas,These ads ran without a disclaimer,375,1
1439639059673507,Matías Rodriguez Tolhuin TDF,These ads ran without a disclaimer,375,1
104021082162940,fabiancouvert,These ads ran without a disclaimer,375,1
104898190909699,Lista LIBRE,These ads ran without a disclaimer,374,1
101767239158870,LigaMax,These ads ran without a disclaimer,374,2
2296666160620678,Correa Intendente equipo La Fuerza Del Cambio,Monica Patricia Correa,374,2
109320511932586,pensarxargentina,These ads ran without a disclaimer,374,1
109312818807973,Fernando Baccichetto,These ads ran without a disclaimer,374,1
101265446203707,nestormoretto,These ads ran without a disclaimer,374,1
687935588010248,Medianoche,Ignacio Ezequiel Miranda,374,1
822696314766032,Liberación Popular,These ads ran without a disclaimer,374,1
157076221035887,Fundación ProSalta,These ads ran without a disclaimer,373,1
0,Marketplace Seller 992777517,These ads ran without a disclaimer,373,2
102261899525247,forsa_maule,These ads ran without a disclaimer,373,1
107330127516053,Peronismo para TODXS,Nico Descalzo,373,1
118048744597545,joscelina.studio,These ads ran without a disclaimer,373,1
105144376198087,International Development Policy,These ads ran without a disclaimer,373,1
789454977886518,El Turkito De La Gente,These ads ran without a disclaimer,373,2
671438879966957,Gusrnieriprop ok,These ads ran without a disclaimer,373,2
525396584321086,Girls' Voices,These ads ran without a disclaimer,373,2
1796492897041667,Cesare Villone,These ads ran without a disclaimer,373,1
189426461181126,Backgammon Live,These ads ran without a disclaimer,373,1
107044667530021,Light Up the Future,These ads ran without a disclaimer,373,5
109253394199032,Joyread-Excellent book,These ads ran without a disclaimer,373,15
103190645143029,Academia Progresstecnodigital,These ads ran without a disclaimer,373,10
105508245245340,olya_valerie,These ads ran without a disclaimer,373,1
104453069224997,Alex Garikovich Artist,These ads ran without a disclaimer,373,3
102647707761487,Zelda Fitzgerald,These ads ran without a disclaimer,373,1
174200512599315,Juris Šulcs Photography,These ads ran without a disclaimer,373,2
142329112477770,البنك الدولي,These ads ran without a disclaimer,373,14
171195311682401,ParentzTalk - Activities,These ads ran without a disclaimer,373,2
1165715730222155,Consumer Choice Center,These ads ran without a disclaimer,373,1
1142808232399010,Creativity with Shelta,These ads ran without a disclaimer,373,1
102585974653805,Bolivianas Libres,These ads ran without a disclaimer,373,1
1425919384381083,Vane Vane,These ads ran without a disclaimer,373,1
103410222658639,adhoc_immigration,These ads ran without a disclaimer,373,1
911589982259614,Виктория Круть Трансформационный тренер,These ads ran without a disclaimer,373,4
411121179691287,Murmullos Radiantes,These ads ran without a disclaimer,373,1
102210705154838,"Tu Vida, Tu Mundo Mujer",These ads ran without a disclaimer,373,1
881596715223787,Revolución Permanente,These ads ran without a disclaimer,373,3
679176695476999,So Fierce Music,These ads ran without a disclaimer,373,1
107341418802514,La Gaceta Semanal de Investing,These ads ran without a disclaimer,373,10
107096551610945,Juntos Balcarce,These ads ran without a disclaimer,373,1
588548265160537,Moodliveok,These ads ran without a disclaimer,373,1
102559662806374,Iguazu.uncambioresponsable,These ads ran without a disclaimer,373,1
109541310730570,Hell Sellers,These ads ran without a disclaimer,373,1
101698065534736,Junta Vecinal San Genaro,These ads ran without a disclaimer,373,4
107605857522689,lanalunaestudio,These ads ran without a disclaimer,372,1
114055601301341,Libertad Ezeiza,These ads ran without a disclaimer,372,1
112986513840937,Ivan,Enzo Ivan Borzone,372,3
620736001760282,Alejandro Díaz Martínez,These ads ran without a disclaimer,372,2
137000960501646,Sebastián San Martín Artero,These ads ran without a disclaimer,372,1
108394578144160,Evolucion San Jeronimo Norte,These ads ran without a disclaimer,372,1
194500177975835,Martin Franconi,These ads ran without a disclaimer,372,4
770388782986523,SolaX Power,These ads ran without a disclaimer,372,1
104240845396178,Counselour. Enfoque centrado en la persona,These ads ran without a disclaimer,372,1
136812517019284,ADCOIN - Acción y Defensa del Consumidor e Inquilino,These ads ran without a disclaimer,371,1
117818690062798,WouNoticias,These ads ran without a disclaimer,371,5
138807262815838,Fundación Banco Santa Fe,These ads ran without a disclaimer,371,1
0,Instagram User 8540558661,These ads ran without a disclaimer,371,2
1684321781674551,Deán Funes Hoy Noticias / LPIW,LPIW Deán Funes Hoy,371,1
104527638587283,doutoradeboraewenne,These ads ran without a disclaimer,371,1
105962719075192,estanislaoeraso.ok,These ads ran without a disclaimer,371,1
487249038761575,Valeria Pavon,These ads ran without a disclaimer,371,1
105613645937787,Jonathan Lucas Di Primio,These ads ran without a disclaimer,371,1
1940867639538247,Alejandro Ledesma,These ads ran without a disclaimer,371,1
102026165551516,Sumar Fontana,These ads ran without a disclaimer,371,1
253989691391412,Alerta 140,These ads ran without a disclaimer,371,1
110744580634642,M A M indumentaria,These ads ran without a disclaimer,371,1
115672303596001,Pablo Gudiño - Concejal Gllén,Pablo Raul Gudiño,371,1
111764927239188,Transparencia Ciudadana Alem,Jorge Rogelio Zir,371,1
107270681087991,Perfumes Importados MAG,These ads ran without a disclaimer,371,2
1853158434968863,Mario Almiron,Mario Miguel Almiron,371,1
354002891989218,Elizabeth Campos Diputada,Elizabeth Campos,371,1
100710208932837,Horacio Acosta Producciones,These ads ran without a disclaimer,371,1
1665087547094979,AimRosario,These ads ran without a disclaimer,370,1
107893300985772,Fernando Amarilla,These ads ran without a disclaimer,370,1
155348824983557,Lic. Cristel Analy Fabris,These ads ran without a disclaimer,370,3
413920029407477,JUP Sociales,Maria Florencia Batista,370,1
175020857390,Martín Sabbatella,These ads ran without a disclaimer,370,3
102161378752826,Juntos Por Palpalá,These ads ran without a disclaimer,370,1
104795535634097,Ceremonial sin Precedencia,These ads ran without a disclaimer,370,2
